MeasurementDateGMT, Nitric Oxide (ug/m3), Nitrogen Dioxide (ug/m3), Oxides of Nitrogen (ug/m3), Ozone (ug/m3), PM10 Particulate (ug/m3), PM2.5 Particulate (ug/m3)
2021-05-31,200.73,741.3,1073.8,2000.3,607.55,435.75
2021-06-01,325.84,1076.18,1602.64,2103.9,645.45,424.7
2021-06-02,326.09,1289.98,1843.5,2137.55,724.14,450.06
2021-06-03,259.03,673.57,1103.32,1987.0,642.6,386.79
2021-06-04,416.22,730.66,1371.67,1074.9,568.7,301.4
2021-06-05,253.51,680.04,1090.21,1669.8,568.7,282.91
2021-06-06,154.81,480.06,747.46,1449.0,492.5,169.9
2021-06-07,144.93,454.48,721.92,1561.1,499.6,149.87
2021-06-08,243.55,547.12,953.46,1537.8,517.58,200.68
2021-06-09,278.82,612.42,1076.44,1806.1,502.68,225.03
2021-06-10,315.49,418.74,935.45,937.4,497.68,255.59
2021-06-11,336.52,458.23,1000.95,1013.3,551.18,255.08
2021-06-12,247.25,567.63,962.44,1719.0,542.03,301.3
2021-06-13,136.07,582.17,822.25,1920.3,598.45,334.15
2021-06-14,198.82,617.79,951.84,1963.0,588.43,279.77
2021-06-15,280.52,703.21,1165.12,1671.4,615.01,242.54
2021-06-16,186.79,695.19,1032.68,1744.35,612.81,245.56
2021-06-17,320.91,647.66,1162.01,1272.4,585.19,254.34
2021-06-18,278.54,546.08,983.45,1394.8,502.09,138.61
2021-06-19,300.72,567.93,1045.8,1330.5,498.47,140.58
2021-06-20,205.18,426.66,755.5,1334.5,480.82,131.25
2021-06-21,192.18,405.31,711.74,1555.7,522.93,166.31
2021-06-22,247.68,440.14,834.64,1465.6,569.38,165.5
2021-06-23,348.97,686.84,1243.09,1541.2,573.1,246.2
2021-06-24,330.78,725.13,1263.78,1197.7,603.25,378.9
2021-06-25,330.31,570.79,1106.22,1361.9,501.93,321.65
2021-06-26,284.19,587.41,1046.15,1308.2,566.0,359.2
2021-06-27,131.78,462.11,682.99,1673.8,724.25,483.5
2021-06-28,305.57,639.11,1115.56,1266.1,630.83,397.4
2021-06-29,317.3,476.84,971.39,1180.1,610.6,387.25
2021-06-30,5.57,14.57,23.65,46.5,22.18,15.7
