MeasurementDateGMT,Southwark - Elephant and Castle: Nitric Oxide (ug/m3),Southwark - Elephant and Castle: Nitrogen Dioxide (ug/m3),Southwark - Elephant and Castle: Oxides of Nitrogen (ug/m3),Southwark - Elephant and Castle: Ozone (ug/m3),Southwark - Elephant and Castle: PM10 Particulate (ug/m3)
2020-03-23,139.7,855.9999999999999,1069.7999999999997,916.1999999999999,580.5999999999999
2020-03-24,56.50000000000001,595.8,682.4999999999999,1256.9,445.40000000000003
2020-03-25,251.60000000000005,1090.2,1475.8,852.4,795.75
2020-03-26,99.8,648.3000000000001,800.9999999999998,1359.3,841.7
2020-03-27,57.70000000000001,521.1,609.6000000000003,1659.1,872.8
2020-03-28,29.699999999999992,258.3,304.30000000000007,1836.5999999999995,536.1
2020-03-29,29.099999999999998,208.8,253.39999999999998,1631.4999999999998,398.0
2020-03-30,53.099999999999994,412.79999999999995,494.2,1367.7,300.3
2020-03-31,52.400000000000006,414.7,494.99999999999994,1490.1000000000001,406.79999999999995
2020-04-01,149.6,709.1,938.1999999999997,1194.0000000000002,357.6
2020-04-02,20.6,331.6,362.9,1459.7,246.49999999999994
2020-04-03,33.9,525.3,577.4,1308.1,351.19999999999993
2020-04-04,40.10000000000001,496.40000000000015,557.7000000000003,1297.3000000000002,367.99999999999994
2020-04-05,14.200000000000001,254.39999999999998,276.5,1767.2999999999997,390.9
2020-04-06,20.200000000000003,333.70000000000005,364.40000000000003,1669.6000000000004,270.5
2020-04-07,159.49999999999997,989.0,1233.8000000000004,1042.1000000000001,580.5
2020-04-08,113.79999999999997,1014.4999999999998,1189.1,1342.2,1103.9
2020-04-09,192.60000000000002,1096.1999999999998,1391.7999999999997,1215.1,1226.1
2020-04-10,80.49999999999999,848.9,972.4,1351.1999999999998,1003.4000000000001
2020-04-11,154.99999999999997,964.7,1202.2000000000003,1204.2,767.8
2020-04-12,19.799999999999997,435.20000000000005,465.7000000000001,1930.6,556.8
2020-04-13,22.0,191.89999999999998,225.5,1722.0000000000002,420.79999999999995
2020-04-14,44.499999999999986,368.1,436.99999999999994,1742.0,358.0
2020-04-15,60.80000000000001,696.9,789.6999999999999,1501.8,641.1999999999999
2020-04-16,129.10000000000002,1025.2,1223.3,1205.4,1126.8
2020-04-17,40.60000000000001,343.2,405.4,1630.3000000000002,541.1999999999999
2020-04-18,48.6,459.2999999999999,533.9000000000001,1234.7000000000003,576.5
2020-04-19,31.55,359.69999999999993,408.25000000000006,1546.9,495.6999999999999
2020-04-20,38.8,329.59999999999997,389.2,1666.6999999999998,619.7999999999998
2020-04-21,31.9,367.19999999999993,416.4,1753.2,755.3000000000001
2020-04-22,50.199999999999996,467.5,544.8,1754.6000000000001,744.4
2020-04-23,79.49999999999999,706.9000000000001,829.0000000000002,1651.1,800.6999999999999
2020-04-24,66.1,621.5999999999999,723.1,1837.8000000000004,743.6999999999999
2020-04-25,31.000000000000004,377.90000000000003,425.50000000000006,1814.6,423.3
2020-04-26,19.999999999999993,410.30000000000007,441.19999999999993,1706.3000000000002,428.19999999999993
2020-04-27,43.000000000000014,518.1999999999999,584.1000000000001,1533.2,550.4000000000002
2020-04-28,35.650000000000006,358.09999999999997,412.04999999999995,1344.4499999999998,199.5
2020-04-29,25.800000000000004,272.59999999999997,312.4000000000001,1323.5,315.4
2020-04-30,28.9,220.29999999999998,265.2,1408.0,303.1
2020-05-01,12.700000000000001,197.89999999999998,216.89999999999998,1530.2000000000003,253.40000000000006
2020-05-02,5.199999999999999,208.1,215.8,1663.1000000000006,205.5
2020-05-03,23.4,365.09999999999997,401.5,1461.0,308.59999999999997
2020-05-04,40.6,365.19999999999993,427.0,1745.4,395.5
2020-05-05,33.45,238.7,289.90000000000003,1803.6000000000001,413.7
2020-05-06,47.79999999999999,454.9999999999999,528.5,1713.5,493.40000000000015
2020-05-07,87.69999999999999,635.1,769.7,1732.7000000000003,595.8
2020-05-08,19.099999999999998,620.2,649.8000000000001,2016.4,528.3000000000001
2020-05-09,49.60000000000001,766.0999999999999,842.4000000000001,2062.5,809.6999999999999
2020-05-10,20.1,306.3,336.70000000000005,1806.5999999999997,598.6
2020-05-11,46.1,237.59999999999994,308.1,1327.5999999999997,385.49999999999994
2020-05-12,26.6,330.7,371.8,1537.2,292.4
2020-05-13,44.99999999999999,322.49999999999994,391.3,1455.2,299.40000000000003
2020-05-14,66.8,360.6000000000001,462.69999999999993,1310.2000000000003,236.90000000000003
2020-05-15,75.59999999999998,482.5,598.1999999999999,1510.3000000000002,319.59999999999997
2020-05-16,8.1,302.29999999999995,314.8,1711.3999999999996,240.0
2020-05-17,13.299999999999997,275.2,295.40000000000003,1485.4000000000003,331.59999999999997
2020-05-18,10.400000000000004,212.6,228.40000000000003,1711.5,304.9000000000001
2020-05-19,14.200000000000003,268.5,290.3,1541.8999999999999,272.2
2020-05-20,35.2,436.79999999999995,491.0,1413.3,347.90000000000003
2020-05-21,21.899999999999995,412.99999999999994,446.40000000000003,1861.1000000000004,440.89999999999986
2020-05-22,15.499999999999998,201.05,225.20000000000002,1653.8500000000001,582.05
2020-05-23,7.200000000000001,93.2,104.8,1482.2,529.1999999999999
2020-05-24,3.6999999999999993,170.2,175.8,1472.6999999999998,457.4
2020-05-25,26.8,348.6,389.29999999999995,1471.9,421.1999999999999
2020-05-26,39.10000000000001,489.59999999999985,549.4,1494.6000000000001,409.2000000000001
2020-05-27,79.09999999999998,671.4,792.4,1384.8,452.6
2020-05-28,47.999999999999986,304.80000000000007,378.4,1425.0,422.90000000000015
2020-05-29,75.6,448.40000000000003,564.3000000000001,1370.3000000000002,482.2
2020-05-30,39.99999999999999,312.8,373.99999999999994,1782.7999999999997,476.40000000000003
2020-05-31,22.699999999999996,236.20000000000007,270.80000000000007,1768.2,394.20000000000005
2020-06-01,65.0,415.99999999999994,515.6999999999999,1598.9999999999998,432.29999999999995
2020-06-02,28.8,417.8999999999999,462.20000000000016,1656.6000000000004,409.0
2020-06-03,90.80000000000003,660.1999999999999,799.5999999999997,1276.8999999999999,502.50000000000006
2020-06-04,23.199999999999996,227.49999999999997,262.69999999999993,1375.4,262.9
2020-06-05,15.2,199.29999999999998,222.9,1323.0,223.29999999999998
2020-06-06,19.8,292.40000000000003,322.70000000000005,1038.0,206.2
2020-06-07,32.89999999999999,308.0999999999999,358.29999999999995,943.5,187.4
2020-06-08,58.79999999999999,316.19999999999993,406.4,1158.3000000000002,320.19999999999993
2020-06-09,68.10000000000001,415.6,519.7,1409.6000000000001,381.8
2020-06-10,41.0,384.09999999999997,446.5999999999999,1198.2000000000003,345.20000000000005
2020-06-11,53.9,392.50000000000006,475.09999999999997,1233.6000000000001,414.3
2020-06-12,66.10000000000001,560.4,662.1999999999999,1191.8000000000002,571.1
2020-06-13,33.1,453.3,504.49999999999994,1224.0,334.2
2020-06-14,22.0,335.2,368.9999999999999,1410.7999999999997,332.8999999999999
2020-06-15,46.0,501.19999999999993,571.6,1194.9,301.3
2020-06-16,35.699999999999996,373.4,427.75,1353.8500000000001,268.7
2020-06-17,87.99999999999999,692.6999999999999,827.2,1029.5,389.59999999999997
2020-06-18,33.800000000000004,338.8,390.6,1410.7,210.10000000000002
2020-06-19,39.1,233.19999999999996,293.20000000000005,1278.4999999999998,230.49999999999997
2020-06-20,29.900000000000002,212.1,258.19999999999993,1135.3,243.70000000000005
2020-06-21,10.100000000000001,142.8,158.3,1141.5,249.59999999999997
2020-06-22,37.89999999999999,247.9,305.6000000000001,1137.5000000000002,438.0999999999999
2020-06-23,35.10000000000001,377.90000000000003,431.7,1403.8000000000002,453.29999999999995
2020-06-24,110.29999999999998,807.5000000000001,976.7000000000002,2139.8,706.4000000000001
2020-06-25,65.6,751.1,851.7,2322.2000000000003,726.4999999999999
2020-06-26,25.5,501.1,540.5999999999999,1888.6,492.5
2020-06-27,26.0,153.20000000000002,193.10000000000002,1146.8,275.70000000000005
2020-06-28,14.300000000000002,107.80000000000001,129.4,1242.7,240.6
2020-06-29,16.2,121.9,146.40000000000003,1210.3999999999999,318.0
2020-06-30,42.7,231.20000000000005,297.20000000000005,826.8,222.00000000000003
2020-07-01,34.300000000000004,205.09999999999997,257.59999999999997,828.0,176.60000000000002
2020-07-02,28.2,310.29999999999995,353.4000000000001,867.0000000000001,187.49999999999997
2020-07-03,36.49999999999999,212.5,268.2,1017.7,314.7
2020-07-04,35.70000000000001,141.0,195.6,701.8000000000001,192.3
2020-07-05,10.399999999999999,57.800000000000004,73.99999999999999,946.0999999999999,266.00000000000006
2020-07-06,17.700000000000006,160.6,187.79999999999995,1101.5,258.5
2020-07-07,30.550000000000004,341.24999999999994,388.09999999999997,1016.0999999999999,235.90000000000003
2020-07-08,65.80000000000001,304.1000000000001,404.4,407.7,209.60000000000002
2020-07-09,85.8,256.6,388.00000000000006,366.50000000000006,201.6
2020-07-10,33.60000000000001,259.7,311.7,1034.8,162.80000000000004
2020-07-11,46.89999999999999,360.30000000000007,432.5,990.3,225.9
2020-07-12,136.79999999999998,582.1999999999999,792.1,1212.5,358.00000000000006
2020-07-13,42.7,377.09999999999997,442.7999999999999,1264.9,297.20000000000005
2020-07-14,73.3,391.5,504.1000000000001,925.0999999999999,235.10000000000002
2020-07-15,49.800000000000004,372.8,449.19999999999993,851.3,198.1
2020-07-16,53.800000000000004,396.00000000000006,478.4,771.7000000000002,204.89999999999998
2020-07-17,69.49999999999999,472.8,579.1,826.1999999999999,408.5
2020-07-18,37.800000000000004,297.4,355.59999999999997,837.2999999999998,256.40000000000003
2020-07-19,63.699999999999996,387.19999999999993,484.59999999999997,838.8000000000001,197.0
2020-07-20,73.60000000000002,389.3,502.00000000000006,1063.6,287.2
2020-07-21,62.5,480.49999999999994,575.5,1184.3,315.1
2020-07-22,43.20000000000001,384.00000000000006,450.2,1709.0,397.20000000000005
2020-07-23,42.699999999999996,409.20000000000005,474.70000000000005,1483.3999999999999,399.3
2020-07-24,51.50000000000001,350.7000000000001,429.7,906.4000000000002,245.1
2020-07-25,60.9,305.19999999999993,398.7,712.5,204.00000000000003
2020-07-26,41.3,249.1,311.90000000000003,684.1000000000001,269.7
2020-07-27,63.1,275.79999999999995,372.3,775.9999999999999,304.4000000000001
2020-07-28,32.5,261.7,311.6,989.3000000000002,239.80000000000004
2020-07-29,54.10000000000001,384.09999999999997,466.80000000000007,1080.6,274.4000000000001
2020-07-30,63.99999999999999,598.6999999999999,696.4999999999998,1192.5,355.35
2020-07-31,81.99999999999999,760.1999999999999,885.4,1759.3000000000002,733.8999999999999
2020-08-01,23.799999999999997,209.9,246.4,963.5,266.8
2020-08-02,19.700000000000003,212.79999999999995,242.9,1063.4,240.8
2020-08-03,49.8,354.9,431.40000000000003,1088.7,257.5
2020-08-04,47.499999999999986,403.6000000000001,476.59999999999997,1187.5000000000002,348.1
2020-08-05,42.2,252.69999999999996,317.09999999999997,1258.3,311.5
2020-08-06,60.699999999999996,438.90000000000003,531.9,968.2000000000002,283.40000000000003
2020-08-07,267.8,1310.4,1720.9999999999998,1373.6000000000001,725.3000000000001
2020-08-08,238.39999999999998,1042.9,1407.9999999999998,1612.4000000000003,812.4000000000003
2020-08-09,19.400000000000002,390.20000000000005,420.3999999999999,2255.2000000000003,685.0999999999999
2020-08-10,42.300000000000004,662.0000000000001,726.9000000000001,2268.1,812.3000000000001
2020-08-11,51.2,1098.2499999999998,1177.15,2265.0499999999997,1008.3999999999999
2020-08-12,31.699999999999996,921.8999999999999,970.5000000000001,2677.0,1166.8000000000002
2020-08-13,39.800000000000004,668.9,729.3999999999999,1942.6000000000001,660.4999999999999
2020-08-14,31.1,416.3999999999999,463.9,1329.3999999999999,376.9
2020-08-15,42.5,549.7,615.0000000000001,728.5999999999999,508.70000000000005
2020-08-16,22.0,460.59999999999997,494.40000000000003,1154.8,604.8000000000001
2020-08-17,28.6,437.5999999999999,481.2999999999999,1273.6000000000001,264.09999999999997
2020-08-18,42.49999999999998,298.6,363.70000000000005,1014.5000000000001,222.2
2020-08-19,57.50000000000001,369.9,458.29999999999995,620.1,239.10000000000002
2020-08-20,34.899999999999984,306.0999999999999,359.00000000000006,1199.1,506.45
2020-08-21,30.199999999999996,194.60000000000002,240.49999999999997,1390.3999999999996,449.79999999999995
2020-08-22,12.000000000000004,178.20000000000002,196.79999999999998,1417.6000000000001,330.5999999999999
2020-08-23,10.1,166.09999999999997,182.0,1210.2,230.6
2020-08-24,26.9,304.0,345.79999999999995,1016.3000000000001,247.39999999999998
2020-08-25,28.900000000000002,179.6,223.70000000000002,1122.5,262.0
2020-08-26,11.300000000000002,258.8,276.3,1212.1,211.00000000000003
2020-08-27,53.0,472.49999999999994,553.9,769.0999999999999,352.5999999999999
2020-08-28,56.49999999999999,352.4,439.49999999999994,865.3,194.90000000000003
2020-08-29,33.2,224.99999999999997,276.1,1091.0,223.9
2020-08-30,33.5,269.1,320.49999999999994,1267.3999999999999,325.3000000000001
2020-08-31,156.0,634.5999999999999,873.9000000000001,929.1999999999999,317.99999999999994
2020-09-01,489.1999999999999,881.6,1632.0,909.2000000000002,460.4000000000001
2020-09-02,63.10000000000001,622.5,719.6,1308.5,349.6
2020-09-03,31.799999999999994,328.0,377.4,958.1,267.29999999999995
2020-09-04,35.30000000000001,360.09999999999997,414.1000000000001,979.2,355.20000000000005
2020-09-05,31.9,450.6,499.8,820.5,322.49999999999994
2020-09-06,39.79999999999999,480.1999999999998,540.8000000000001,782.0000000000001,321.9
2020-09-07,131.6,529.0999999999999,730.7000000000004,613.8000000000001,285.1
2020-09-08,37.900000000000006,352.59999999999997,410.7,719.7,211.40000000000003
2020-09-09,58.1,395.20000000000005,483.79999999999995,752.4,255.70000000000002
2020-09-10,93.9,569.1000000000001,713.1000000000001,1045.5,369.1000000000001
2020-09-11,131.39999999999998,596.9,798.3999999999999,927.15,394.09999999999997
2020-09-12,12.699999999999998,219.70000000000002,239.00000000000003,1175.9,266.8
2020-09-13,17.8,258.8,286.40000000000003,1053.8,271.9
2020-09-14,461.1,1034.6000000000001,1741.8,936.4000000000001,647.8
2020-09-15,439.4037147102525,1263.587518573551,1937.8494799405646,523.2994138335287,983.8000000000001
2020-09-16,582.4796433878156,1404.8843982169394,2298.4368499257057,464.967878077374,696.4999999999999
2020-09-17,568.7857355126299,1381.7759286775636,2254.273997028232,462.22180539273154,466.4
2020-09-18,555.091827637444,1358.6674591381875,2210.1111441307576,459.4757327080891,452.79999999999995
2020-09-19,541.3979197622583,1335.5589895988114,2165.948291233284,456.7296600234467,470.50000000000006
2020-09-20,527.7040118870726,1312.4505200594353,2121.78543833581,453.9835873388043,438.4000000000001
2020-09-21,514.0101040118869,1289.3420505200595,2077.622585438336,451.23751465416177,595.3000000000001
2020-09-22,500.3161961367012,1266.2335809806832,2033.459732540862,448.49144196951937,552.8000000000001
2020-09-23,486.6222882615155,1243.1251114413071,1989.296879643388,445.74536928487686,190.60000000000005
2020-09-24,472.9283803863298,1220.0166419019315,1945.1340267459138,442.9992966002344,138.10000000000002
2020-09-25,459.2344725111441,1196.9081723625557,1900.9711738484398,440.253223915592,195.60000000000005
2020-09-26,445.5405646359584,1173.7997028231798,1856.808320950966,437.5071512309496,206.7
2020-09-27,431.8466567607727,1150.6912332838042,1812.645468053492,434.76107854630715,228.9
2020-09-28,418.15274888558696,1127.5827637444281,1768.4826151560178,432.0150058616647,286.1
2020-09-29,404.4588410104013,1104.474294205052,1724.3197622585437,429.2689331770223,277.2
2020-09-30,390.7649331352156,1081.3658246656762,1680.1569093610701,426.52286049237983,242.29999999999998
2020-10-01,377.07102526002984,1058.2573551263001,1635.9940564635958,423.77678780773743,183.0
2020-10-02,363.37711738484415,1035.1488855869243,1591.831203566122,421.030715123095,189.5
2020-10-03,349.6832095096584,1012.0404160475484,1547.6683506686477,418.2846424384526,166.10000000000002
2020-10-04,335.9893016344725,988.9319465081724,1503.505497771174,415.53856975381007,70.1
2020-10-05,322.2953937592868,965.8234769687964,1459.3426448736998,412.7924970691677,214.79999999999998
2020-10-06,308.60148588410107,942.7150074294204,1415.179791976226,410.04642438452527,158.89999999999998
2020-10-07,294.9075780089153,919.6065378900445,1371.016939078752,407.30035169988275,212.90000000000003
2020-10-08,281.2136701337296,896.4980683506687,1326.8540861812778,404.55427901524024,140.8
2020-10-09,267.5197622585438,873.3895988112927,1282.691233283804,401.80820633059784,217.79999999999998
2020-10-10,253.8258543833581,850.2811292719167,1238.52838038633,399.06213364595544,155.70000000000002
2020-10-11,240.13194650817238,827.172659732541,1194.3655274888558,396.31606096131304,150.79999999999998
2020-10-12,226.4380386329867,804.0641901931651,1150.202674591382,393.5699882766706,226.40000000000003
2020-10-13,170.2075780089153,817.1065378900446,1077.6169390787518,390.8239155920282,235.6
2020-10-14,125.79999999999998,967.3999999999999,1159.6000000000001,388.07784290738573,282.49999999999994
2020-10-15,141.10000000000005,895.6999999999998,1112.4999999999998,385.3317702227433,231.9
2020-10-16,193.89999999999998,973.7999999999998,1271.2,382.5856975381009,267.19999999999993
2020-10-17,96.10000000000001,800.5000000000001,947.9999999999999,379.8396248534585,225.8
2020-10-18,214.79999999999998,1147.2,1476.4000000000003,377.0935521688159,412.70000000000005
2020-10-19,68.8,673.2,778.4500000000002,374.3474794841735,375.1
2020-10-20,59.8,497.4,589.4,371.60140679953105,466.90000000000003
2020-10-21,127.90000000000002,626.8,822.5,368.8553341148887,228.79999999999998
2020-10-22,88.89999999999999,573.9,709.9999999999999,366.1092614302462,256.6
2020-10-23,79.59999999999997,546.8999999999997,669.0999999999999,363.3631887456038,235.30000000000004
2020-10-24,48.79999999999999,355.30000000000007,430.00000000000017,360.6171160609614,191.4
2020-10-25,55.699999999999996,243.5,329.2,357.8710433763189,178.60000000000002
2020-10-26,87.8,584.2999999999998,718.1999999999998,355.1249706916764,269.4
2020-10-27,63.1,418.6,515.1,352.37889800703397,232.3
2020-10-28,63.9,384.6,482.29999999999995,349.63282532239157,290.5
2020-10-29,66.89999999999999,387.79999999999995,490.5,346.8867526377491,253.09999999999994
2020-10-30,47.7,321.59999999999997,395.1,344.14067995310666,174.5
2020-10-31,35.5,273.9,328.90000000000003,341.39460726846426,306.40000000000003
2020-11-01,41.300000000000004,238.7,301.6,338.6485345838218,291.40000000000003
2020-11-02,29.79999999999999,295.79999999999995,341.0,335.9024618991794,236.89999999999998
2020-11-03,39.45,620.75,680.75,333.15638921453694,265.1
2020-11-04,1057.2,1380.3,3001.5000000000005,330.4103165298945,529.3000000000001
2020-11-05,1979.0,1780.4000000000003,4815.099999999999,327.6642438452521,1575.5999999999997
2020-11-06,970.6000000000001,1684.9999999999998,3172.9999999999995,324.91817116060963,1345.3
2020-11-07,818.9999999999999,1418.3,2673.8999999999996,322.1720984759672,964.2
2020-11-08,479.19999999999993,1142.2,1876.7000000000003,319.4260257913248,1009.9999999999999
2020-11-09,248.59999999999994,969.3999999999999,1350.8999999999999,316.6799531066823,387.3999999999999
2020-11-10,106.89999999999999,881.1999999999999,1045.1,313.9338804220398,319.0
2020-11-11,56.60000000000001,505.69999999999993,592.5000000000001,311.1878077373974,237.4
2020-11-12,52.099999999999994,511.9,591.5,308.441735052755,309.0
2020-11-13,77.5,860.2,979.3000000000002,305.6956623681125,317.00000000000006
2020-11-14,32.7,514.6000000000001,564.9,302.9495896834701,333.1
2020-11-15,12.7,284.00000000000006,303.29999999999995,300.2035169988277,194.20000000000002
2020-11-16,37.2,506.00000000000006,562.9999999999999,297.45744431418524,259.2
2020-11-17,37.699999999999996,406.0,463.40000000000003,294.7113716295428,244.20000000000005
2020-11-18,48.2,453.3,526.6999999999998,291.9652989449004,325.5
2020-11-19,19.400000000000002,606.7,636.7,289.2192262602579,225.10000000000002
2020-11-20,205.00000000000006,971.3000000000001,1285.2,286.47315357561547,259.30000000000007
2020-11-21,10.3,344.50000000000006,360.30000000000007,283.72708089097307,187.8
2020-11-22,15.499999999999996,633.9000000000001,657.4,280.9810082063306,204.60000000000002
2020-11-23,453.0,1286.8,1981.2,278.2349355216881,413.9
2020-11-24,19.27780548628429,1349.2279301745632,1379.4134663341647,275.4888628370457,284.0
2020-11-25,24.44887780548629,1320.0688279301753,1358.1546134663342,272.7427901524033,426.59999999999997
2020-11-26,29.619950124688277,1290.9097256857856,1336.8957605985038,269.99671746776085,544.9
2020-11-27,34.79102244389028,1261.750623441397,1315.6369077306733,267.2506447831184,704.4999999999998
2020-11-28,39.96209476309227,1232.5915211970078,1294.378054862843,264.504572098476,1142.8999999999999
2020-11-29,45.133167082294264,1203.432418952618,1273.1192019950124,261.75849941383353,768.7
2020-11-30,50.30423940149625,1174.2733167082297,1251.860349127182,259.0124267291911,425.4
2020-12-01,55.475311720698244,1145.1142144638407,1230.6014962593517,256.2663540445487,276.20000000000005
2020-12-02,60.64638403990024,1115.9551122194512,1209.3426433915213,253.52028135990622,489.20000000000005
2020-12-03,65.81745635910224,1086.7960099750628,1188.083790523691,250.77420867526376,203.99999999999997
2020-12-04,70.98852867830423,1057.6369077306733,1166.8249376558601,248.0281359906213,243.1
2020-12-05,76.1596009975062,1028.4778054862838,1145.5660847880301,245.28206330597888,284.29999999999995
2020-12-06,81.33067331670821,999.3187032418956,1124.3072319201997,242.53599062133648,407.90000000000003
2020-12-07,86.50174563591021,970.1596009975062,1103.048379052369,239.78991793669405,591.9999999999999
2020-12-08,91.6728179551122,941.0004987531166,1081.7895261845385,237.0438452520516,559.2
2020-12-09,96.8438902743142,911.8413965087285,1060.5306733167083,234.29777256740917,349.0999999999999
2020-12-10,93.92643391521193,833.745386533666,977.8468827930175,231.5516998827667,414.4
2020-12-11,233.9,1224.0999999999997,1583.1000000000001,228.80562719812428,286.20000000000005
2020-12-12,53.50000000000001,718.5,800.3,226.05955451348186,270.8
2020-12-13,49.80000000000001,460.4,536.7,223.3134818288394,171.49999999999997
2020-12-14,61.45,458.3,552.3000000000001,220.56740914419697,294.49999999999994
2020-12-15,90.2,578.5000000000001,717.1,217.82133645955454,310.3
2020-12-16,40.0,435.7,497.0,215.07526377491212,245.1
2020-12-17,83.0,436.19999999999993,562.9,212.32919109026963,269.3
2020-12-18,49.400000000000006,274.4000000000001,350.1,209.58311840562723,206.6
2020-12-19,53.5,281.8,363.50000000000006,206.83704572098475,289.90000000000003
2020-12-20,40.4,324.7,386.6,204.09097303634235,237.29999999999998
2020-12-21,37.5,372.29999999999995,429.9,201.3449003516999,101.0
2020-12-22,307.79999999999995,750.2,1222.3,198.59882766705744,253.50000000000003
2020-12-23,55.29999999999999,528.5,613.0,195.85275498241504,143.0
2020-12-24,42.400000000000006,295.9,360.40000000000003,193.10668229777258,140.4
2020-12-25,24.599999999999998,400.7,438.3999999999999,190.36060961313018,206.39999999999998
2020-12-26,11.2,204.8,221.4,187.6145369284877,117.69999999999999
2020-12-27,21.700000000000003,311.20000000000005,344.0,184.86846424384527,197.1
2020-12-28,96.2,649.1000000000001,796.6,182.1223915592028,322.7
2020-12-29,25.499999999999996,420.6,459.9,179.37631887456038,355.90000000000003
2020-12-30,175.9,888.8,1158.5000000000002,176.63024618991795,333.6
2020-12-31,128.20000000000002,756.6,953.5,404.0999999999999,460.3
2021-01-01,151.2,618.8,850.8000000000001,377.80000000000007,587.8
2021-01-02,59.4,550.0999999999999,641.4,528.4999999999999,227.6
2021-01-03,77.20000000000002,479.6,598.4999999999999,533.8,234.6
2021-01-04,56.899999999999984,428.5,516.0,720.3,179.6
2021-01-05,86.50000000000001,532.3,664.6,551.8999999999999,204.59999999999994
2021-01-06,134.0,633.9999999999999,840.0,420.09999999999997,240.00000000000003
2021-01-07,276.90000000000003,957.9999999999999,1382.5999999999997,219.1999999999999,574.5
2021-01-08,506.40000000000003,1025.45,1801.3000000000002,97.4,678.95
2021-01-09,680.2,1149.3,2192.2999999999997,246.20000000000002,587.5000000000001
2021-01-10,103.29999999999998,800.3000000000001,958.4,394.6999999999999,471.3999999999999
2021-01-11,17.7,511.00000000000006,538.1,1188.6,206.40000000000006
2021-01-12,46.0,768.9000000000001,839.5,1031.4,163.29999999999998
2021-01-13,326.0,1134.5000000000002,1633.4999999999998,344.80000000000007,341.2
2021-01-14,101.6,876.5,1031.9,631.4999999999998,151.29999999999998
2021-01-15,497.4,1020.9000000000001,1783.3,290.5999999999999,552.4999999999999
2021-01-16,34.9,611.6000000000001,664.8,778.0000000000001,222.09999999999994
2021-01-17,17.7,523.0,549.9,1152.3000000000002,301.6000000000001
2021-01-18,63.8,663.8000000000001,761.7,988.3,269.8
2021-01-19,27.200000000000003,329.19999999999993,370.9,1460.0000000000002,114.0
2021-01-20,40.599999999999994,311.5,373.8999999999999,1461.3,203.10000000000002
2021-01-21,37.60000000000001,464.4,522.2,1308.0,204.6
2021-01-22,114.60000000000002,726.3000000000002,902.4,836.7000000000002,235.49999999999997
2021-01-23,126.5,705.4000000000001,899.2000000000003,869.3,274.9
2021-01-24,66.5,820.6999999999999,922.6999999999999,706.4000000000002,268.5
2021-01-25,113.75000000000004,866.7500000000001,1041.05,776.5,307.4
2021-01-26,301.3,959.3000000000002,1421.0999999999997,665.2503916449086,234.2
2021-01-27,148.20000000000002,1019.0999999999999,1246.4999999999998,964.6402088772846,302.50000000000006
2021-01-28,35.50000000000001,610.2000000000002,664.6999999999999,979.8297650130548,171.0
2021-01-29,22.3,571.5,605.6000000000001,995.0193211488253,257.4
2021-01-30,51.3,508.80000000000007,587.5000000000001,1010.2088772845954,252.4
2021-01-31,83.2,546.6,674.6,1025.3984334203658,353.99999999999994
2021-02-01,125.3,733.0000000000001,925.4,1040.5879895561359,461.70000000000016
2021-02-02,106.80000000000001,618.3,782.4000000000001,1055.777545691906,404.2000000000001
2021-02-03,67.49999999999999,766.3999999999999,870.3000000000002,1070.9671018276763,356.9
2021-02-04,72.89999999999999,695.5000000000001,807.3,1086.1566579634464,293.3
2021-02-05,58.20000000000001,617.8000000000001,706.8,1101.3462140992167,205.70000000000002
2021-02-06,141.39999999999998,777.1999999999999,994.2000000000002,1116.535770234987,303.5
2021-02-07,33.89999999999999,274.30000000000007,326.0,1131.7253263707573,313.20000000000005
2021-02-08,58.8,432.5,522.5,1146.9148825065276,243.0
2021-02-09,59.9,503.5999999999999,594.9999999999999,1162.1044386422977,260.3
2021-02-10,82.00000000000001,574.1999999999999,699.8,1177.2939947780678,326.1
2021-02-11,106.89999999999999,693.7,858.0999999999999,1149.143080939948,494.7000000000001
2021-02-12,76.19999999999999,552.9,669.5,1195.25,581.8
2021-02-13,65.8,505.30000000000007,606.1,1203.15,466.7000000000001
2021-02-14,18.999999999999996,347.50000000000006,377.00000000000006,1444.7,459.3
2021-02-15,59.5,607.6,698.7,1090.35,280.40000000000003
2021-02-16,65.89999999999999,651.5999999999999,752.9,1220.4,317.1
2021-02-17,61.6,642.5,737.0999999999999,1461.7,316.69999999999993
2021-02-18,34.4,791.7000000000002,844.4000000000001,1519.6,248.29999999999998
2021-02-19,42.89999999999999,743.5,809.3,1455.9999999999998,335.70000000000005
2021-02-20,32.8,911.5,961.9000000000001,1493.4,973.4
2021-02-21,59.0,1259.3,1349.6,1220.6,624.8000000000001
2021-02-22,215.40000000000003,1943.2999999999997,2273.4,353.5,723.5
2021-02-23,66.14999999999999,942.8000000000001,1044.1999999999998,1369.0000000000002,291.9
2021-02-24,76.2,553.5000000000001,670.7999999999998,1396.2000000000003,383.9
2021-02-25,39.1,710.4000000000001,770.6,1326.4000000000003,330.0
2021-02-26,444.8,1636.5,2318.3999999999996,772.5,441.0
2021-02-27,843.9000000000001,1544.3000000000002,2838.2999999999997,632.9,754.5999999999999
2021-02-28,95.3,874.0000000000001,1019.7999999999998,978.9,562.9000000000001
2021-03-01,146.69999999999996,798.5999999999999,1023.8999999999999,800.5000000000001,922.4
2021-03-02,457.19999999999993,1078.6,1779.4999999999998,322.1,1178.7
