MeasurementDateGMT,Wandsworth - Battersea: Nitric Oxide (ug/m3),Wandsworth - Battersea: Nitrogen Dioxide (ug/m3),Wandsworth - Battersea: Oxides of Nitrogen (ug/m3),Wandsworth - Battersea: PM10 Particulate (ug/m3)
2021-05-17,185.9,714.8999999999999,1000.1999999999998,352.69999999999993
2021-05-18,172.9,601.9999999999999,867.3500000000001,440.09896907216495
2021-05-19,134.8,645.0000000000001,851.5,527.8639175257733
2021-05-20,61.09999999999998,446.5,540.1,513.0185567010309
2021-05-21,45.099999999999994,311.1,379.8999999999999,498.1731958762887
2021-05-22,119.09999999999998,580.7,762.8000000000002,483.32783505154646
2021-05-23,23.2,303.00000000000006,338.8,468.4824742268042
2021-05-24,78.19999999999999,498.6,618.1000000000001,453.6371134020618
2021-05-25,173.0,596.3000000000001,861.9999999999999,438.7917525773196
2021-05-26,195.5,732.4999999999999,1032.8500000000001,385.2061855670103
2021-05-27,316.1,1043.6000000000001,1528.1999999999998,603.9000000000001
2021-05-28,331.90000000000003,1199.2000000000003,1707.6999999999996,763.3000000000001
2021-05-29,243.9,966.3,1340.3000000000004,776.9000000000001
2021-05-30,100.10000000000001,532.1,685.6,580.1000000000001
2021-05-31,116.79999999999998,633.0000000000001,811.5999999999999,688.1
2021-06-01,302.19999999999993,1066.3,1529.3999999999999,1226.9000000000003
2021-06-02,268.9,1194.8000000000002,1607.3000000000002,1078.924324324324
2021-06-03,122.49999999999999,582.7,770.3999999999999,962.8216216216216
2021-06-04,244.2,798.0,1172.1000000000001,758.8864864864864
2021-06-05,148.20000000000002,618.6,845.9000000000002,554.9513513513515
2021-06-06,48.79999999999999,358.29999999999995,432.7999999999999,351.0162162162162
2021-06-07,93.3,470.4,613.5999999999999,462.4000000000001
2021-06-08,177.3,562.2,833.9,628.0999999999999
2021-06-09,145.79999999999998,535.9000000000001,759.6,650.1000000000003
2021-06-10,188.4,436.40000000000003,725.4000000000002,560.8
2021-06-11,162.60000000000005,427.8999999999999,677.5,543.6999999999999
2021-06-12,64.69999999999999,448.40000000000003,547.9,490.7
2021-06-13,36.7,523.1000000000001,579.3,589.1
2021-06-14,73.8,548.1999999999999,661.4000000000001,581.7727272727273
2021-06-15,126.75,590.0500000000001,784.3,503.4
2021-06-16,159.30000000000004,637.7,882.1000000000003,375.1090909090909
2021-06-17,236.8,728.4,1091.6000000000001,246.8181818181818
2021-06-18,236.0,683.6,1045.4999999999998,152.20000000000005
2021-06-19,224.9,588.0000000000001,932.7999999999998,440.49999999999994
2021-06-20,173.39999999999998,463.80000000000007,729.9000000000001,248.80000000000004
2021-06-21,169.00000000000006,491.3,750.1999999999999,276.59999999999997
2021-06-22,163.1,498.2,748.0999999999999,516.0999999999999
2021-06-23,263.29999999999995,749.2,1152.5000000000002,536.7
2021-06-24,221.0,702.5000000000001,1041.3,753.2
2021-06-25,228.79999999999998,597.8,948.1999999999999,556.9499999999999
2021-06-26,216.6,610.6,942.5000000000001,487.79999999999995
2021-06-27,128.8,560.0000000000001,757.8000000000001,658.9999999999999
2021-06-28,308.09999999999985,808.1,1280.3,501.1000000000001
2021-06-29,249.20000000000005,679.3000000000001,1061.6,492.2
2021-06-30,5.9,20.8,29.8,11.1
