MeasurementDateGMT,Lambeth - Brixton Road: Nitric Oxide (ug/m3),Lambeth - Brixton Road: Nitrogen Dioxide (ug/m3),Lambeth - Brixton Road: Oxides of Nitrogen (ug/m3),Lambeth - Brixton Road: PM10 Particulate (ug/m3)
2021-05-17,1403.9999999999998,1595.7,3748.6000000000004,505.0
2021-05-18,1206.1,1450.7,3299.7,489.0
2021-05-19,1704.1000000000001,1727.3,4340.4,528.0
2021-05-20,932.3999999999999,1181.4999999999998,2611.0000000000005,586.0
2021-05-21,606.1,715.1,1644.3,519.0
2021-05-22,1485.8000000000002,1434.3000000000002,3712.5000000000005,413.0
2021-05-23,488.3000000000001,785.1000000000001,1533.8,392.0
2021-05-24,1058.3999999999999,1352.4,2975.4,390.0
2021-05-25,1074.6000000000001,1183.4999999999998,2831.3999999999996,434.0
2021-05-26,3072.1000000000004,2392.2999999999997,7102.999999999999,617.0
2021-05-27,2277.0,2092.6,5583.599999999999,629.0
2021-05-28,2025.3000000000002,2073.5,5179.100000000001,712.0
2021-05-29,829.8000000000001,1471.2000000000005,2743.2000000000003,630.0
2021-05-30,364.6000000000001,799.0,1357.6999999999998,595.0
2021-05-31,248.10000000000002,860.3999999999999,1240.8,629.0
2021-06-01,600.5,1337.2000000000003,2258.1000000000004,739.0
2021-06-02,684.3000000000001,1616.15,2665.1999999999994,824.5
2021-06-03,1171.1000000000001,1425.6000000000001,3221.3999999999996,725.0
2021-06-04,2170.3,1692.8999999999999,5021.2,536.0
2021-06-05,1467.9,1604.0000000000002,3854.6,632.0
2021-06-06,771.8,968.0000000000003,2150.7,482.0
2021-06-07,1211.7999999999997,1407.6,3265.4,492.0
2021-06-08,1497.6999999999998,1641.7,3937.8000000000006,486.0
2021-06-09,1038.3000000000002,1227.6999999999998,2820.0,498.0
2021-06-10,1248.4,1097.5,3011.7,414.0
2021-06-11,1222.5999999999997,1022.2999999999998,2896.8,384.0
2021-06-12,1512.6999999999996,1689.3999999999999,4008.7000000000007,543.0
2021-06-13,716.4999999999999,1250.8000000000004,2349.4999999999995,658.0
2021-06-14,1072.6000000000004,1488.0999999999997,3133.0000000000005,638.0
2021-06-15,676.1999999999998,1006.1,2042.8,578.0
2021-06-16,1034.1999999999998,1574.3,3160.2000000000007,660.0
2021-06-17,1405.3999999999999,1414.5000000000002,3568.8999999999996,630.0
2021-06-18,1428.3,1516.0000000000002,3706.3,293.0
2021-06-19,1011.5000000000002,1126.9999999999998,2678.7000000000003,402.0
2021-06-20,684.1000000000003,828.0999999999999,1876.8,341.0
2021-06-21,876.2,928.0999999999999,2271.4,349.0
2021-06-22,1091.5,1138.3,2812.1000000000004,489.0
2021-06-23,1461.8,1527.1999999999996,3768.3,590.0
2021-06-24,1679.7999999999997,1647.0,4222.3,753.0
2021-06-25,1579.6000000000001,1334.3999999999999,3756.5000000000005,485.0
2021-06-26,753.5999999999999,935.8,2091.7000000000003,437.0
2021-06-27,456.5,845.9000000000001,1545.7,623.0
2021-06-28,1326.8000000000002,1371.6,3406.3000000000006,459.0
2021-06-29,1558.2999999999997,1408.0999999999995,3797.6,572.0
2021-06-30,40.1,48.1,109.6,22.0
