MeasurementDateGMT,Brent - Ikea: Nitric Oxide (ug/m3),Brent - Ikea: Nitrogen Dioxide (ug/m3),Brent - Ikea: Oxides of Nitrogen (ug/m3),Brent - Ikea: Ozone (ug/m3),Brent - Ikea: PM10 Particulate (ug/m3)
2020-09-14,1800.6,2159.2,4919.6,372.8999999999999,876.0
2020-09-15,830.9999999999997,2029.3999999999999,3303.2000000000003,763.2,1215.0
2020-09-16,471.20000000000005,1271.6,1994.9,1056.4,790.0
2020-09-17,609.7,1044.4,1979.3,817.5999999999999,674.0
2020-09-18,756.6999999999998,1216.4,2377.0,737.3500000000003,638.0
2020-09-19,346.7,877.3000000000002,1408.6000000000004,1031.6,625.0
2020-09-20,270.90000000000003,821.2,1236.5,1097.8000000000002,614.0
2020-09-21,1791.6000000000001,2040.6000000000001,4787.300000000001,475.7000000000001,943.0
2020-09-22,1640.8000000000006,1747.4,4263.299999999999,883.2500000000001,891.0
2020-09-23,869.2,1207.1,2539.5,794.1000000000001,417.0
2020-09-24,1408.6000000000001,1470.0,3630.0,417.69999999999993,566.0
2020-09-25,155.50000000000003,432.20000000000005,670.3999999999999,929.3,361.0
2020-09-26,198.00000000000003,420.90000000000003,724.5,952.4000000000002,327.0
2020-09-27,175.89999999999998,419.49999999999994,689.1,1072.1999999999998,278.0
2020-09-28,523.6999999999999,882.9999999999999,1686.0,629.3,456.0
2020-09-29,1087.2,1211.9,2879.4,276.3,469.0
2020-09-30,1173.1000000000001,1261.4999999999998,3060.4999999999995,551.8,559.0
2020-10-01,917.9,1195.05,2602.4500000000003,544.1000000000001,510.5
2020-10-02,811.8,1131.8,2377.1,496.79999999999995,292.0
2020-10-03,257.6884615384615,449.6028846153846,845.8278846153846,795.85,147.3644859813084
2020-10-04,533.3076923076923,684.773076923077,1503.4730769230769,737.4000000000001,151.73831775700933
2020-10-05,805.8000000000001,919.05,2155.3500000000004,681.0521739130435,157.1214953271028
2020-10-06,1078.2923076923078,1153.326923076923,2807.2269230769234,624.704347826087,162.50467289719626
2020-10-07,1201.8115384615382,1361.2971153846156,3204.2721153846155,568.3565217391304,331.2710280373832
2020-10-08,811.3,981.5,2225.3,512.008695652174,272.0
2020-10-09,2280.9,1635.6000000000001,5132.8,455.6608695652174,634.0
2020-10-10,846.6000000000001,1083.9999999999998,2382.1999999999994,399.31304347826085,406.0
2020-10-11,576.7,848.8000000000002,1732.8999999999996,342.9652173913044,303.0
2020-10-12,2297.0,1666.1999999999998,5188.0,302.2391304347826,677.0
2020-10-13,674.1,941.9999999999999,1975.9,435.4,307.0
2020-10-14,690.1499999999999,1116.6,2174.7499999999995,470.5,419.0
2020-10-15,752.4,1096.8000000000002,2250.8000000000006,513.4,389.0
2020-10-16,864.9000000000001,1274.4,2600.7,417.79999999999995,545.0
2020-10-17,692.9,1165.1,2227.6,519.1999999999999,472.0
2020-10-18,1202.6999999999998,1302.5,3146.2000000000003,255.29999999999998,606.0
2020-10-19,2125.1724137931037,1778.6275862068965,5037.76551724138,248.88571428571427,1111.5714285714287
2020-10-20,1132.3275862068967,1341.7724137931032,3078.2344827586203,406.2642857142856,936.4285714285714
2020-10-21,1810.5000000000005,1537.9,4314.299999999999,310.70000000000005,450.0
2020-10-22,1428.4,1451.8999999999999,3642.2,482.70000000000005,674.0
2020-10-23,1372.2,1575.3,3679.2000000000003,333.50000000000006,712.0
2020-10-24,528.5,836.4000000000001,1646.7,807.2,386.0
2020-10-25,571.5,910.3,1786.8999999999999,726.3000000000001,324.0
2020-10-26,1600.0500000000002,1560.05,4013.95,333.90000000000003,762.5
2020-10-27,1437.5,1436.3000000000002,3640.000000000001,326.3,516.0
2020-10-28,1287.6000000000001,1407.2000000000003,3381.899999999999,489.99999999999994,679.0
2020-10-29,1135.9999999999998,1311.1999999999998,3053.0999999999995,517.9000000000001,457.0
2020-10-30,910.1000000000001,1175.6000000000001,2571.0000000000005,667.1999999999999,540.0
2020-10-31,532.1,833.9,1649.7000000000003,819.4,435.0
2020-11-01,295.5,499.3000000000001,952.0999999999998,957.0000000000002,375.0
2020-11-02,603.5000000000001,843.5000000000001,1768.7999999999997,794.3000000000001,434.0
2020-11-03,1325.3,1463.2,3495.5000000000005,496.3,591.0
2020-11-04,3692.2000000000003,2013.9999999999998,7675.000000000001,107.30000000000001,1258.0
2020-11-05,5207.999999999999,2019.0,10004.699999999999,54.499999999999986,1920.0
2020-11-06,2690.1000000000004,1888.9,6013.799999999998,65.9,1863.0
2020-11-07,2171.9,1492.6999999999998,4823.400000000001,55.1,1294.0
2020-11-08,1429.2999999999997,1138.5,3330.400000000001,59.89999999999999,1171.0
2020-11-09,2310.5,1586.6999999999998,5129.4,80.5,1042.0
2020-11-10,2373.2999999999993,1735.6000000000001,5374.700000000001,108.7,1234.0
2020-11-11,1154.2000000000003,1087.8000000000002,2857.4,427.69999999999993,775.0
2020-11-12,904.5000000000001,1204.4500000000003,2591.7499999999995,599.6999999999999,704.0
2020-11-13,1262.8000000000002,1424.3,3359.9,494.5999999999999,939.0
2020-11-14,419.7,757.4,1401.1999999999998,825.8000000000001,441.0
2020-11-15,319.7,645.3,1136.1000000000001,1070.7000000000003,293.0
2020-11-16,671.2,1022.6999999999999,2051.3999999999996,732.0,499.0
2020-11-17,747.3000000000001,1070.0,2215.8,780.6000000000001,664.0
2020-11-18,661.8000000000001,876.8000000000003,1891.1,784.5999999999999,697.0
2020-11-19,352.20000000000005,815.3000000000001,1355.6000000000001,796.4,347.0
2020-11-20,2451.5,1732.4999999999998,5491.799999999999,235.10000000000002,1080.0
2020-11-21,531.0999999999999,951.4,1765.7999999999997,862.0999999999999,466.0
2020-11-22,580.3,1004.6999999999999,1893.9,531.45,404.0
2020-11-23,3242.6999999999994,1851.3000000000002,6823.100000000001,102.00000000000001,1529.0
2020-11-24,1023.1999999999999,1278.8000000000002,2848.0000000000005,478.00000000000006,838.0
2020-11-25,994.0000000000001,1285.2,2808.7999999999997,356.7,902.0
2020-11-26,1731.4,1601.4,4256.2,130.29999999999998,979.0
2020-11-27,3185.3,1748.6,6632.3,32.8,1301.0
2020-11-28,1431.2,1506.6,3700.9999999999995,37.199999999999996,1337.0
2020-11-29,853.1999999999999,1341.0,2649.1000000000004,89.8,934.0
2020-11-30,1241.4,984.6999999999998,2887.9999999999995,280.79999999999995,745.0
2020-12-01,389.8,943.9999999999999,1541.8,569.6,502.0
2020-12-02,2796.9,1872.3999999999999,6160.8,51.9,1280.0
2020-12-03,2197.1,1918.5000000000002,5287.0,145.90000000000003,493.0
2020-12-04,1145.4,1335.8999999999999,3091.4,320.6,622.0
2020-12-05,1178.0,1442.8,3249.1999999999994,406.4999999999999,720.0
2020-12-06,946.9000000000001,1137.5,2589.7999999999997,224.70000000000005,423.0
2020-12-07,1681.9500000000003,1425.05,4004.45,104.05000000000001,569.0
2020-12-08,3776.700000000001,1836.8000000000004,7627.000000000001,22.999999999999996,857.0
2020-12-09,2264.2999999999997,1732.6,5204.300000000001,100.69999999999999,1169.0
2020-12-10,1366.6000000000004,1328.6999999999998,3424.2000000000003,281.7,1178.0
2020-12-11,2733.499999999999,1916.7999999999997,6107.999999999998,207.20000000000002,595.0
2020-12-12,943.9,1156.5000000000002,2603.6,290.0,460.0
2020-12-13,815.4999999999999,1061.0000000000002,2311.8999999999996,494.1,341.0
2020-12-14,956.3,1244.2,2710.1,736.0999999999999,474.0
2020-12-15,1437.8000000000002,1589.5,3794.0,427.30000000000007,635.0
2020-12-16,1272.5,1472.3000000000002,3423.8,495.7,586.0
2020-12-17,1535.1000000000006,1512.8999999999999,3866.7999999999997,324.8,829.0
2020-12-18,558.4000000000001,730.5000000000001,1587.0000000000002,740.8,320.0
2020-12-19,593.8,891.7000000000002,1802.1000000000001,783.3000000000001,411.0
2020-12-20,568.5000000000001,931.7000000000002,1803.0000000000002,754.6000000000001,407.0
2020-12-21,745.2999999999998,992.6000000000001,2135.4000000000005,535.3000000000001,249.0
2020-12-22,1197.0,1105.2,2940.9999999999995,458.6,403.0
2020-12-23,1108.4,1291.6000000000001,2991.2000000000003,397.50000000000006,327.0
2020-12-24,82.6,330.99999999999994,457.4999999999999,1077.3,151.0
2020-12-25,233.3,583.3,940.8000000000001,845.7000000000002,288.0
2020-12-26,246.10000000000002,566.8000000000001,944.4000000000001,919.1999999999999,183.0
2020-12-27,655.1000000000001,884.4999999999999,1889.0,900.8,320.0
2020-12-28,1281.3999999999996,1308.9000000000005,3273.499999999999,228.59999999999997,424.0
2020-12-29,187.2,617.6,904.2000000000002,695.4999999999999,365.0
2020-12-30,1924.1000000000001,1442.8999999999996,4393.7,166.2,622.0
2020-12-31,925.3,999.2000000000002,2418.2,372.7,462.0
2021-01-01,249.5,666.3000000000001,1049.4999999999998,335.0,660.0
2021-01-02,275.8,692.4499999999999,1114.8500000000001,653.6,250.5
2021-01-03,256.90000000000003,611.9000000000001,1005.9999999999999,708.0,214.0
2021-01-04,308.5999999999999,627.3,1100.8000000000002,708.0,198.0
2021-01-05,341.6,614.6000000000001,1138.2000000000003,708.0,230.0
2021-01-06,464.3,780.5999999999999,1492.3999999999999,708.0,284.0
2021-01-07,858.3000000000002,1036.6,2352.5000000000005,708.0,568.0
2021-01-08,1403.7000000000003,1205.6,3357.8,708.0,695.0
2021-01-09,1256.8,1173.0,3100.1,708.0,590.0
2021-01-10,650.0,941.8999999999999,1938.7999999999997,708.0,465.0
2021-01-11,729.1000000000003,1012.1999999999998,2130.7000000000003,708.0,415.0
2021-01-12,618.5,1038.0,1986.5,708.0,255.0
2021-01-13,1853.2999999999997,1433.6999999999998,4275.400000000001,708.0,574.0
2021-01-14,1096.0,1366.1000000000004,3046.9999999999995,708.0,239.0
2021-01-15,2250.3999999999996,1233.4,4684.5,708.0,668.0
2021-01-16,444.50000000000006,859.6,1541.6000000000001,708.0,327.0
2021-01-17,449.35,763.7,1452.8000000000002,708.0,390.5
2021-01-18,1513.2999999999997,1348.9000000000003,3669.100000000001,708.0,615.0
2021-01-19,392.00000000000006,660.3,1261.5,708.0,255.0
2021-01-20,326.3,545.5,1045.6000000000001,708.0,261.0
2021-01-21,829.8999999999999,1059.9,2332.4999999999995,708.0,716.0
2021-01-22,1477.7,1385.2000000000003,3650.5,708.0,734.0
2021-01-23,832.5000000000001,1047.2,2323.6000000000004,708.0,396.0
2021-01-24,866.8000000000001,1264.9,2593.399999999999,708.0,418.0
2021-01-25,885.0,1143.6000000000001,2500.4999999999995,708.0,428.0
2021-01-26,2707.9,1617.2000000000005,5769.5,708.0,556.0
2021-01-27,1318.0000000000002,1193.7,3214.5,708.0,436.0
2021-01-28,677.5000000000001,899.8000000000001,1939.1,708.0,356.0
2021-01-29,532.6,901.4999999999999,1718.7,708.0,397.0
2021-01-30,652.9000000000001,929.9000000000001,1931.1000000000001,708.0,323.0
2021-01-31,608.8000000000001,880.4999999999999,1813.7000000000003,708.0,442.0
2021-02-01,665.9499999999999,956.6,1977.4500000000003,708.0,607.0
2021-02-02,1074.1999999999998,1149.7000000000003,2796.4000000000005,708.0,614.0
2021-02-03,1055.1999999999998,1277.8,2896.2,708.0,650.0
2021-02-04,2339.3999999999996,1686.9999999999998,5274.0,708.0,705.0
2021-02-05,1241.1999999999998,1473.1999999999998,3377.2,708.0,600.0
2021-02-06,652.5999999999999,1058.1,2058.7,708.0,353.0
2021-02-07,162.10000000000002,479.8000000000001,728.6999999999999,708.0,402.0
2021-02-08,337.40000000000003,859.7,1377.0,708.0,250.0
2021-02-09,647.3000000000001,1160.2999999999997,2153.2000000000003,708.0,304.0
2021-02-10,437.79999999999995,1108.6,1779.6000000000004,708.0,480.0
2021-02-11,1098.0000000000005,1461.3,3144.8000000000006,708.0,1089.0
2021-02-12,596.1000000000003,1091.6999999999998,2005.7,708.0,984.0
2021-02-13,412.8,804.8000000000001,1437.8,708.0,647.0
2021-02-14,249.69999999999996,675.7000000000002,1058.6,708.0,561.0
2021-02-15,933.8,1167.8000000000002,2599.6,708.0,427.0
2021-02-16,712.5000000000001,1038.3000000000002,2131.1000000000004,708.0,471.0
2021-02-17,459.9000000000001,774.6999999999999,1480.0999999999997,708.0,411.0
2021-02-18,602.4000000000002,987.4999999999999,1910.8,708.0,560.0
2021-02-19,544.3000000000001,871.4000000000002,1705.7,708.0,729.0
2021-02-20,328.9,615.8000000000001,1120.3000000000002,708.0,1171.0
2021-02-21,899.4999999999999,1094.7999999999997,2474.0999999999995,708.0,1001.0
2021-02-22,2181.1000000000004,1545.1999999999998,4889.5,708.0,1347.0
2021-02-23,580.5,796.7,1687.1,708.0,677.0
2021-02-24,529.2000000000002,816.3000000000001,1627.9999999999995,708.0,821.0
2021-02-25,260.59999999999997,844.4999999999999,1244.5,708.0,524.0
2021-02-26,2172.3,1613.7,4944.3,708.0,1151.0
2021-02-27,2987.0,1827.6,6407.4,708.0,1470.0
2021-02-28,879.9000000000002,1315.6999999999998,2664.5,708.0,794.0
2021-03-01,943.3999999999999,1216.6,2663.2,708.0,1196.0
2021-03-02,1169.2,1124.8999999999996,2917.3000000000006,708.0,1388.0
2021-03-03,2284.4999999999995,1360.8999999999999,4864.249999999999,708.0,1393.0
2021-03-04,457.70000000000005,982.5,1684.5000000000002,708.0,500.0
2021-03-05,527.5,1125.6,1934.6,708.0,647.0
2021-03-06,730.5999999999999,1377.6,2497.6,708.0,733.0
2021-03-07,1060.6,1312.6000000000004,2939.0000000000005,708.0,938.0
2021-03-08,1517.0,1511.6,3837.3000000000006,708.0,1448.0
2021-03-09,843.8000000000001,1089.8000000000002,2383.9000000000005,708.0,979.0
2021-03-10,399.20000000000005,628.6,1240.6999999999998,708.0,475.0
2021-03-11,284.7000000000001,492.0999999999999,928.4999999999999,708.0,548.0
2021-03-12,502.8999999999999,806.9,1577.7000000000003,708.0,601.0
2021-03-13,242.80000000000004,459.0,831.3,708.0,346.0
2021-03-14,120.19999999999999,326.8999999999999,510.8999999999999,708.0,289.0
2021-03-15,135.4,705.7999999999998,913.9999999999999,708.0,441.0
2021-03-16,287.79999999999995,715.7,1157.0,708.0,533.0
2021-03-17,251.40000000000003,860.7999999999998,1246.8000000000002,708.0,699.0
2021-03-18,194.0,766.0,1063.4999999999998,708.0,616.0
2021-03-19,386.1000000000001,855.2,1447.3,708.0,413.0
2021-03-20,289.3999999999999,721.5999999999998,1165.4,708.0,488.0
2021-03-21,670.7,838.9000000000001,1867.1999999999998,708.0,524.0
2021-03-22,899.5999999999999,1224.0999999999997,2603.2999999999997,708.0,950.0
2021-03-23,1654.0000000000005,1431.3999999999996,3967.4999999999995,708.0,1313.0
2021-03-24,1165.3000000000002,1449.0,3235.5,708.0,1215.0
2021-03-25,880.8000000000001,1159.2,2509.8,708.0,867.0
2021-03-26,587.9,984.2,1885.6999999999998,708.0,773.0
2021-03-27,262.1,598.6000000000001,1000.9,708.0,466.0
2021-03-28,167.10000000000002,443.5999999999999,699.1999999999999,708.0,626.0
2021-03-29,712.2999999999998,1179.3,2271.6,708.0,951.0
2021-03-30,2725.4500000000003,2451.7999999999997,6631.200000000001,708.0,1613.0
2021-03-31,3366.3,2746.9,7908.9,708.0,2125.0
2021-04-01,624.1999999999999,1155.9,2113.2000000000003,708.0,983.0
2021-04-02,220.89999999999998,775.3000000000001,1114.1,708.0,476.0
2021-04-03,165.3,718.1999999999999,971.7,708.0,584.0
2021-04-04,237.29999999999998,813.8000000000001,1177.8999999999999,708.0,645.0
2021-04-05,92.39999999999999,391.4000000000001,533.0,708.0,408.0
2021-04-06,78.80000000000001,433.49999999999994,554.6999999999999,708.0,392.0
2021-04-07,381.40000000000003,736.6999999999999,1321.6000000000001,708.0,428.0
2021-04-08,867.0000000000002,1307.0000000000005,2636.3999999999996,708.0,799.0
2021-04-09,621.0,1116.5000000000002,2068.5,708.0,519.0
2021-04-10,445.59999999999997,1162.4,1845.3,708.0,545.0
2021-04-11,249.2,773.8999999999999,1156.2,708.0,308.0
2021-04-12,1566.5,1720.0,4122.5,708.0,944.0
2021-04-13,2603.2000000000007,2046.3000000000002,6038.299999999999,708.0,1335.0
2021-04-14,1015.1000000000001,1616.8000000000002,3173.4000000000015,708.0,916.0
2021-04-15,725.5,1402.1999999999998,2514.5,708.0,689.0
2021-04-16,1020.3000000000001,1576.8999999999999,3141.2999999999993,708.0,997.0
2021-04-17,755.7000000000002,1519.4,2677.9,708.0,778.0
2021-04-18,704.5000000000001,1442.0000000000002,2522.1,708.0,680.0
2021-04-19,1379.5,1819.7999999999997,3935.0,708.0,1349.0
2021-04-20,1172.0,1995.6999999999996,3792.600000000001,708.0,1475.0
2021-04-21,950.2,1682.6000000000001,3139.5999999999995,708.0,1480.0
2021-04-22,678.5000000000001,1259.8000000000002,2300.0999999999995,708.0,914.0
2021-04-23,1109.5,1617.2000000000003,3318.500000000001,708.0,963.0
2021-04-24,667.6,1352.1,2376.2000000000007,708.0,768.0
2021-04-25,301.9,935.7000000000003,1398.6999999999998,708.0,485.0
2021-04-26,569.4,1227.3000000000002,2100.2999999999997,708.0,720.0
2021-04-27,789.4000000000001,1595.6,2806.1,708.0,973.0
2021-04-28,738.8000000000002,1486.4,2619.7,708.0,911.0
2021-04-29,245.5,890.5999999999999,1267.0999999999997,708.0,480.0
2021-04-30,596.4,1274.0999999999997,2188.9,708.0,713.0
2021-05-01,677.8999999999999,1328.0999999999997,2367.6999999999994,708.0,736.0
2021-05-02,550.8000000000001,1200.6,2044.7,708.0,646.0
2021-05-03,274.09999999999997,660.5999999999998,1080.7,708.0,592.0
2021-05-04,172.50000000000003,402.1,666.6000000000001,708.0,301.0
2021-05-05,554.9000000000001,882.7,1733.3999999999999,708.0,345.0
2021-05-06,809.4,991.2000000000002,2232.5000000000005,708.0,570.0
2021-05-07,426.5000000000001,876.3000000000002,1530.6000000000001,708.0,557.0
2021-05-08,415.90000000000003,690.3000000000001,1328.1999999999998,708.0,417.0
2021-05-09,343.8,576.3000000000001,1103.1000000000001,708.0,339.0
2021-05-10,447.4,763.4999999999998,1449.6999999999998,708.0,644.0
2021-05-11,922.3500000000001,1140.2000000000003,2554.45,708.0,760.0
2021-05-12,680.5,1093.6999999999998,2136.7000000000003,708.0,661.0
2021-05-13,1180.8,1537.3999999999994,3348.0000000000005,708.0,688.0
2021-05-14,558.1,1148.6000000000001,2004.8,708.0,578.0
2021-05-15,959.1999999999999,1245.7999999999997,2716.7,708.0,538.0
2021-05-16,415.69999999999993,789.2,1426.1999999999998,708.0,381.0
2021-05-17,647.3000000000002,1030.1,2022.7,708.0,358.0
2021-05-18,910.8999999999999,1124.6,2521.5999999999995,708.0,566.0
2021-05-19,351.0,751.8000000000001,1289.3,708.0,318.0
2021-05-20,832.5000000000003,859.6000000000003,2135.8,708.0,716.0
2021-05-21,443.40000000000003,681.5,1361.5999999999997,708.0,526.0
2021-05-22,449.1,762.1,1450.3999999999999,708.0,295.0
2021-05-23,346.2,672.4,1203.4000000000003,708.0,334.0
2021-05-24,631.4000000000001,1005.8000000000001,1973.8999999999999,708.0,392.0
2021-05-25,542.3499999999999,834.2499999999999,1665.8499999999997,708.0,414.5
2021-05-26,319.2,805.5999999999999,1294.9000000000003,708.0,416.0
2021-05-27,892.4,1381.1999999999998,2749.2000000000003,708.0,719.0
2021-05-28,1166.8,1923.6000000000001,3712.8000000000006,708.0,902.0
2021-05-29,715.8000000000002,1485.8,2583.0,708.0,746.0
2021-05-30,322.6,927.8999999999997,1422.3,708.0,565.0
2021-05-31,488.9,1194.9,1944.3999999999996,708.0,693.0
2021-06-01,652.5000000000001,1558.1000000000004,2558.4999999999995,708.0,868.0
2021-06-02,608.5999999999999,1823.8999999999999,2756.9999999999995,708.0,979.0
2021-06-03,422.5999999999999,901.3999999999999,1549.3,708.0,703.0
2021-06-04,517.2,888.9,1682.1000000000004,708.0,451.0
2021-06-05,364.1,746.6999999999999,1305.0000000000002,708.0,472.0
2021-06-06,480.49999999999994,857.8,1594.5000000000005,708.0,410.0
2021-06-07,809.4000000000001,1055.6000000000001,2296.8,708.0,548.0
2021-06-08,578.2,1068.75,1955.1000000000001,708.0,566.0
2021-06-09,598.7,1025.7,1943.8999999999999,708.0,514.0
2021-06-10,766.1,887.9000000000001,2062.9,708.0,432.0
2021-06-11,586.0999999999999,629.3999999999999,1528.2,708.0,391.0
2021-06-12,283.3,732.1000000000001,1166.9999999999998,708.0,459.0
2021-06-13,379.2,1010.8999999999999,1592.5999999999997,708.0,552.0
2021-06-14,356.9,932.5000000000001,1479.6000000000004,708.0,542.0
2021-06-15,609.1,1255.8999999999999,2190.0,708.0,745.0
2021-06-16,755.4999999999999,1407.8,2566.0999999999995,708.0,797.0
2021-06-17,468.6,965.0000000000001,1683.2000000000003,708.0,573.0
2021-06-18,441.99999999999994,803.3,1481.0,708.0,248.0
2021-06-19,671.6000000000001,972.1999999999998,2002.3,708.0,387.0
2021-06-20,423.0,803.1,1452.0,708.0,349.0
2021-06-21,472.6,934.8999999999999,1659.5000000000002,708.0,380.0
2021-06-22,382.00000000000006,811.1,1396.6,708.0,500.0
2021-06-23,605.6999999999999,1214.6999999999998,2143.5000000000005,708.0,600.0
2021-06-24,753.9,1010.2999999999997,2166.7999999999997,708.0,632.0
2021-06-25,622.7,846.0999999999999,1800.5,708.0,434.0
2021-06-26,756.9,1080.5,2241.3,708.0,614.0
2021-06-27,382.1000000000001,949.2999999999998,1534.7000000000003,708.0,593.0
2021-06-28,590.7999999999997,941.4000000000001,1847.4000000000003,708.0,441.0
2021-06-29,426.0,744.9,1398.4000000000005,708.0,534.0
2021-06-30,9.1,23.0,36.9,29.5,14.0
