MeasurementDateGMT,Bexley - Belvedere West: Nitric Oxide (ug/m3),Bexley - Belvedere West: Nitrogen Dioxide (ug/m3),Bexley - Belvedere West: Oxides of Nitrogen (ug/m3),Bexley - Belvedere West: Ozone (ug/m3),Bexley - Belvedere West: PM10 Particulate (ug/m3)
2020-11-14,8.5,161.10000000000002,174.20000000000002,1357.1999999999998,441.0
2020-11-15,3.9999999999999996,108.39999999999999,114.6,1582.2999999999997,297.9
2020-11-16,19.799999999999997,272.40000000000003,302.6,1338.6000000000001,306.49999999999994
2020-11-17,12.599999999999998,175.99999999999997,195.60000000000002,1539.5,343.70000000000005
2020-11-18,20.0,210.8,241.4,1317.3999999999999,445.1
2020-11-19,84.2,641.4,770.0000000000001,894.3999999999997,322.09999999999997
2020-11-20,98.10000000000001,628.4,778.8,801.8000000000002,313.69999999999993
2020-11-21,12.500000000000004,191.2,210.39999999999995,1511.2000000000003,303.59999999999997
2020-11-22,116.99999999999999,618.3999999999999,798.0,809.0999999999999,304.20000000000005
2020-11-23,647.0999999999998,844.1999999999999,1836.4999999999998,341.4,522.0000000000001
2020-11-24,25.2,271.09999999999997,309.79999999999995,1131.0,327.2
2020-11-25,29.800000000000008,418.5,464.7,828.5000000000001,449.8
2020-11-26,535.8,943.1999999999999,1765.0000000000002,274.1,669.2
2020-11-27,1013.8999999999999,1067.0,2621.9000000000005,45.10000000000001,705.5
2020-11-28,451.40000000000003,1072.7,1765.0999999999997,58.599999999999994,1004.1
2020-11-29,102.60000000000002,834.5000000000001,991.9,372.0,721.4000000000001
2020-11-30,143.1,686.0,905.0,386.5,521.6999999999999
2020-12-01,29.899999999999995,462.59999999999997,508.29999999999995,1001.9999999999998,364.4
2020-12-02,438.3499999999999,1083.6499999999999,1755.6,171.60000000000008,508.20000000000005
2020-12-03,96.5,701.5000000000001,849.1999999999999,653.2000000000002,265.6
2020-12-04,75.6,614.6999999999999,730.4000000000001,702.4,245.29999999999998
2020-12-05,46.6,595.2,665.9,787.0,301.90000000000003
2020-12-06,36.3,500.90000000000003,555.9,603.2000000000002,327.5
2020-12-07,257.8,889.2,1284.5000000000002,234.49999999999994,393.9
2020-12-08,620.7,1049.7999999999997,2001.5000000000002,80.7,492.70000000000005
2020-12-09,180.0,871.0,1147.1,342.0,409.4
2020-12-10,48.699999999999996,485.20000000000005,559.8000000000001,714.1,399.9
2020-12-11,251.20000000000002,913.7,1298.6999999999998,520.7,335.3999999999999
2020-12-12,78.29999999999998,749.3999999999999,869.9000000000001,523.9,340.2999999999999
2020-12-13,25.3,307.6000000000001,346.29999999999995,1002.9,228.49999999999997
2020-12-14,24.3,223.49999999999997,261.1,1514.1,362.4
2020-12-15,73.5,525.3,638.1,1057.0000000000002,381.0
2020-12-16,37.699999999999996,397.9,455.79999999999995,1080.5,302.5
2020-12-17,39.6,289.30000000000007,349.79999999999995,1149.5000000000002,307.70000000000005
2020-12-18,20.599999999999998,144.3,175.2,1242.6999999999998,244.79999999999998
2020-12-19,21.6,162.29999999999995,195.60000000000002,1354.7000000000003,304.5
2020-12-20,21.900000000000002,215.69999999999996,248.9,1368.8999999999996,235.79999999999995
2020-12-21,23.700000000000003,180.7,217.59999999999997,1158.5,171.7
2020-12-22,285.40000000000003,662.3,1099.8999999999999,645.2,253.60000000000005
2020-12-23,35.0,380.4000000000001,434.00000000000006,945.1999999999998,196.9
2020-12-24,16.000000000000004,126.80000000000001,151.7,1407.9999999999998,135.2
2020-12-25,23.8,346.3,382.3,1147.3999999999996,240.10000000000005
2020-12-26,14.900000000000002,136.2,159.20000000000002,1416.3,185.20000000000002
2020-12-27,27.900000000000002,312.1,355.40000000000003,1315.5999999999997,239.60000000000002
2020-12-28,53.900000000000006,491.0,573.9,736.4,261.79999999999995
2020-12-29,28.8,487.0999999999999,531.5,859.5000000000001,315.70000000000005
2020-12-30,471.9,953.0000000000001,1676.3999999999999,326.2000000000001,400.6000000000001
2020-12-31,213.5,724.0,1051.4,489.1000000000001,417.79999999999995
2021-01-01,203.4,649.0,961.0,451.99999999999994,597.4
2021-01-02,26.6,351.4,392.4,771.9,220.1
2021-01-03,38.400000000000006,269.7,328.5,766.3999999999997,203.0
2021-01-04,23.099999999999998,264.5,299.79999999999995,944.5999999999999,190.4
2021-01-05,50.499999999999986,324.0,401.40000000000003,792.9,196.4
2021-01-06,64.80000000000001,388.09999999999997,487.79999999999995,637.2,221.7
2021-01-07,373.0,989.4999999999999,1561.3999999999996,257.5,498.0
2021-01-08,271.79999999999995,751.5999999999997,1168.6000000000001,288.3,452.2000000000001
2021-01-09,773.4,838.0000000000001,2023.7000000000003,418.5,461.7545454545454
2021-01-10,142.0,839.8,1057.5,350.90000000000003,544.4454545454546
2021-01-11,32.800000000000004,341.20000000000005,391.3,1260.2000000000005,246.4
2021-01-12,159.59999999999997,618.8000000000001,863.8000000000002,1029.1999999999998,193.30000000000004
2021-01-13,538.5999999999999,1122.4999999999998,1948.1000000000001,166.2,374.59999999999997
2021-01-14,46.00000000000001,631.4999999999998,701.5999999999998,875.3000000000001,181.9
2021-01-15,520.5999999999999,827.8,1626.2000000000003,310.2,275.3513513513514
2021-01-16,95.6,538.6000000000001,685.0000000000001,775.1,225.44864864864866
2021-01-17,32.1,402.59999999999997,451.8,1215.6999999999998,310.6666666666667
2021-01-18,49.39999999999999,416.59999999999997,492.30000000000007,1148.8999999999999,284.0333333333333
2021-01-19,21.25,121.15000000000002,153.35,1535.8,184.09999999999997
2021-01-20,18.299999999999997,107.0,135.40000000000003,1536.9,279.09999999999997
2021-01-21,32.7,321.3,371.20000000000005,1381.4,224.49999999999997
2021-01-22,92.99999999999999,596.6,739.1,904.7999999999998,270.4
2021-01-23,150.70000000000002,677.7999999999997,909.0000000000001,866.0,250.3
2021-01-24,65.89999999999999,705.5000000000001,807.0,773.6999999999999,284.8
2021-01-25,170.50000000000003,864.8000000000001,1126.1999999999998,790.8000000000002,323.9000000000001
2021-01-26,90.6,572.9,712.0000000000001,977.9,244.64999999999998
2021-01-27,140.49999999999997,764.5000000000001,980.2000000000002,449.00000000000006,299.80000000000007
2021-01-28,46.49999999999999,384.00000000000006,455.49999999999994,979.0,256.5
2021-01-29,39.3,388.20000000000005,448.6,1306.6999999999998,285.5
2021-01-30,27.000000000000007,328.8,370.3,900.3999999999999,241.39999999999998
2021-01-31,64.0,485.69999999999993,584.1,723.5,356.8
2021-02-01,81.6,483.7,609.3000000000001,564.4,373.7
2021-02-02,88.3,397.7,532.8,1189.8,454.3000000000002
2021-02-03,68.59999999999998,607.3,712.5999999999999,1129.1999999999996,367.7
2021-02-04,53.40000000000001,456.79999999999995,538.7,962.3,301.4000000000001
2021-02-05,53.0,442.2,522.8000000000001,1164.0,254.6
2021-02-06,152.50000000000006,521.3999999999999,754.5999999999998,570.9,324.49999999999994
2021-02-07,20.599999999999998,135.20000000000002,166.70000000000002,1600.7,251.79999999999995
2021-02-08,20.299999999999997,208.99999999999997,240.19999999999996,1510.8999999999999,225.09999999999997
2021-02-09,37.3,387.59999999999997,445.2,1440.6,247.69999999999996
2021-02-10,37.59999999999999,409.15000000000003,466.50000000000006,1339.4,236.70000000000002
2021-02-11,69.5,615.8999999999999,722.5999999999999,1085.1000000000001,418.20000000000005
2021-02-12,39.80000000000001,493.3,554.1999999999999,1270.2,554.4000000000001
2021-02-13,28.799999999999997,334.3,378.4,1371.2999999999997,437.49999999999994
2021-02-14,19.799999999999997,218.79999999999998,249.29999999999998,1499.0,475.1000000000001
2021-02-15,30.099999999999998,298.7,344.29999999999995,1222.6000000000001,328.79999999999995
2021-02-16,22.600000000000005,230.20000000000002,264.40000000000003,1421.2,355.20000000000005
2021-02-17,14.9,151.8,174.89999999999998,1669.3,358.20000000000005
2021-02-18,21.100000000000005,229.39999999999998,261.6,1590.6,262.29999999999995
2021-02-19,30.000000000000004,225.8,271.6,1494.1999999999998,340.9
2021-02-20,16.900000000000002,157.69999999999996,184.3,1575.3999999999999,818.0000000000002
2021-02-21,21.5,401.90000000000003,434.90000000000003,1197.3000000000002,641.3000000000001
2021-02-22,234.19999999999996,724.5000000000002,1083.8,601.6000000000001,661.3999999999999
2021-02-23,21.0,233.6,265.8,1478.3000000000002,293.6
2021-02-24,22.1,214.70000000000002,248.80000000000004,1529.7,425.0
2021-02-25,100.49999999999999,709.2,862.9,1107.8999999999999,428.6000000000001
2021-02-26,499.29999999999995,1086.0,1851.6999999999998,606.2,519.0
2021-02-27,661.8,1010.1,2024.6,624.4000000000001,728.4
2021-02-28,24.500000000000004,422.70000000000005,460.1000000000001,1056.6,500.8
2021-03-01,45.599999999999994,521.5,591.6,845.8999999999999,779.1000000000001
2021-03-02,373.9,789.5999999999999,1362.9999999999998,313.49999999999994,1051.9
2021-03-03,336.30000000000007,956.9000000000002,1472.1999999999998,92.1,1020.0999999999999
2021-03-04,54.4,429.0,512.4,1024.6,415.2
2021-03-05,19.3,367.0,396.40000000000003,1494.1999999999998,365.49999999999994
2021-03-06,29.400000000000002,482.69999999999993,528.1,1311.0,313.7
2021-03-07,168.9,656.8000000000001,915.8000000000002,999.7000000000002,516.4
2021-03-08,280.0999999999999,1178.0,1607.5999999999997,422.90000000000003,893.2999999999997
2021-03-09,129.80000000000004,773.0000000000001,971.6999999999998,998.4000000000001,573.1
2021-03-10,14.9,177.79999999999998,200.70000000000005,1647.3999999999999,417.9
2021-03-11,18.4,157.4,185.70000000000002,1686.4,343.5
2021-03-12,18.599999999999998,163.79999999999998,192.0,1741.2,421.25517241379305
2021-03-13,17.9,186.49999999999997,214.4,1710.7,460.48275862068965
2021-03-14,13.600000000000001,202.79999999999998,223.99999999999997,1575.4,455.84827586206893
2021-03-15,118.8,603.9,786.4,1404.9999999999998,451.2137931034483
2021-03-16,52.79999999999999,461.4,542.2000000000002,1151.5,419.4
2021-03-17,39.599999999999994,331.4,392.20000000000016,1360.1000000000001,593.9
2021-03-18,35.2,464.5,518.7,1017.8000000000001,482.8999999999999
2021-03-19,57.900000000000006,519.9,608.2,1304.3,272.7
2021-03-20,65.49999999999999,628.3000000000001,728.5,865.4999999999999,367.0
2021-03-21,51.4,386.20000000000005,465.3,1246.9000000000003,386.59999999999997
2021-03-22,167.2,876.3,1132.7,782.5999999999998,637.1
2021-03-23,65.6,562.5,663.2000000000002,1119.3,542.7
2021-03-24,34.10000000000001,429.7,482.50000000000006,1330.0,601.8
2021-03-25,26.7,292.09999999999997,333.0,1561.6000000000001,311.9
2021-03-26,15.600000000000001,208.50000000000006,232.6,1747.0,284.70000000000005
2021-03-27,16.299999999999997,165.7,190.49999999999997,1756.4999999999998,327.20000000000005
2021-03-28,6.500000000000001,106.90000000000002,116.20000000000002,1915.6999999999998,440.3
2021-03-29,23.900000000000002,349.3,385.9,1671.4,477.6999999999999
2021-03-30,557.1,1097.3,1951.1,1021.5,873.9999999999999
2021-03-31,1112.3999999999999,1442.6999999999998,3148.5999999999995,662.5,1239.1000000000001
2021-04-01,171.70000000000002,455.59999999999997,718.8,1247.3000000000002,1135.807894736842
2021-04-02,10.500000000000002,166.60000000000005,183.29999999999995,1814.3000000000004,952.7894736842104
2021-04-03,4.6000000000000005,108.1,115.39999999999999,1944.8000000000002,765.336842105263
2021-04-04,15.200000000000001,261.9,284.8,1879.2999999999997,577.8842105263157
2021-04-05,8.8,154.6,168.0,1702.8,390.4315789473685
2021-04-06,21.900000000000002,287.5,320.6,1470.9,279.5
2021-04-07,49.599999999999994,460.59999999999997,536.6999999999999,1371.4000000000003,295.79999999999995
2021-04-08,24.79999999999999,333.9000000000001,371.7,1554.6000000000001,306.0
2021-04-09,28.300000000000004,324.9,367.79999999999995,1508.4,288.1
2021-04-10,4.6000000000000005,204.6,211.5,1687.1000000000001,350.3
2021-04-11,25.599999999999998,321.2,360.00000000000006,1450.6,235.50000000000009
2021-04-12,103.20000000000002,758.6999999999999,916.8000000000001,1072.8,354.10000000000014
2021-04-13,327.6000000000001,1013.6000000000001,1516.0000000000002,874.4999999999999,556.2
2021-04-14,167.4,608.9000000000002,866.0999999999999,1317.6000000000001,548.2
2021-04-15,39.400000000000006,442.0,502.2,1449.8000000000002,311.9
2021-04-16,114.1,533.3000000000001,708.0999999999999,1229.7,441.1
2021-04-17,60.7,396.99999999999994,489.5999999999999,1386.1,324.29999999999995
2021-04-18,63.0,428.9,525.3,1408.1000000000001,429.20000000000005
2021-04-19,197.6,777.9999999999999,1080.4,1063.1000000000001,819.8000000000002
2021-04-20,281.2,905.3999999999999,1336.6000000000001,1044.2,1047.0
2021-04-21,326.6000000000001,579.3,1079.9000000000003,1236.1,968.4000000000001
2021-04-22,68.99999999999999,357.49999999999983,463.0000000000001,1461.1000000000001,684.1938053097346
2021-04-23,157.5,519.0999999999999,761.1,1173.0,654.8070796460179
2021-04-24,62.699999999999996,288.30000000000007,384.4,1581.3999999999999,559.4867256637167
2021-04-25,32.4,69.89999999999999,119.6,1826.4999999999998,464.16637168141597
2021-04-26,41.800000000000004,195.4,258.9,1838.3,368.846017699115
2021-04-27,146.40000000000003,621.3000000000001,845.9999999999999,1359.5,740.7999999999998
2021-04-28,59.60000000000001,343.90000000000003,435.3,1627.1999999999998,796.3000000000001
2021-04-29,40.4,130.9,192.50000000000003,1872.4999999999998,379.80000000000007
2021-04-30,71.5,434.4,543.9999999999999,1391.8,464.50000000000006
2021-05-01,45.1,265.7,335.1,1540.2,438.4
2021-05-02,47.89999999999999,316.1,389.0999999999999,1491.1999999999998,477.50000000000006
2021-05-03,32.6,62.8,112.90000000000002,1920.0999999999997,407.3
2021-05-04,46.500000000000014,109.89999999999999,181.29999999999998,1732.6999999999998,219.8
2021-05-05,55.699999999999996,211.79999999999998,296.9,1377.6000000000001,223.00000000000003
2021-05-06,71.5,271.20000000000005,381.0,1240.5,272.90000000000003
2021-05-07,48.8,192.19999999999996,266.99999999999994,1581.9,298.19999999999993
2021-05-08,40.19999999999999,82.19999999999999,143.5,1292.7,313.69999999999993
2021-05-09,38.49999999999999,50.2,109.39999999999999,1260.0000000000002,258.29999999999995
2021-05-10,40.9,62.89999999999999,125.39999999999999,1647.5999999999997,302.6
2021-05-11,105.69999999999997,243.30000000000004,404.8999999999999,1514.6,335.3
2021-05-12,35.8,132.4,187.2,1797.0,393.20000000000005
2021-05-13,67.5,438.79999999999995,542.1999999999999,1056.3999999999999,377.4000000000001
2021-05-14,42.0,218.3,282.6,1586.0,363.30000000000007
2021-05-15,45.9,225.2,295.4,1344.6,301.3
2021-05-16,39.1,91.29999999999998,151.20000000000002,1309.8000000000002,254.1
2021-05-17,53.50000000000001,286.59999999999997,368.50000000000006,1113.2,253.2
2021-05-18,61.499999999999986,229.29999999999995,323.5,1133.1999999999998,245.9
2021-05-19,52.29999999999998,268.09999999999997,347.90000000000003,1301.7,232.3
2021-05-20,46.1,146.59999999999994,217.29999999999998,1305.3000000000002,405.5999999999999
2021-05-21,35.8,16.200000000000003,70.69999999999999,1681.3999999999999,397.20000000000005
2021-05-22,47.0,185.8,257.7,1242.9999999999998,173.70000000000002
2021-05-23,34.8,45.9,99.0,1636.9999999999998,237.50000000000003
2021-05-24,44.5,157.99999999999997,225.49999999999994,1646.3,208.39999999999998
2021-05-25,61.5,230.2,324.5,1237.7,249.99999999999994
2021-05-26,54.9,286.7,371.2,1252.4999999999998,262.6
2021-05-27,88.39999999999998,430.5000000000001,565.8000000000001,1239.8,392.19999999999993
2021-05-28,64.70000000000002,540.8499999999999,640.3,1295.6,601.9
2021-05-29,32.60000000000001,395.0,445.10000000000014,1501.9000000000003,510.49999999999994
2021-05-30,11.499999999999998,149.19999999999996,167.09999999999997,1893.7999999999997,492.90000000000003
2021-05-31,28.8,342.59999999999997,386.8,1724.9000000000003,594.6999999999998
2021-06-01,65.70000000000002,526.9,627.3000000000001,1885.9,764.7
2021-06-02,90.19999999999999,924.2,1063.0,1825.1999999999998,791.9000000000001
2021-06-03,14.200000000000003,263.69999999999993,285.7,1718.9,481.3
2021-06-04,21.700000000000003,276.7,310.1,951.6999999999999,303.19999999999993
2021-06-05,17.200000000000003,281.69999999999993,307.4,1478.3000000000002,381.6000000000001
2021-06-06,25.6,307.9,347.29999999999995,1209.6,328.3
2021-06-07,14.4,222.29999999999995,244.29999999999995,1421.8000000000002,296.3
2021-06-08,32.300000000000004,271.90000000000003,320.99999999999994,1253.7,343.4999999999999
2021-06-09,16.200000000000003,252.59999999999997,277.2,1531.0,324.8
2021-06-10,37.39999999999999,214.60000000000002,271.79999999999995,705.0000000000001,271.1
2021-06-11,32.25,226.1,275.65,773.95,315.0
2021-06-12,12.199999999999996,190.30000000000004,208.8,1479.0,384.30000000000007
2021-06-13,15.899999999999999,227.7,252.0,1639.3999999999999,461.80000000000007
2021-06-14,12.2,271.59999999999997,290.4,1691.7500000000002,472.20000000000005
2021-06-15,34.20000000000001,395.59999999999997,448.1,1306.6,537.1
2021-06-16,54.80000000000001,411.9,495.59999999999997,1347.9,494.2
2021-06-17,28.4,326.8,370.4,881.3,379.09999999999997
2021-06-18,10.600000000000001,213.60000000000005,229.80000000000004,1130.65,199.99999999999997
2021-06-19,12.7,141.70000000000002,161.39999999999998,1001.5999999999999,248.29999999999998
2021-06-20,15.299999999999997,160.00000000000003,183.3,978.8,260.29999999999995
2021-06-21,18.8,210.00000000000006,239.10000000000002,1166.1000000000001,285.90000000000003
2021-06-22,13.5,175.79999999999998,196.20000000000002,1105.8,399.4000000000001
2021-06-23,24.0,282.3,318.59999999999997,1131.9,381.5
2021-06-24,91.20000000000003,488.09999999999997,628.1,807.4000000000001,493.7
2021-06-25,37.5,310.0,367.9,844.4,280.8
2021-06-26,48.90000000000001,290.8999999999999,366.09999999999997,916.9000000000001,362.80000000000007
2021-06-27,11.400000000000002,227.1,244.4,1265.9,579.3
2021-06-28,23.8,296.2999999999999,332.8,926.1999999999999,441.59999999999997
2021-06-29,15.200000000000003,176.39999999999998,199.90000000000003,870.8000000000001,411.40000000000003
2021-06-30,0.4,7.2,7.9,27.1,16.0
