MeasurementDateGMT,Brent - John Keble Primary School: Nitric Oxide (ug/m3),Brent - John Keble Primary School: Nitrogen Dioxide (ug/m3),Brent - John Keble Primary School: Oxides of Nitrogen (ug/m3),Brent - John Keble Primary School: PM10 Particulate (ug/m3)
2020-09-11,477.90000000000003,922.7,1655.4000000000005,486.4
2020-09-12,199.79999999999998,546.0,852.3999999999999,344.8
2020-09-13,145.99999999999997,519.0,742.9,333.5
2020-09-14,418.7999999999999,1044.6,1687.4,591.5999999999999
2020-09-15,226.20000000000002,1381.0,1727.4,1055.2
2020-09-16,47.89999999999999,389.1000000000001,462.5000000000001,654.8000000000001
2020-09-17,52.09999999999999,269.30000000000007,349.0,474.6
2020-09-18,70.7,394.20000000000005,502.90000000000003,480.50000000000006
2020-09-19,54.19999999999999,303.1,385.99999999999994,542.0
2020-09-20,42.39999999999999,258.9,323.9,567.2
2020-09-21,397.7,1124.7,1734.1999999999998,771.6
2020-09-22,622.0,1063.6,2017.2999999999995,766.9999999999999
2020-09-23,170.10000000000002,664.8,925.4000000000001,355.49999999999994
2020-09-24,276.90000000000003,801.5,1226.3,301.6999999999999
2020-09-25,268.09999999999997,505.50000000000006,916.7,251.90000000000006
2020-09-26,288.6,456.9,900.2,286.7
2020-09-27,173.2,360.2,625.9,282.09999999999997
2020-09-28,364.7,802.2,1361.5999999999997,395.3
2020-09-29,542.6999999999999,976.0999999999999,1808.8,407.09999999999997
2020-09-30,295.7,790.4,1243.6999999999998,478.9000000000001
2020-10-01,292.9,775.7999999999998,1225.1999999999998,307.6
2020-10-02,61.300000000000004,520.0,614.0999999999999,224.4
2020-10-03,176.1,648.2000000000002,917.8,263.70000000000005
2020-10-04,164.99999999999997,492.5,745.7,140.39999999999998
2020-10-05,295.59999999999997,717.8,1171.0,284.30000000000007
2020-10-06,241.9,608.9,979.7999999999998,248.3
2020-10-07,314.09999999999997,782.0999999999999,1263.8,325.40000000000003
2020-10-08,326.29999999999995,702.6999999999999,1203.1,245.4
2020-10-09,845.2,1151.7,2447.7999999999997,365.30000000000007
2020-10-10,309.09999999999997,753.8000000000002,1228.0,264.5
2020-10-11,396.5,754.4,1362.5,244.90000000000003
2020-10-12,679.9999999999999,1033.0999999999997,2075.1,373.9
2020-10-13,411.2,698.6999999999999,1329.3999999999999,286.99999999999994
2020-10-14,111.69999999999999,487.6,658.6000000000001,281.0
2020-10-15,149.9,545.0,775.3,227.2
2020-10-16,163.09999999999997,694.2000000000003,944.4,277.2
2020-10-17,192.10000000000002,716.5,1011.0999999999999,280.8
2020-10-18,416.40000000000003,1078.6,1716.9,506.3
2020-10-19,232.4,944.5,1300.4999999999998,522.6
2020-10-20,144.9,630.7,852.5,549.1000000000001
2020-10-21,200.70000000000002,824.5,1132.4999999999998,258.0
2020-10-22,280.7,869.5999999999999,1299.2000000000003,356.3
2020-10-23,250.79999999999998,921.1,1306.1000000000001,334.79999999999995
2020-10-24,118.6,482.90000000000015,664.5,321.6
2020-10-25,131.3,594.3,795.6,220.2
2020-10-26,264.25000000000006,913.35,1318.55,324.4
2020-10-27,235.5,851.8000000000001,1212.9999999999998,337.9000000000001
2020-10-28,180.1,727.8999999999999,1003.9000000000002,351.4
2020-10-29,205.49999999999997,708.4,1024.0,337.6
2020-10-30,180.1,638.0,914.6000000000001,281.5
2020-10-31,145.00000000000003,531.0,752.5999999999999,418.6000000000001
2020-11-01,102.6,333.19999999999993,490.49999999999994,394.4
2020-11-02,155.90000000000003,468.59999999999997,707.8,284.3
2020-11-03,489.9,1214.8,1965.6000000000001,376.8
2020-11-04,2205.7,1715.3,5097.4,723.4999999999999
2020-11-05,3305.8999999999996,1716.0000000000002,6784.999999999999,1581.9000000000003
2020-11-06,1057.5,1397.1,3018.4999999999995,1167.8
2020-11-07,691.6,1170.6,2231.0,888.7
2020-11-08,487.9,900.7,1648.7999999999997,890.2000000000002
2020-11-09,428.1,1096.8999999999999,1753.3000000000002,470.9000000000001
2020-11-10,561.8,1166.6000000000001,2027.8000000000002,500.3
2020-11-11,306.80000000000007,807.7,1277.7999999999997,398.90000000000003
2020-11-12,162.1,665.9999999999999,914.7,414.9
2020-11-13,287.4,1075.3,1515.5,499.6
2020-11-14,101.5,544.1,699.9,399.0
2020-11-15,71.1,346.6,455.4000000000001,260.5
2020-11-16,167.10000000000002,596.3000000000002,852.6000000000001,308.3
2020-11-17,127.69999999999999,510.2,706.3000000000002,332.0
2020-11-18,176.50000000000003,548.4,819.0999999999999,444.90000000000003
2020-11-19,482.49999999999994,947.1999999999999,1687.1,307.69999999999993
2020-11-20,703.3000000000002,1164.3,2242.5,420.2
2020-11-21,89.89999999999998,448.49999999999994,586.3,246.8
2020-11-22,400.90000000000003,950.1999999999999,1564.8,305.8
2020-11-23,1113.9000000000003,1298.3999999999999,3006.4999999999995,579.3000000000001
2020-11-24,191.60000000000002,854.6,1148.4999999999998,347.9
2020-11-25,353.94999999999993,998.5499999999998,1542.0000000000002,497.5
2020-11-26,772.6,1276.1999999999996,2460.9000000000005,596.9000000000001
2020-11-27,1693.6000000000001,1354.9999999999998,3951.6999999999985,706.4999999999999
2020-11-28,341.20000000000005,1214.3999999999999,1738.1000000000001,899.9000000000001
2020-11-29,227.5,1023.9,1372.8,686.8000000000001
2020-11-30,434.4,803.0999999999999,1469.5,493.90000000000003
2020-12-01,807.4000000000001,1176.8999999999999,2414.7,458.3
2020-12-02,1553.3999999999996,1546.9999999999998,3929.1,684.1999999999998
2020-12-03,496.1,1374.7999999999997,2135.3,353.29999999999995
2020-12-04,400.59999999999997,1058.2,1672.8999999999996,312.20000000000005
2020-12-05,158.7,882.2000000000002,1125.3000000000002,311.50000000000006
2020-12-06,320.20000000000005,904.9999999999999,1396.8,336.79999999999995
2020-12-07,551.85,1135.2499999999998,1980.9499999999998,444.5285714285714
2020-12-08,1833.3000000000002,1398.1,4208.6,646.8000000000001
2020-12-09,687.6999999999999,1350.2,2404.8,693.2714285714286
2020-12-10,338.2,971.3999999999999,1489.8999999999999,523.6
2020-12-11,920.7,1447.6000000000004,2859.7999999999993,412.1
2020-12-12,442.59999999999997,1021.7,1700.9,383.7
2020-12-13,184.6,773.2,1056.4000000000003,254.29999999999998
2020-12-14,184.89999999999998,838.1999999999999,1122.5000000000002,353.5
2020-12-15,280.50000000000006,1197.0000000000002,1626.8000000000002,387.1
2020-12-16,227.39999999999998,1035.8,1384.2,369.9000000000001
2020-12-17,251.4,855.3,1240.6999999999996,363.00000000000006
2020-12-18,136.79999999999998,493.3,703.1,294.1
2020-12-19,153.50000000000003,623.0,858.5000000000002,344.4
2020-12-20,105.39999999999998,566.4999999999999,727.7999999999998,281.2
2020-12-21,138.4,629.2,841.5999999999999,200.3
2020-12-22,478.59999999999997,927.0999999999999,1660.3000000000004,302.1
2020-12-23,302.8,947.3,1412.2,224.80000000000004
2020-12-24,390.69999999999993,571.1000000000001,1170.5000000000002,153.89999999999998
2020-12-25,170.00000000000006,633.0,893.9000000000001,255.9
2020-12-26,64.5,345.2999999999999,444.40000000000003,175.3
2020-12-27,161.7,611.8,859.4000000000001,276.70000000000005
2020-12-28,320.2000000000001,1037.1,1527.9999999999998,281.2
2020-12-29,332.70000000000005,782.9000000000001,1293.1000000000001,340.2000000000001
2020-12-30,1339.1000000000001,1354.4999999999998,3408.1000000000004,473.50000000000006
2020-12-31,689.9999999999999,1058.8000000000004,2117.1999999999994,401.0
2021-01-01,357.0999999999999,734.8000000000001,1282.0,581.6
2021-01-02,384.0,763.8999999999999,1352.8000000000004,240.49999999999997
2021-01-03,101.4,389.90000000000003,545.6,193.60000000000002
2021-01-04,89.1,321.0,457.59999999999997,172.99999999999997
2021-01-05,122.1,375.70000000000005,563.5,180.00000000000003
2021-01-06,221.29999999999998,602.8,942.3,214.3
2021-01-07,615.5,1073.9,2018.1,463.40000000000003
2021-01-08,540.3000000000001,947.7999999999998,1776.8,514.3
2021-01-09,867.5,1046.2,2376.5,468.2
2021-01-10,306.30000000000007,813.7000000000002,1283.1999999999998,400.6
2021-01-11,176.70000000000002,677.1000000000001,947.7000000000002,292.9
2021-01-12,444.6,992.4000000000001,1674.6000000000001,229.89999999999998
2021-01-13,958.1999999999998,1283.2,2752.8,439.99999999999994
2021-01-14,94.9,784.4,929.9999999999999,119.00000000000001
2021-01-15,1036.5,1116.0,2705.0999999999995,529.6999999999999
2021-01-16,267.4,817.6000000000001,1227.8999999999999,276.1
2021-01-17,222.79999999999998,715.7999999999998,1057.7,389.29999999999995
2021-01-18,287.20000000000005,923.6999999999999,1364.2999999999997,370.6
2021-01-19,89.10000000000001,340.20000000000005,477.2,197.3
2021-01-20,104.59999999999998,369.8,530.3000000000001,278.6
2021-01-21,205.29999999999998,725.5999999999999,1040.4,298.59999999999997
2021-01-22,554.6999999999999,1204.2999999999997,2055.1000000000004,402.09999999999997
2021-01-23,508.19999999999993,1080.6000000000001,1860.2,329.2
2021-01-24,327.9,1208.3000000000002,1711.4,298.5
2021-01-25,616.1,1250.6,2195.1999999999994,339.49999999999994
2021-01-26,905.0,1365.4999999999995,2753.0000000000005,349.7
2021-01-27,631.7,1189.9,2159.1,367.1
2021-01-28,213.49999999999997,758.2,1085.7,379.90000000000003
2021-01-29,240.80000000000004,732.1999999999999,1101.3,335.20000000000005
2021-01-30,79.00000000000001,501.59999999999997,623.1,219.49999999999997
2021-01-31,72.9,558.7,670.2000000000002,331.09999999999997
2021-02-01,318.00000000000006,772.3000000000001,1259.7,439.2
2021-02-02,207.29999999999995,704.3000000000001,1022.3999999999999,537.35
2021-02-03,317.90000000000015,993.8999999999999,1481.6,505.50000000000006
2021-02-04,366.4999999999999,1183.9000000000003,1745.9,397.90000000000003
2021-02-05,208.8,964.8,1285.1,330.2
2021-02-06,175.10000000000002,646.7,914.6000000000003,325.9000000000001
2021-02-07,33.20000000000001,194.40000000000003,245.3,373.5
2021-02-08,61.8,366.1,460.8,221.09999999999997
2021-02-09,45.5,451.9,521.6999999999999,253.29999999999995
2021-02-10,95.79999999999998,600.1,747.0000000000002,253.8
2021-02-11,107.69999999999999,752.6,917.5,509.40000000000003
2021-02-12,54.20000000000002,537.4999999999999,620.4,516.2
2021-02-13,154.89999999999998,610.8999999999999,848.5,546.0
2021-02-14,72.6,554.1,665.5000000000001,517.6999999999999
2021-02-15,148.79999999999998,721.6999999999999,950.1,334.09999999999997
2021-02-16,127.99999999999999,651.8000000000001,848.2,395.4
2021-02-17,254.19999999999996,597.6999999999999,987.8999999999997,379.3999999999999
2021-02-18,133.39999999999998,620.1,824.2999999999998,346.0
2021-02-19,102.10000000000002,595.3000000000001,751.6999999999999,445.59999999999997
2021-02-20,68.10000000000002,427.7000000000001,532.3000000000001,895.4
2021-02-21,86.1,702.0999999999999,834.2,610.5
2021-02-22,543.7,1257.5,2091.0,727.1000000000001
2021-02-23,117.9,524.3000000000001,705.0,402.50000000000006
2021-02-24,93.2,460.40000000000003,603.1,508.3
2021-02-25,264.59999999999997,893.0,1299.2,509.60000000000014
2021-02-26,1195.1,1428.4999999999998,3260.3,718.9
2021-02-27,1135.1999999999996,1181.8999999999999,2922.5,704.7
2021-02-28,65.30000000000001,599.3,699.8,527.4
2021-03-01,55.59999999999999,460.6,545.6999999999999,680.6
2021-03-02,266.59999999999997,708.2,1117.0,1009.9
2021-03-03,815.9000000000002,1166.0,2416.8999999999996,1094.1000000000001
2021-03-04,129.6,585.2,783.6999999999999,415.49999999999994
2021-03-05,62.3,380.2,475.70000000000005,295.7
2021-03-06,47.79999999999999,535.5999999999999,608.9999999999999,278.79999999999995
2021-03-07,439.8,1068.1000000000001,1742.3000000000002,552.3
2021-03-08,985.5000000000002,1534.1999999999996,3045.6000000000004,1020.0999999999999
2021-03-09,364.2,956.9,1515.6,595.4000000000001
2021-03-10,105.09999999999998,448.5000000000001,609.6999999999999,440.49999999999994
2021-03-11,131.9,341.09999999999997,543.3000000000001,349.2714285714285
2021-03-12,115.49999999999999,463.50000000000006,639.8999999999999,307.69285714285706
2021-03-13,137.2,403.2,613.4999999999999,341.63571428571424
2021-03-14,107.89999999999998,377.3,542.8,375.5785714285715
2021-03-15,234.6,733.8,1093.8,409.52142857142854
2021-03-16,295.20000000000005,720.2000000000002,1172.3999999999999,446.2999999999999
2021-03-17,275.2,672.6,1094.5,570.1000000000001
2021-03-18,302.70000000000005,768.8000000000001,1232.9999999999995,512.1999999999999
2021-03-19,64.50000000000001,311.6000000000001,410.29999999999995,151.2
2021-03-20,326.40000000000003,830.5000000000002,1330.9999999999995,413.5
2021-03-21,73.3,478.4,591.5,318.19999999999993
2021-03-22,312.5,1132.2,1611.1,575.7
2021-03-23,547.4,983.3000000000001,1822.7000000000003,720.85
2021-03-24,242.3,881.2000000000002,1253.1000000000001,657.1
2021-03-25,176.70000000000002,704.5,975.4000000000002,404.2
2021-03-26,122.99999999999999,562.1,750.4,341.80000000000007
2021-03-27,128.8,419.0,616.8000000000001,348.1000000000001
2021-03-28,49.400000000000006,272.29999999999995,347.9999999999999,462.79999999999995
2021-03-29,111.89999999999999,614.0999999999999,785.8000000000001,494.19999999999993
2021-03-30,702.5000000000001,1749.45,2826.75,805.2999999999998
2021-03-31,1350.7,2032.5,4103.7,1359.1722627737227
2021-04-01,315.5000000000001,503.1,986.6,1298.1722627737229
2021-04-02,34.2,198.3,250.20000000000002,1083.7489051094892
2021-04-03,36.599999999999994,235.7,291.9,869.3255474452554
2021-04-04,96.79999999999998,565.9999999999999,714.3000000000001,654.902189781022
2021-04-05,112.0,370.3999999999999,542.1999999999999,440.4788321167884
2021-04-06,278.29999999999995,645.8000000000001,1072.5999999999997,349.20000000000005
2021-04-07,261.99999999999994,790.4999999999999,1192.2000000000003,367.99999999999994
2021-04-08,136.99999999999997,705.0,914.9999999999999,403.9
2021-04-09,172.2,687.8000000000001,951.5,374.90000000000003
2021-04-10,21.2,297.09999999999985,329.9,290.3
2021-04-11,109.60000000000002,582.1999999999999,750.8,262.0
2021-04-12,486.1,1228.2,1973.6,410.3999999999999
2021-04-13,1119.5000000000005,1477.7,3194.1,806.0999999999999
2021-04-14,232.09999999999994,853.5999999999999,1209.0999999999997,488.3
2021-04-15,49.89999999999999,482.90000000000003,559.5999999999999,233.52499999999995
2021-04-16,102.60000000000001,690.8,847.3000000000002,281.08636363636356
2021-04-17,83.19999999999999,765.8000000000001,893.6,372.06818181818176
2021-04-18,119.19999999999997,795.7000000000002,978.2,463.05000000000007
2021-04-19,209.4,1074.3,1395.7,644.9204545454547
2021-04-20,204.99999999999997,1037.7000000000003,1351.8000000000002,827.8000000000001
2021-04-21,51.800000000000004,706.4999999999999,785.3999999999999,926.2
2021-04-22,62.7,440.20000000000005,535.9,487.7
2021-04-23,100.00000000000001,639.8000000000001,793.0000000000001,439.7
2021-04-24,46.9,459.0,531.6000000000001,425.5999999999999
2021-04-25,14.399999999999999,185.7,207.60000000000002,299.99999999999994
2021-04-26,28.9,292.20000000000005,336.70000000000005,343.7999999999999
2021-04-27,180.29999999999998,933.8,1210.6999999999996,674.4999999999999
2021-04-28,72.19999999999999,528.3000000000001,639.5999999999999,810.9176470588235
2021-04-29,179.2,593.0999999999999,867.9,729.9970588235292
2021-04-30,189.1,775.2,1065.1,646.5617647058824
2021-05-01,113.7,531.9000000000001,706.0999999999999,563.1264705882354
2021-05-02,114.2,682.7,857.4000000000002,479.6911764705883
2021-05-03,66.5,330.9,432.79999999999995,396.25588235294117
2021-05-04,171.4,398.2,661.1,262.6
2021-05-05,285.0,734.5999999999999,1171.3000000000002,275.8
2021-05-06,370.6,812.7999999999998,1381.5000000000002,398.40000000000003
2021-05-07,224.29999999999998,722.4000000000001,1066.4,385.90000000000003
2021-05-08,115.99999999999997,427.59999999999997,605.1,338.6000000000001
2021-05-09,84.5,337.20000000000005,466.9,267.79999999999995
2021-05-10,124.2,474.30000000000007,665.1,378.1
2021-05-11,125.49999999999999,638.9000000000002,831.5000000000001,376.50000000000006
2021-05-12,125.39999999999998,529.2,721.2999999999998,399.71578947368425
2021-05-13,80.79999999999998,715.5999999999998,839.1,363.17894736842106
2021-05-14,138.40000000000003,636.3,848.7,295.4736842105263
2021-05-15,145.4,655.5999999999998,879.0000000000002,227.76842105263157
2021-05-16,94.5,491.1999999999999,635.4999999999999,160.06315789473683
2021-05-17,208.60000000000002,700.0,1020.3000000000001,249.70000000000002
2021-05-18,250.70000000000007,730.9000000000001,1114.8000000000002,308.0
2021-05-19,233.3,706.3999999999999,1064.3,224.70000000000005
2021-05-20,186.30000000000004,604.6,890.0000000000001,514.4999999999999
2021-05-21,92.20000000000002,310.2,451.69999999999993,359.90000000000003
2021-05-22,217.0,623.3000000000001,955.8000000000001,218.59999999999997
2021-05-23,82.19999999999999,370.70000000000005,496.40000000000003,246.70000000000002
2021-05-24,165.5,611.6999999999999,865.6999999999998,240.60000000000005
2021-05-25,214.70000000000005,641.5000000000001,970.7999999999998,292.2
2021-05-26,313.09999999999997,906.2000000000002,1386.1000000000004,290.0058823529411
2021-05-27,222.20000000000005,904.1999999999997,1244.8999999999999,311.53235294117644
2021-05-28,143.8,1077.8999999999999,1298.3000000000002,350.9205882352941
2021-05-29,32.4,465.4,515.2,390.3088235294117
2021-05-30,25.3,236.1,275.09999999999997,429.69705882352946
2021-05-31,36.800000000000004,336.30000000000007,393.1,469.085294117647
2021-06-01,51.20000000000001,455.3,534.2,541.0
2021-06-02,53.9,702.2000000000002,785.2999999999998,637.8000000000001
2021-06-03,133.7,528.6999999999999,733.3,483.30000000000007
2021-06-04,221.29999999999993,600.4,940.1999999999999,292.1
2021-06-05,168.5,567.7,825.9000000000001,376.1
2021-06-06,115.70000000000002,489.4,667.3999999999999,286.9
2021-06-07,132.0,529.9000000000001,732.1999999999999,303.09999999999997
2021-06-08,151.75,579.5500000000001,811.6,386.0
2021-06-09,152.5,575.4000000000001,809.3999999999999,459.44598540145984
2021-06-10,162.3,451.7,700.2,462.9459854014599
2021-06-11,180.39999999999998,433.8,710.6,436.45839416058396
2021-06-12,145.8,533.8,757.2999999999998,409.97080291970804
2021-06-13,48.2,488.00000000000006,562.5000000000001,383.48321167883205
2021-06-14,127.89999999999998,599.0,795.1999999999999,356.99562043795623
2021-06-15,58.800000000000004,502.3999999999999,592.6999999999999,551.0
2021-06-16,99.19999999999999,717.0000000000001,869.0000000000001,581.9000000000001
2021-06-17,134.20000000000002,480.3,686.4,420.2
2021-06-18,141.00000000000003,420.30000000000007,636.3999999999999,167.00000000000003
2021-06-19,43.59999999999999,275.79999999999995,342.9000000000001,238.89999999999998
2021-06-20,18.4,197.6,225.79999999999998,223.2
2021-06-21,31.299999999999994,245.3,292.9,249.29999999999995
2021-06-22,51.29999999999999,262.19999999999993,341.0999999999999,330.4
2021-06-23,89.4,493.6000000000001,631.0,388.6
2021-06-24,281.45000000000005,825.15,1256.75,538.9
2021-06-25,203.79999999999998,519.1,831.5,323.34999999999997
2021-06-26,60.49999999999999,332.4,425.3000000000001,310.4
2021-06-27,17.6,221.99999999999994,248.8,543.5
2021-06-28,68.89999999999999,319.4999999999999,425.2999999999999,364.1
2021-06-29,129.7,338.1,537.4000000000001,378.3
2021-06-30,0.6,10.3,11.2,9.1
