MeasurementDateGMT,Wandsworth - Putney High Street: Nitric Oxide (ug/m3),Wandsworth - Putney High Street: Nitrogen Dioxide (ug/m3),Wandsworth - Putney High Street: Oxides of Nitrogen (ug/m3),Wandsworth - Putney High Street: PM10 Particulate (ug/m3)
2021-01-07,2865.0,1903.9000000000003,6296.199999999999,667.2
2021-01-08,2140.3999999999996,1538.7999999999997,4820.9,642.4999999999999
2021-01-09,2695.5,1830.6000000000004,5963.799999999999,590.5999999999999
2021-01-10,1521.0999999999997,1302.8000000000002,3634.8999999999996,426.30000000000007
2021-01-11,1360.2000000000003,1384.3999999999999,3470.1000000000004,313.9
2021-01-12,1924.8,1686.6,4637.9,338.3
2021-01-13,2860.5999999999995,1880.9,6266.9000000000015,435.3
2021-01-14,781.7499999999999,1220.2499999999998,2419.1499999999996,258.1
2021-01-15,2599.6000000000004,1748.1999999999998,5734.400000000001,748.9
2021-01-16,1644.9999999999998,1384.2,3907.0,423.69999999999993
2021-01-17,1133.5,1322.2999999999997,3060.0999999999995,590.6999999999998
2021-01-18,1637.3000000000004,1595.7,4106.2,422.0
2021-01-19,799.8000000000001,933.0000000000002,2159.6000000000004,247.49999999999994
2021-01-20,598.1,752.2,1668.6,317.5
2021-01-21,1434.4000000000003,1465.3,3664.6000000000004,373.1
2021-01-22,2387.1,1902.3,5562.3,446.50000000000006
2021-01-23,2440.5000000000005,1940.1999999999998,5682.000000000001,416.09999999999997
2021-01-24,1100.1,1415.2,3101.4,310.2
2021-01-25,3221.5000000000005,2267.9,7207.399999999999,410.15
2021-01-26,2136.2999999999997,1822.7000000000003,5098.299999999999,334.8
2021-01-27,2499.3,1784.1000000000006,5616.700000000001,374.3
2021-01-28,1377.7000000000003,1371.2000000000003,3483.7999999999997,313.00000000000006
2021-01-29,1742.8,1648.8000000000002,4321.3,395.3
2021-01-30,341.40000000000003,629.4000000000001,1152.7,271.20000000000005
2021-01-31,356.09999999999997,677.7,1223.5,362.59999999999997
2021-02-01,1960.5999999999997,1545.2,4551.8,498.5
2021-02-02,1188.0000000000002,1316.4,3138.1999999999994,484.6
2021-02-03,1894.0000000000002,1759.6999999999998,4663.4,473.9
2021-02-04,643.1,1062.9,2048.9,357.4
2021-02-05,1263.1,1383.7000000000003,3320.7499999999995,273.1272727272727
2021-02-06,1729.1999999999998,1430.1000000000001,4081.4,297.0227272727273
2021-02-07,391.49999999999994,530.8,1131.3000000000002,295.4999999999999
2021-02-08,742.5,892.9,2031.6,200.79999999999998
2021-02-09,406.99999999999994,752.2,1376.1000000000001,223.70000000000002
2021-02-10,1016.5999999999999,1218.2,2777.0,583.1
2021-02-11,262.09999999999997,681.3,1083.3,408.90000000000003
2021-02-12,222.5,493.50000000000006,834.5999999999999,532.5
2021-02-13,148.8,366.90000000000003,595.2,475.6000000000001
2021-02-14,248.3,422.40000000000003,802.6999999999999,502.99999999999994
2021-02-15,1211.4999999999998,1251.0,3108.1,368.00000000000006
2021-02-16,1459.4000000000003,1382.9999999999995,3620.7999999999993,422.09999999999997
2021-02-17,958.1,1047.1,2516.4,402.3
2021-02-18,1185.8999999999999,1198.0,3016.3999999999996,410.80000000000007
2021-02-19,623.9999999999998,803.3000000000001,1760.4999999999998,381.50000000000006
2021-02-20,588.8,703.3,1606.2999999999997,935.3
2021-02-21,365.90000000000003,791.9,1352.9,665.3000000000001
2021-02-22,2082.3,1617.7000000000005,4810.3,742.3
2021-02-23,754.0000000000001,992.5999999999999,2148.0999999999995,424.40000000000003
2021-02-24,834.4000000000001,1008.6999999999999,2288.2000000000003,545.8
2021-02-25,2669.5,2014.2,6107.099999999999,639.3
2021-02-26,3451.0500000000006,2403.7,7695.000000000001,749.1500000000001
2021-02-27,1591.8,1492.9,3933.7999999999997,772.9
2021-02-28,268.79999999999995,722.6000000000001,1135.0000000000002,548.1
2021-03-01,378.9,643.3,1224.5,790.7
2021-03-02,1248.1000000000001,1025.6,2939.500000000001,1057.3999999999999
2021-03-03,1378.9,1166.3000000000004,3280.3,1100.0000000000002
2021-03-04,1739.1999999999998,1573.1000000000001,4239.700000000001,571.5000000000001
2021-03-05,691.8,890.8000000000001,1952.3000000000004,399.69999999999993
2021-03-06,533.5999999999999,963.4000000000002,1781.6000000000001,369.29999999999995
2021-03-07,1371.4,1538.0,3641.1999999999994,689.3000000000001
2021-03-08,3043.2999999999997,2340.2,7006.4,1012.8000000000001
2021-03-09,2293.2999999999997,1786.4,5303.0,724.4
2021-03-10,843.8,929.9000000000001,2223.6,494.09999999999997
2021-03-11,781.8000000000001,786.6999999999999,1985.8,493.19999999999993
2021-03-12,1120.5000000000002,1197.0,2915.1999999999994,446.5
2021-03-13,1030.1,1060.2999999999997,2639.7,344.6
2021-03-14,746.1999999999999,825.8999999999999,1970.3999999999999,322.29999999999995
2021-03-15,1434.1999999999998,1407.1999999999996,3606.0,505.0
2021-03-16,1493.15,1341.9,3631.45,518.6
2021-03-17,1670.8999999999996,1299.8,3861.300000000001,639.6
2021-03-18,1538.8999999999999,1395.1999999999998,3754.7999999999997,599.6
2021-03-19,591.6,781.1000000000001,1688.1000000000001,235.0
2021-03-20,1842.4999999999998,1512.3000000000002,4337.5,446.9
2021-03-21,707.5,874.9,1959.3999999999999,435.2
2021-03-22,2114.2,1964.9,5206.6,862.45
2021-03-23,1744.2000000000003,1702.8999999999996,4377.500000000001,757.425
2021-03-24,1551.6999999999998,1584.8,3963.5,429.82499999999993
2021-03-25,1503.1,1434.0000000000002,3738.2999999999997,445.49999999999994
2021-03-26,1189.3999999999996,1131.3999999999999,2954.9999999999995,416.2
2021-03-27,1045.6999999999998,1132.4,2736.1000000000004,439.99999999999994
2021-03-28,433.9,597.0999999999999,1262.5,490.70000000000005
2021-03-29,1187.0,1368.2,3188.3,553.9
2021-03-30,1726.0999999999997,1958.7000000000003,4605.499999999999,746.9
2021-03-31,2210.8,2331.9000000000005,5721.7,1112.5
2021-04-01,694.0,865.1000000000001,1929.3,614.5666666666666
2021-04-02,511.29999999999995,712.3,1496.6000000000004,329.98333333333335
2021-04-03,606.3,912.0999999999999,1841.1999999999998,614.8999999999997
2021-04-04,691.1999999999998,1076.0,2136.1,722.4
2021-04-05,619.1000000000001,707.1,1656.4000000000003,442.05
2021-04-06,1435.2,1317.4,3517.8999999999996,414.1875
2021-04-07,2249.7999999999997,1827.1999999999998,5277.000000000001,352.33125
2021-04-08,1546.1999999999998,1589.0000000000002,3959.7999999999997,310.03125
2021-04-09,1511.8999999999999,1540.9,3859.2000000000003,502.4
2021-04-10,304.7,658.5999999999999,1125.8000000000002,382.1
2021-04-11,858.1,1052.0,2367.9,390.45000000000005
2021-04-12,2507.1,2148.2999999999997,5992.299999999999,549.8000000000001
2021-04-13,2404.1999999999994,2319.3999999999996,6005.7,700.7000000000002
2021-04-14,1232.1,1384.8999999999994,3274.3,566.7499999999999
2021-04-15,907.65,1128.8999999999999,2520.5500000000006,403.64999999999986
2021-04-16,1418.0999999999995,1225.3,3399.6000000000004,682.2
2021-04-17,946.7000000000002,1007.6999999999999,2459.0,507.7500000000001
2021-04-18,807.4,1035.8,2274.0,596.6000000000001
2021-04-19,937.6,1162.3,2600.0,877.5727272727272
2021-04-20,1281.9000000000003,1416.0,3381.2999999999997,808.1999999999999
2021-04-21,538.65,963.6000000000001,1789.6000000000001,679.909090909091
2021-04-22,299.3,583.0,1041.5,551.6181818181818
2021-04-23,280.0,780.5999999999997,1209.9,516.3
2021-04-24,236.79999999999998,672.5,1035.8999999999999,521.5000000000001
2021-04-25,187.6,304.59999999999997,592.0000000000001,395.94999999999993
2021-04-26,309.6,540.8,1015.5,404.3
2021-04-27,1359.2999999999997,1868.6000000000001,3952.7999999999993,692.9
2021-04-28,626.1000000000001,1212.1,2171.4000000000005,739.0999999999999
2021-04-29,1306.4,1757.9000000000003,3761.3,483.19999999999993
2021-04-30,1432.0999999999997,2103.8,4299.9,560.2000000000002
2021-05-01,982.5000000000001,1556.1000000000001,3063.3,516.4
2021-05-02,875.7999999999998,1666.4999999999998,3009.6,576.2000000000002
2021-05-03,447.4,769.1000000000001,1455.6000000000004,466.4
2021-05-04,970.5,1308.7,2797.3999999999996,369.00000000000006
2021-05-05,1647.4000000000003,1867.9,4393.6,318.80000000000007
2021-05-06,1928.0666666666668,2097.211111111111,5052.700000000001,550.3444444444444
2021-05-07,1720.1333333333334,2076.4888888888886,4712.9,487.25555555555565
2021-05-08,636.3,933.9999999999999,1910.2,377.1
2021-05-09,458.0,848.9000000000001,1551.6,350.49999999999994
2021-05-10,865.0,1372.1000000000004,2698.5,374.6
2021-05-11,738.6000000000001,1210.4999999999998,2342.8,375.79999999999995
2021-05-12,962.0,1337.6999999999998,2812.499999999999,430.90000000000003
2021-05-13,296.49999999999994,850.1,1304.8,373.65
2021-05-14,1253.9,1670.5,3592.4999999999995,429.49999999999994
2021-05-15,1036.7,1395.4,2984.7999999999997,370.80000000000007
2021-05-16,656.5999999999999,1162.1999999999998,2169.5,376.85
2021-05-17,1585.0000000000002,1809.6000000000004,4239.799999999999,363.3500000000001
2021-05-18,1775.1,1880.3000000000004,4602.299999999999,422.0
2021-05-19,1980.8999999999999,2211.9999999999995,5249.6,390.90000000000003
2021-05-20,740.6,1058.1000000000001,2193.8999999999996,475.09999999999997
2021-05-21,865.8,1222.1,2549.7000000000003,441.29999999999995
2021-05-22,1641.3999999999999,2003.6999999999998,4520.500000000001,374.84999999999985
2021-05-23,471.20000000000005,888.9,1611.6000000000004,337.5
2021-05-24,1280.3,1786.3500000000001,3748.949999999999,362.54999999999995
2021-05-25,1824.6999999999998,2075.9,4873.799999999999,341.0160583941606
2021-05-26,1972.5,2316.2000000000007,5340.999999999999,427.01605839416055
2021-05-27,1877.8,2340.7000000000003,5219.899999999999,475.3664233576642
2021-05-28,1146.6000000000001,1796.7,3554.8999999999996,523.7167883211679
2021-05-29,447.69999999999993,921.0000000000002,1607.8,572.0671532846716
2021-05-30,383.8,613.7,1201.8,620.4175182481752
2021-05-31,364.5,641.0000000000002,1199.6000000000001,578.4000000000001
2021-06-01,399.99999999999994,849.2000000000002,1462.8,652.1
2021-06-02,482.90000000000003,1230.8000000000002,1970.8999999999996,707.5000000000001
2021-06-03,1400.0000000000002,2114.4,4261.099999999999,601.6
2021-06-04,1532.1999999999998,1864.8000000000004,4214.1,401.40000000000003
2021-06-05,1459.6000000000001,2074.3999999999996,4312.0999999999985,521.0
2021-06-06,1050.4,1587.6000000000001,3198.4,361.5
2021-06-07,1074.6999999999998,1615.5000000000002,3263.0,321.49999999999994
2021-06-08,1434.2000000000003,2020.9,4219.8,468.3
2021-06-09,1481.9,2085.2,4357.5,441.00000000000006
2021-06-10,1288.3,1559.7,3534.8999999999996,351.50000000000006
2021-06-11,1266.7903726708075,1848.801242236025,3790.895652173913,361.2999999999999
2021-06-12,1562.2770186335404,2283.190062111801,4678.434782608694,468.8655172413793
2021-06-13,1595.3701863354038,2297.5006211180125,4743.547826086957,557.6275862068964
2021-06-14,1628.4633540372672,2311.8111801242235,4808.6608695652185,574.306896551724
2021-06-15,1661.5565217391306,2326.1217391304353,4873.773913043477,649.9499999999999
2021-06-16,1694.6496894409938,2340.432298136646,4938.886956521738,609.0499999999998
2021-06-17,1727.7428571428572,2354.7428571428572,5004.000000000001,552.6999999999998
2021-06-18,1760.8360248447207,2369.053416149068,5069.11304347826,221.39999999999998
2021-06-19,1793.929192546584,2383.3639751552796,5134.226086956521,253.2
2021-06-20,1827.0223602484475,2397.6745341614906,5199.339130434784,255.10000000000002
2021-06-21,1860.115527950311,2411.985093167702,5264.452173913042,284.9
2021-06-22,1893.2086956521744,2426.295652173913,5329.565217391304,428.7999999999999
2021-06-23,1926.3018633540378,2440.6062111801243,5394.678260869567,436.15870967741915
2021-06-24,1810.5863354037274,2280.121118012423,5056.72608695652,449.1948387096777
2021-06-25,1553.4999999999998,1865.8999999999999,4248.0,449.5664516129033
2021-06-26,277.3999999999999,530.8,956.4000000000002,449.9380645161291
2021-06-27,323.6,592.6,1089.4,450.3096774193546
2021-06-28,951.9,1313.5,2772.7999999999997,450.68129032258065
2021-06-29,1213.4000000000003,1348.0,3208.4,452.75096774193554
2021-06-30,19.2,37.0,66.4,23.5
