MeasurementDateGMT,Enfield - Bowes Primary School: Nitric Oxide (ug/m3),Enfield - Bowes Primary School: Nitrogen Dioxide (ug/m3),Enfield - Bowes Primary School: Oxides of Nitrogen (ug/m3),Enfield - Bowes Primary School: PM10 Particulate (ug/m3)
2020-11-01,30.2,212.89999999999998,259.4,223.49999999999997
2020-11-02,142.7,347.5,566.3000000000001,196.64999999999995
2020-11-03,424.6,973.2,1624.2,270.0
2020-11-04,3093.0000000000005,1613.5,6356.799999999999,677.6999999999999
2020-11-05,4254.400000000001,1609.3999999999999,8132.2,1671.0000000000002
2020-11-06,2518.7999999999993,1481.0,5342.8,1335.1
2020-11-07,1849.7000000000003,1253.2,4089.9,966.8
2020-11-08,823.0,865.9,2127.4999999999995,909.3999999999999
2020-11-09,1150.9,1135.1,2899.7,494.49999999999994
2020-11-10,710.8999999999999,916.6999999999999,2006.5999999999997,367.29999999999995
2020-11-11,530.3999999999999,680.3,1493.5,270.4
2020-11-12,112.49999999999999,625.3000000000001,797.2500000000001,205.20000000000002
2020-11-13,167.89999999999998,783.8999999999999,1041.0,248.10000000000005
2020-11-14,25.700000000000003,408.3,447.7000000000001,282.40000000000003
2020-11-15,41.6,255.6,319.00000000000006,152.50000000000003
2020-11-16,191.89999999999998,527.8000000000001,822.1,194.39999999999998
2020-11-17,62.4,301.40000000000003,397.2999999999999,188.00000000000006
2020-11-18,90.30000000000001,331.40000000000003,469.7,262.2
2020-11-19,809.7,958.1,2199.1000000000004,402.3
2020-11-20,406.2,879.6,1502.6,278.0
2020-11-21,103.80000000000003,417.1,576.8000000000001,158.10000000000002
2020-11-22,1214.0000000000002,1089.7,2950.8,321.3
2020-11-23,2042.1000000000004,1208.6,4339.799999999999,450.9
2020-11-24,40.4,545.0,607.3,211.6
2020-11-25,468.3,936.3000000000001,1654.2999999999997,371.50000000000006
2020-11-26,2422.8,1568.1000000000004,5283.199999999999,604.9000000000001
2020-11-27,2577.8,1348.9999999999998,5301.499999999999,641.9000000000002
2020-11-28,880.7999999999998,1303.2,2653.7,912.6
2020-11-29,551.8000000000001,1113.6,1959.8000000000002,722.9
2020-11-30,702.4888888888888,803.0999999999999,1880.2999999999997,319.755319148936
2020-12-01,930.2111111111112,1129.1000000000001,2554.6,266.01702127659576
2020-12-02,1270.6,1417.1999999999998,3365.2,228.02553191489346
2020-12-03,296.4,1141.8,1595.8,190.0340425531915
2020-12-04,303.7,860.6000000000001,1326.4,202.768085106383
2020-12-05,746.1000000000001,1265.8,2409.3,298.70000000000005
2020-12-06,762.3,910.8000000000002,2079.3999999999996,345.5
2020-12-07,1531.6999999999998,1225.6,3573.9999999999995,438.3
2020-12-08,1851.6000000000001,1297.1999999999998,4135.900000000001,600.3000000000001
2020-12-09,488.4,1166.4,1915.2999999999997,369.90000000000003
2020-12-10,383.19999999999993,939.7000000000002,1527.3999999999999,393.70000000000005
2020-12-11,1081.3000000000002,1251.5,2909.7000000000003,352.40000000000003
2020-12-12,640.0,981.4999999999999,1962.1000000000001,306.7499999999999
2020-12-13,477.8000000000002,798.9,1531.5,211.39999999999998
2020-12-14,98.10000000000001,432.1,582.4,204.4
2020-12-15,121.39999999999999,574.9,760.7000000000002,214.4000000000001
2020-12-16,112.69999999999999,657.4,830.3000000000001,213.1
2020-12-17,151.00000000000003,491.19999999999993,722.8,199.30000000000004
2020-12-18,59.400000000000006,277.1,368.59999999999997,161.7
2020-12-19,62.900000000000006,263.19999999999993,359.90000000000003,206.7
2020-12-20,73.40000000000002,281.70000000000005,394.5,166.70000000000002
2020-12-21,115.89999999999999,406.0,584.0000000000001,111.89999999999999
2020-12-22,1203.5,961.5,2806.7,374.40000000000003
2020-12-23,177.19999999999993,540.4,812.5,155.3
2020-12-24,250.8,367.0,751.4999999999999,136.9
2020-12-25,234.10000000000002,565.4,924.4,230.0
2020-12-26,89.69999999999999,292.1,429.29999999999995,125.54999999999998
2020-12-27,404.80000000000007,557.3000000000001,1177.5,202.40000000000003
2020-12-28,1190.9999999999998,1124.4,2950.500000000001,471.30000000000007
2020-12-29,640.7,842.0999999999999,1824.3000000000002,378.3
2020-12-30,1655.1,1243.5000000000005,3780.8999999999996,536.7
2020-12-31,949.4,1030.7,2486.5000000000005,494.30000000000007
2021-01-01,481.7,727.6,1465.6999999999998,608.1
2021-01-02,635.0,773.0999999999999,1746.6999999999998,252.89999999999998
2021-01-03,189.99999999999997,385.8,677.0999999999999,215.20000000000005
2021-01-04,175.1,329.8,597.9,141.4
2021-01-05,262.59999999999997,386.59999999999997,789.8000000000002,136.89999999999998
2021-01-06,541.6,634.9999999999999,1465.6000000000001,207.4
2021-01-07,972.2500000000001,1090.2000000000003,2581.0,514.8000000000001
2021-01-08,1087.2,1039.6999999999998,2707.2000000000003,648.8999999999999
2021-01-09,1681.3,1197.8,3775.3999999999987,622.7
2021-01-10,275.49999999999994,805.5999999999999,1227.2999999999997,455.4
2021-01-11,215.5,666.4999999999999,997.3000000000001,214.3
2021-01-12,840.7999999999998,1098.2,2387.5,255.1
2021-01-13,1120.7,1233.6000000000001,2951.7000000000003,492.8999999999999
2021-01-14,502.7,924.9000000000002,1695.5999999999995,148.89999999999998
2021-01-15,2493.5000000000005,1332.0000000000002,5155.4,661.5
2021-01-16,282.00000000000006,763.2,1195.8000000000002,248.8
2021-01-17,259.2,725.9000000000001,1123.2,260.09999999999997
2021-01-18,315.1,794.8,1278.1999999999998,246.20000000000005
2021-01-19,129.39999999999998,353.20000000000005,551.1999999999999,90.6
2021-01-20,32.9,252.69999999999996,303.0,170.1
2021-01-21,148.20000000000002,601.25,828.9,151.7
2021-01-22,376.00000000000006,990.3999999999997,1566.9999999999998,275.3
2021-01-23,568.5,1052.3999999999999,1924.2,307.9
2021-01-24,724.6999999999998,1289.3999999999999,2400.9,405.9
2021-01-25,547.7,1082.3,1921.8999999999999,324.6
2021-01-26,755.1000000000001,1032.1,2190.2,310.8
2021-01-27,697.2,1126.0,2195.5,348.9
2021-01-28,329.7,726.2,1231.8999999999996,197.3
2021-01-29,315.2,771.0000000000002,1254.1999999999998,218.60000000000002
2021-01-30,166.99999999999997,519.6,775.5999999999999,202.99999999999997
2021-01-31,257.4,629.4,1023.6000000000001,311.09999999999997
2021-02-01,678.8,850.9000000000001,1892.3999999999996,448.0
2021-02-02,265.7,661.4,1069.2000000000003,361.40000000000003
2021-02-03,332.9000000000001,879.2999999999998,1390.1,281.2
2021-02-04,1173.2000000000003,1146.9999999999998,2945.7999999999993,378.99999999999994
2021-02-05,118.90000000000002,679.5999999999999,861.8,206.19999999999996
2021-02-06,520.4000000000001,739.3999999999999,1537.3,309.2
2021-02-07,69.0,194.0,300.3,259.8
2021-02-08,171.99999999999997,369.8,632.9999999999999,180.60000000000002
2021-02-09,179.5,459.6000000000001,735.2,168.09999999999997
2021-02-10,297.6499999999999,605.0,1061.2,227.44999999999996
2021-02-11,424.4,891.6,1542.4,438.2
2021-02-12,267.3,681.3,1091.2,457.6
2021-02-13,121.0,511.8,697.2,367.1
2021-02-14,32.9,444.6,495.3999999999999,342.8999999999999
2021-02-15,144.49999999999997,599.8000000000002,821.8000000000003,264.8
2021-02-16,100.5,457.09999999999997,610.6999999999999,249.29999999999995
2021-02-17,27.8,260.2,302.7,207.90000000000003
2021-02-18,84.8,429.09999999999997,559.3,194.90000000000003
2021-02-19,29.7,400.8,446.7,222.70000000000002
2021-02-20,28.699999999999992,326.59999999999997,370.1000000000001,529.8000000000001
2021-02-21,259.5,683.5,1081.3999999999999,508.7
2021-02-22,1323.5999999999997,1170.8000000000002,3199.7,719.8
2021-02-23,43.300000000000004,353.00000000000006,419.80000000000007,242.80000000000004
2021-02-24,33.300000000000004,293.0,344.00000000000006,259.8
2021-02-25,508.49999999999994,878.0999999999999,1657.0,337.15
2021-02-26,1634.6000000000001,1371.4,3877.6,577.8
2021-02-27,1444.5000000000007,1235.6000000000001,3450.1999999999994,718.5999999999999
2021-02-28,294.09999999999997,671.0000000000001,1122.0,581.9000000000002
2021-03-01,273.6,550.2,970.0,703.7000000000002
2021-03-02,673.7000000000002,766.9999999999999,1799.8,1054.7
2021-03-03,1028.6,1014.5999999999999,2592.0,994.4
2021-03-04,367.80000000000007,630.9,1194.5000000000002,396.0
2021-03-05,252.4,546.6000000000001,933.8000000000001,210.2
2021-03-06,272.4,688.0000000000001,1106.4,268.6
2021-03-07,996.5,1108.9999999999998,2637.2000000000003,625.4
2021-03-08,969.2,1384.9999999999998,2870.8000000000006,916.5999999999998
2021-03-09,424.09999999999997,829.3499999999999,1479.8,457.80000000000007
2021-03-10,34.50000000000001,282.3,335.0,327.6000000000001
2021-03-11,172.1,379.8,643.4999999999999,227.89999999999998
2021-03-12,117.89999999999999,398.3999999999999,579.4,178.4
2021-03-13,200.0,460.7,767.7,144.40000000000003
2021-03-14,200.1,426.20000000000005,733.0,166.40000000000003
2021-03-15,523.7000000000002,957.7,1760.4,321.59999999999997
2021-03-16,348.50000000000006,675.3,1210.1,300.6
2021-03-17,586.9000000000001,816.1000000000001,1715.6,377.4
2021-03-18,528.0000000000001,793.4999999999999,1603.1999999999998,361.69999999999993
2021-03-19,223.6,456.59999999999997,799.4,172.2
2021-03-20,564.3000000000001,937.9999999999999,1803.5000000000002,349.3
2021-03-21,567.4,688.3,1558.0,333.90000000000003
2021-03-22,1086.8,1337.8,3004.399999999999,579.9
2021-03-23,636.2999999999998,805.8000000000001,1781.1999999999996,555.9999999999999
2021-03-24,132.85,644.2499999999998,848.0,598.2499999999999
2021-03-25,104.49999999999999,485.29999999999995,645.0999999999999,323.6
2021-03-26,94.59999999999998,390.4,535.0,252.55000000000004
2021-03-27,151.1,375.20000000000005,606.7,290.3
2021-03-28,35.7,207.5,262.3,334.8
2021-03-29,101.8,504.30000000000007,660.3000000000001,404.4
2021-03-30,1745.7999999999997,1661.3,4338.3,932.4999999999998
2021-03-31,2054.2999999999997,1934.1000000000004,5083.9,1070.1
2021-04-01,305.20000000000005,553.6999999999998,1021.8000000000003,584.6
2021-04-02,118.0,294.7999999999999,475.49999999999994,209.90000000000003
2021-04-03,131.3,334.6,535.5000000000002,338.05000000000007
2021-04-04,249.99999999999997,747.1,1130.4,457.0
2021-04-05,182.7,389.6,669.3000000000001,242.60000000000002
2021-04-06,423.59999999999997,672.0999999999998,1321.5,225.4
2021-04-07,482.0000000000001,872.5999999999999,1611.4,271.30000000000007
2021-04-08,104.59999999999998,560.2,720.6999999999999,229.1
2021-04-09,219.50000000000003,599.8,936.2,247.75
2021-04-10,158.6,446.29999999999995,689.8000000000001,236.20000000000005
2021-04-11,293.40000000000003,651.1,1101.3,227.80000000000004
2021-04-12,833.3000000000001,1274.8999999999999,2552.4999999999995,390.90000000000003
2021-04-13,1498.3999999999999,1415.1000000000001,3712.4000000000005,534.8499999999999
2021-04-14,586.8000000000002,969.9000000000002,1869.3,420.09999999999997
2021-04-15,348.5999999999999,704.2,1239.1999999999998,227.00000000000003
2021-04-16,598.2000000000002,1032.0,1948.5,359.80000000000007
2021-04-17,378.4,874.3000000000002,1454.2999999999997,276.35
2021-04-18,520.8,1014.8000000000002,1812.9,335.2
2021-04-19,754.5000000000001,1229.5000000000002,2386.6,607.9000000000001
2021-04-20,870.3000000000001,1350.1000000000001,2685.0,960.1500000000001
2021-04-21,522.7,885.8999999999999,1687.6999999999998,889.9000000000002
2021-04-22,288.49999999999994,650.8999999999999,1093.5000000000002,306.1000000000001
2021-04-23,504.30000000000007,845.5999999999998,1618.6000000000006,348.40000000000003
2021-04-24,370.5,730.6000000000001,1298.3000000000004,386.79999999999995
2021-04-25,102.6,254.00000000000003,411.90000000000003,248.74999999999997
2021-04-26,214.10000000000002,500.99999999999994,830.0,246.54999999999998
2021-04-27,717.7,1295.6999999999996,2395.9999999999995,711.7999999999998
2021-04-28,275.90000000000003,648.8,1072.2,525.9499999999998
2021-04-29,484.5,810.8999999999999,1553.9,305.0
2021-04-30,624.4000000000001,1000.4,1958.2,413.9000000000001
2021-05-01,367.3,784.1,1347.1000000000001,389.8999999999999
2021-05-02,341.7000000000001,812.5999999999999,1336.3,428.3500000000001
2021-05-03,44.4,261.4,329.99999999999994,275.3
2021-05-04,310.7,475.99999999999994,952.5,179.0
2021-05-05,437.5,710.0,1380.8,186.60000000000002
2021-05-06,482.1999999999999,892.6,1631.9000000000003,242.20000000000002
2021-05-07,389.7,685.5,1283.4,240.80000000000004
2021-05-08,67.49999999999999,346.00000000000006,449.80000000000007,263.00000000000006
2021-05-09,59.599999999999994,256.30000000000007,348.0,213.99999999999997
2021-05-10,44.300000000000004,208.89999999999998,277.3999999999999,222.59999999999997
2021-05-11,457.1000000000001,645.0000000000001,1346.1999999999996,261.0499999999999
2021-05-12,87.6,413.29999999999995,547.75,254.30000000000004
2021-05-13,321.90000000000003,853.3,1346.7999999999997,320.7
2021-05-14,437.2,897.4,1567.8999999999999,374.90000000000003
2021-05-15,318.59999999999997,739.6000000000001,1228.2,313.19999999999993
2021-05-16,91.9,399.5000000000001,539.9,186.8
2021-05-17,477.1,826.9000000000001,1558.6000000000001,266.69999999999993
2021-05-18,248.30000000000004,656.5000000000002,1037.3,246.24999999999997
2021-05-19,400.50000000000006,806.8000000000002,1420.7000000000003,206.15
2021-05-20,78.10000000000001,406.2,525.9999999999999,227.65000000000003
2021-05-21,59.9,228.70000000000002,320.29999999999995,163.5
2021-05-22,426.29999999999995,763.5,1417.1,149.70000000000002
2021-05-23,46.699999999999996,293.6,365.40000000000003,135.49999999999997
2021-05-24,168.50000000000003,474.70000000000005,732.9000000000001,123.05000000000003
2021-05-25,411.10000000000014,654.4,1284.8999999999999,163.45000000000002
2021-05-26,474.55000000000007,890.8,1618.0499999999997,263.94999999999993
2021-05-27,466.80000000000007,1006.0999999999998,1722.0,419.95
2021-05-28,495.40000000000003,1196.3000000000004,1955.6999999999998,541.95
2021-05-29,212.39999999999998,707.4,1032.9,418.45000000000005
2021-05-30,120.1,440.90000000000003,624.9999999999999,378.2
2021-05-31,152.09999999999997,597.3000000000001,830.6,483.35
2021-06-01,296.6,940.5999999999999,1395.0,489.5999999999999
2021-06-02,310.40000000000003,1175.0000000000002,1650.9000000000003,560.2
2021-06-03,171.30000000000004,667.1,929.3,394.05
2021-06-04,546.4000000000001,748.1,1585.6999999999998,269.8
2021-06-05,426.6,870.1,1524.4999999999998,380.9
2021-06-06,149.00000000000003,593.4,822.2,248.61250000000013
2021-06-07,48.1,388.09999999999997,461.05,207.88750000000002
2021-06-08,280.70000000000005,692.9000000000002,1123.3999999999999,360.00000000000006
2021-06-09,190.0,626.1999999999999,917.9,324.8
2021-06-10,129.9,419.80000000000007,619.3,205.14999999999995
2021-06-11,198.85,401.2999999999999,706.0499999999998,129.93333333333334
2021-06-12,442.4,775.2,1453.3999999999999,315.2882882882883
2021-06-13,238.40000000000003,641.6999999999998,1007.2000000000002,305.9675675675676
2021-06-14,230.99999999999997,729.9000000000001,1083.8999999999999,228.12972972972975
2021-06-15,241.20000000000002,684.6000000000001,1054.4,150.29189189189194
2021-06-16,186.1,698.1000000000001,983.4000000000001,72.45405405405407
2021-06-17,403.2,661.8999999999999,1279.8999999999996,-5.383783783783775
2021-06-18,219.2,374.3999999999999,710.4,6.318918918918915
2021-06-19,306.79999999999995,448.9000000000001,919.2000000000002,159.70000000000005
2021-06-20,197.49999999999997,330.3,633.3999999999999,176.20000000000005
2021-06-21,194.69999999999996,342.90000000000003,641.3999999999999,153.35
2021-06-22,206.5,374.09999999999997,690.6,153.79999999999998
2021-06-23,503.00000000000006,805.0,1576.3,278.6
2021-06-24,886.1000000000001,914.5999999999999,2273.1999999999994,384.30625
2021-06-25,393.79999999999995,587.85,1191.7,197.04375000000002
2021-06-26,276.8,500.3,924.7000000000002,266.45
2021-06-27,117.10000000000001,286.30000000000007,465.3999999999999,376.59999999999997
2021-06-28,359.0,421.50000000000006,972.2,314.15
2021-06-29,390.1999999999999,430.3,1028.6,314.49999999999994
2021-06-30,24.2,26.9,64.1,16.4
