MeasurementDateGMT,Lewisham - Honor Oak Park: Nitric Oxide (ug/m3),Lewisham - Honor Oak Park: Nitrogen Dioxide (ug/m3),Lewisham - Honor Oak Park: Ozone (ug/m3),Lewisham - Honor Oak Park: PM10 Particulate (ug/m3),Lewisham - Honor Oak Park: PM2.5 Particulate (ug/m3)
2020-03-29,16.3,90.0,1903.9,291.79999999999995,134.8
2020-03-30,29.099999999999998,284.1,1602.3999999999999,240.39999999999995,132.7
2020-03-31,25.300000000000004,320.00000000000006,1718.8999999999999,320.80000000000007,174.29999999999998
2020-04-01,147.8,623.9,1296.4999999999995,293.7,205.8
2020-04-02,40.50000000000001,350.3999999999999,1539.5,203.40000000000003,127.7
2020-04-03,46.29999999999999,516.3000000000001,1374.6999999999998,305.90000000000003,206.5
2020-04-04,34.60000000000001,395.5,1367.7,320.2,256.4
2020-04-05,21.00000000000001,187.2,1925.8999999999999,340.20000000000005,237.79999999999998
2020-04-06,24.700000000000006,283.09999999999997,1873.8999999999999,237.8,147.20000000000002
2020-04-07,111.20000000000002,754.2,1162.0000000000002,467.19999999999993,318.3
2020-04-08,101.09999999999998,944.5000000000001,1321.6,1189.6999999999998,906.8
2020-04-09,237.19999999999996,910.9000000000001,1294.8,1271.9,1030.6000000000004
2020-04-10,64.10000000000001,715.6999999999999,1364.2499999999998,945.3999999999999,728.4999999999999
2020-04-11,140.30000000000004,663.9999999999999,1419.4,615.0,449.9
2020-04-12,23.800000000000004,254.4,2182.5,546.6,411.2
2020-04-13,20.000000000000004,96.2,1941.8999999999999,349.8,182.0
2020-04-14,27.300000000000004,205.2,1991.7,333.4,198.20000000000002
2020-04-15,47.80000000000002,455.20000000000005,1671.8,587.9000000000001,417.9000000000001
2020-04-16,127.89999999999999,847.0999999999998,1278.3999999999999,1138.7000000000003,829.1
2020-04-17,27.60000000000001,230.19999999999996,1816.4,424.0,233.50000000000003
2020-04-18,32.3,306.50000000000006,1485.6000000000001,481.5,324.0
2020-04-19,28.30000000000001,237.30000000000007,1748.8000000000004,376.59999999999997,227.4
2020-04-20,38.9,247.20000000000005,1861.4,528.6,218.99999999999994
2020-04-21,35.400000000000006,282.2999999999999,1980.6,670.3000000000001,261.0
2020-04-22,51.80000000000001,298.8,2033.1000000000001,714.8,354.20000000000005
2020-04-23,58.5,424.20000000000005,1985.8000000000004,760.1,446.1
2020-04-24,50.199999999999996,489.4000000000001,2006.7000000000003,761.9000000000001,505.1
2020-04-25,26.6,218.9,2067.0,375.50000000000006,272.9
2020-04-26,27.300000000000004,232.49999999999994,1793.8,395.9000000000001,309.8
2020-04-27,46.2,324.6000000000001,1792.6,517.3,359.6
2020-04-28,22.600000000000005,257.4,1653.2000000000003,149.39999999999992,108.29999999999998
2020-04-29,30.90000000000001,181.60000000000005,1554.8000000000002,233.49999999999997,146.6
2020-04-30,29.8,158.9,1637.0000000000002,209.09999999999994,99.1
2020-05-01,43.19999999999999,166.79999999999995,1735.4999999999998,180.1,100.19999999999997
2020-05-02,27.9,177.89999999999998,1836.7,150.99999999999997,94.10000000000001
2020-05-03,24.1,222.79999999999998,1622.7000000000003,210.6,147.50000000000003
2020-05-04,35.300000000000004,219.00000000000006,2010.2999999999997,309.0,199.39999999999998
2020-05-05,30.400000000000006,165.1,2033.6999999999998,281.1,126.19999999999999
2020-05-06,52.000000000000014,336.55,1943.4499999999998,398.5,227.00000000000003
2020-05-07,63.599999999999994,364.4000000000001,2073.7000000000003,465.6,328.40000000000003
2020-05-08,32.00000000000001,345.90000000000003,2208.6,433.69999999999993,326.4
2020-05-09,42.10000000000001,408.6,2355.9,739.1000000000001,575.1999999999999
2020-05-10,20.1,151.40000000000003,2014.8000000000002,551.7,371.0999999999999
2020-05-11,22.800000000000004,92.3,1568.1,293.40000000000003,106.39999999999999
2020-05-12,43.80000000000001,266.59999999999997,1727.7,222.50000000000006,114.2
2020-05-13,20.3,132.99999999999997,1763.1999999999998,226.5,107.6
2020-05-14,27.09999999999999,200.69999999999996,1581.8999999999999,174.50000000000003,85.5
2020-05-15,64.89999999999999,392.6,1650.3999999999996,257.09999999999997,151.6
2020-05-16,24.8,332.09999999999997,1771.4,243.79999999999998,165.4
2020-05-17,20.400000000000002,163.90000000000003,1749.8,220.70000000000002,134.60000000000002
2020-05-18,22.199999999999992,160.1,1982.0,225.99999999999997,110.5
2020-05-19,24.699999999999992,224.2,1770.6999999999998,199.70000000000005,100.70000000000002
2020-05-20,27.700000000000006,244.70000000000002,1650.5999999999997,220.2,115.00000000000001
2020-05-21,25.200000000000006,249.20000000000005,2172.6,308.4999999999999,171.10000000000002
2020-05-22,15.400000000000004,138.60000000000002,1937.0999999999997,465.6,227.39999999999998
2020-05-23,13.800000000000002,68.89999999999999,1699.1000000000001,381.70000000000005,178.39999999999998
2020-05-24,11.900000000000004,163.8,1662.4000000000003,329.2,194.6
2020-05-25,19.59999999999999,224.90000000000003,1745.7,330.6,214.3
2020-05-26,27.799999999999997,335.40000000000003,1296.605202312139,279.0,152.70000000000002
2020-05-27,36.1,519.1,1384.2173410404625,345.6000000000001,164.90000000000003
2020-05-28,17.299999999999994,190.1,1426.1687861271678,276.1,140.2
2020-05-29,30.099999999999998,330.90000000000003,1468.1202312138728,320.6,152.4
2020-05-30,22.000000000000007,284.1,1510.071676300578,369.8999999999999,195.89999999999998
2020-05-31,13.299999999999999,220.5,1552.0231213872833,299.2,142.09999999999994
2020-06-01,14.400000000000002,265.75,1593.9745664739887,332.6,125.8
2020-06-02,43.20000000000001,340.70000000000005,1938.6190751445088,334.20000000000005,146.5
2020-06-03,81.79999999999998,419.2,1467.8,409.5,215.79999999999998
2020-06-04,41.59999999999999,179.79999999999998,1576.6000000000001,195.50000000000006,106.30000000000001
2020-06-05,47.50000000000001,157.50000000000006,1524.0000000000005,154.9,68.0
2020-06-06,50.9,204.2,1225.3999999999999,172.40000000000003,92.8
2020-06-07,54.100000000000016,214.29999999999995,1131.0000000000002,158.9,109.4
2020-06-08,45.6,200.79999999999998,1410.8000000000002,273.90000000000003,156.49999999999994
2020-06-09,65.49999999999999,287.59999999999997,1649.1,299.99999999999994,169.90000000000003
2020-06-10,47.40000000000001,232.30000000000004,1488.3,305.20000000000005,211.70000000000005
2020-06-11,48.900000000000006,259.09999999999997,1504.6999999999998,363.40000000000003,267.40000000000003
2020-06-12,59.800000000000004,431.99999999999994,1395.3000000000002,555.7999999999998,438.9999999999999
2020-06-13,41.6,304.8,1485.0,221.2,130.1
2020-06-14,36.7,229.90000000000003,1590.6999999999998,263.00000000000006,201.59999999999997
2020-06-15,53.099999999999994,314.29999999999995,1493.8000000000002,192.10000000000002,123.10000000000002
2020-06-16,40.6,215.60000000000002,1642.4999999999995,202.7,139.29999999999998
2020-06-17,70.1,490.7,1191.8999999999999,253.0,173.2
2020-06-18,46.6,245.79999999999998,1729.9999999999995,174.50000000000003,127.90000000000002
2020-06-19,43.90000000000001,164.1,1540.0000000000002,186.90000000000006,117.89999999999999
2020-06-20,40.70000000000002,139.9,1383.7000000000003,174.99999999999997,111.59999999999998
2020-06-21,38.29999999999999,116.1,1365.8000000000002,201.1,113.1
2020-06-22,47.2,149.5,1445.9000000000003,351.50000000000006,187.79999999999995
2020-06-23,38.80000000000001,252.6,1712.4999999999998,320.1,177.70000000000002
2020-06-24,107.69999999999997,710.7,2548.6999999999994,535.3000000000001,285.5
2020-06-25,75.89999999999999,647.6999999999999,2732.2,533.3000000000001,266.2
2020-06-26,39.20000000000001,272.70000000000005,2343.3999999999996,405.9,269.4
2020-06-27,39.4,96.10000000000001,1348.4999999999998,214.70000000000005,123.1
2020-06-28,37.5,82.80000000000001,1468.9000000000003,208.69999999999996,99.2
2020-06-29,44.199999999999996,101.19999999999997,1430.0,269.1,117.0
2020-06-30,64.1,206.79999999999998,974.2,144.60000000000002,83.7
2020-07-01,59.45,194.95000000000002,980.6500000000001,130.0,69.89999999999999
2020-07-02,62.900000000000006,306.40000000000003,1047.8,145.10000000000002,80.10000000000001
2020-07-03,51.7,166.89999999999998,1241.2,233.5,120.19999999999999
2020-07-04,54.90000000000001,144.60000000000002,849.5000000000001,124.10000000000001,84.10000000000001
2020-07-05,40.79999999999999,63.399999999999984,1131.1,223.50000000000003,101.9
2020-07-06,49.400000000000006,144.5,1297.8999999999999,246.60000000000002,117.9
2020-07-07,55.35,301.59999999999997,1209.4,218.44999999999996,119.55000000000001
2020-07-08,101.49999999999999,253.40000000000003,536.8000000000001,136.79999999999998,81.8
2020-07-09,82.70000000000002,202.7,522.6999999999999,148.39999999999995,89.6
2020-07-10,51.89999999999999,213.8,1275.3000000000002,123.90000000000002,55.30000000000001
2020-07-11,58.599999999999994,306.3,1159.6,184.79999999999995,110.79999999999998
2020-07-12,101.8,303.19999999999993,1523.1,258.3,179.79999999999998
2020-07-13,54.900000000000006,219.7,1590.3000000000002,163.20000000000005,71.6
2020-07-14,58.699999999999996,237.7,1198.4,166.20000000000002,94.70000000000002
2020-07-15,63.3,255.2,1011.4,148.99999999999997,77.39999999999999
2020-07-16,56.1,266.9,937.3,151.79999999999998,80.49999999999999
2020-07-17,79.40000000000003,295.3,1062.8999999999999,328.09999999999997,142.20000000000002
2020-07-18,48.29999999999999,176.40000000000003,1046.9,234.2,118.30000000000001
2020-07-19,43.4,176.4,1042.0,137.8,80.50000000000001
2020-07-20,61.79999999999999,259.79999999999995,1287.1000000000001,214.59999999999997,107.1
2020-07-21,64.60000000000001,331.3,1374.8999999999999,214.39999999999998,105.60000000000002
2020-07-22,44.000000000000014,185.2,1987.3,235.29999999999995,106.09999999999998
2020-07-23,50.89999999999999,243.90000000000003,1729.6000000000001,246.9,114.5
2020-07-24,58.49999999999999,198.09999999999997,1099.1999999999998,178.8,97.39999999999999
2020-07-25,51.5,175.60000000000002,864.5999999999999,127.59999999999997,85.7
2020-07-26,47.599999999999994,122.09999999999998,910.1,218.20000000000002,108.69999999999999
2020-07-27,50.99999999999999,155.5,949.0000000000001,208.1,120.80000000000001
2020-07-28,56.7,179.50000000000006,1171.8,175.89999999999998,73.9
2020-07-29,70.34999999999998,260.55,1364.5500000000002,187.0,88.5
2020-07-30,73.7,371.6,1465.2,208.70000000000005,97.40000000000002
2020-07-31,85.10000000000002,494.2999999999999,2158.1,555.1999999999999,237.3
2020-08-01,45.69999999999999,135.2,1159.3000000000002,197.59999999999994,103.00000000000001
2020-08-02,43.49999999999999,133.7,1247.0,156.90000000000003,78.50000000000001
2020-08-03,55.499999999999986,257.90000000000003,1304.1999999999998,163.4,68.80000000000001
2020-08-04,72.0,237.10000000000002,1314.9999999999998,198.50000000000009,99.7
2020-08-05,43.09999999999999,146.1,1487.2,167.69999999999996,67.6
2020-08-06,45.89999999999999,239.3,1202.5000000000002,186.29999999999995,86.1
2020-08-07,122.8,832.2,1661.3999999999999,736.9,400.0
2020-08-08,59.30000000000001,624.5999999999999,2214.8,835.4999999999998,478.5
2020-08-09,34.699999999999996,192.99999999999997,2718.0000000000005,686.2,453.7
2020-08-10,54.0,444.6,2574.9000000000005,821.0,499.9
2020-08-11,67.69999999999999,760.0,2551.3,1110.1,800.2
2020-08-12,40.80000000000001,546.1,3149.0,1206.0,895.2999999999998
2020-08-13,42.3,318.40000000000003,2461.1,786.6,571.9
2020-08-14,41.899999999999984,286.5999999999999,1607.0,380.29999999999995,269.90000000000003
2020-08-15,51.70000000000001,423.2,997.0000000000001,476.7,369.3
2020-08-16,37.29999999999999,263.09999999999997,1559.6000000000001,531.4,416.99999999999994
2020-08-17,44.599999999999994,247.40000000000003,1667.0999999999997,168.8,103.2
2020-08-18,49.6,186.10000000000005,1240.8,148.59999999999997,81.99999999999999
2020-08-19,54.499999999999986,244.10000000000002,791.1999999999999,151.89999999999995,88.89999999999999
2020-08-20,43.49999999999999,191.8,1435.1,432.29999999999995,198.10000000000002
2020-08-21,37.900000000000006,108.99999999999999,1561.3000000000004,378.9,186.4
2020-08-22,39.19999999999998,131.79999999999995,1557.3999999999999,277.70000000000005,139.3
2020-08-23,39.499999999999986,102.0,1347.1000000000001,183.39999999999998,97.69999999999999
2020-08-24,50.70000000000001,201.4,1199.3000000000002,156.50000000000003,83.3
2020-08-25,40.099999999999994,107.30000000000001,1298.4999999999998,200.89999999999998,98.89999999999999
2020-08-26,47.800000000000004,236.20000000000002,1321.1,182.39999999999998,91.5
2020-08-27,50.09999999999999,295.7,1001.6,250.79999999999998,142.5
2020-08-28,67.0,254.09999999999997,1065.7,140.0,75.89999999999999
2020-08-29,40.69999999999999,151.60000000000002,1253.1,210.19999999999996,101.89999999999999
2020-08-30,36.10000000000001,145.29999999999998,1458.0999999999997,304.1,134.3
2020-08-31,142.10000000000002,511.99999999999994,972.3,220.39999999999998,138.8
2020-09-01,354.6,546.1999999999999,1090.3000000000002,303.80000000000007,192.2
2020-09-02,74.4,367.0999999999999,1465.3,230.4,141.5
2020-09-03,51.800000000000004,227.30000000000007,1106.3999999999999,185.49999999999997,115.89999999999999
2020-09-04,66.30000000000001,278.8,1146.1999999999998,278.49999999999994,137.8
2020-09-05,63.600000000000016,351.1,974.2,269.6,153.29999999999998
2020-09-06,54.89999999999999,322.2,1002.4,216.3,133.60000000000002
2020-09-07,89.00000000000001,329.99999999999994,837.3000000000001,206.90000000000003,124.50000000000001
2020-09-08,75.2,251.0,870.1999999999999,190.00000000000003,86.89999999999999
2020-09-09,66.39999999999999,310.4,908.1,226.20000000000007,115.60000000000002
2020-09-10,89.8,557.1,1091.85,362.0,176.2
2020-09-11,134.9,506.3,999.0999999999999,316.60000000000014,178.60000000000002
2020-09-12,44.1,211.80000000000004,1301.6,210.9,116.89999999999999
2020-09-13,43.699999999999996,271.9,1159.5000000000002,206.3,130.59999999999997
2020-09-14,275.5999999999999,847.5000000000001,1071.8,563.8,340.0
2020-09-15,195.8,1199.9,1153.7,1077.2999999999997,706.3000000000001
2020-09-16,41.70000000000002,475.4000000000001,1811.1,694.1000000000001,417.1
2020-09-17,48.40000000000001,233.09999999999997,1468.5000000000002,460.80000000000007,158.8
2020-09-18,72.50000000000003,389.1,1357.3,451.70000000000005,138.0
2020-09-19,45.400000000000006,258.8,1639.9,463.30000000000007,165.29999999999995
2020-09-20,38.600000000000016,255.9,1701.1999999999998,473.3,195.7
2020-09-21,235.8,854.8000000000001,1060.7999999999997,593.8,307.6
2020-09-22,174.0,538.7,1532.1499999999999,472.3,291.3
2020-09-23,50.45,249.64999999999998,1712.0,207.5,120.10000000000002
2020-09-24,53.599999999999994,335.79999999999995,1226.6000000000001,137.6,71.6
2020-09-25,54.699999999999996,304.1000000000001,1218.6,197.40000000000003,91.8
2020-09-26,51.1,204.7,1338.1999999999998,228.20000000000002,106.4
2020-09-27,35.800000000000004,177.20000000000002,1483.7000000000003,239.79999999999998,134.5
2020-09-28,109.99999999999999,515.1,1103.3999999999996,304.40000000000003,166.8
2020-09-29,137.8,619.3000000000001,757.5,280.29999999999995,206.49999999999997
2020-09-30,80.9,345.09999999999997,1312.3999999999999,229.70000000000002,143.49999999999997
2020-10-01,69.5,400.00000000000006,1269.1999999999998,177.89999999999998,99.4
2020-10-02,49.70000000000001,469.1,1128.3,173.79999999999998,109.89999999999998
2020-10-03,47.60000000000001,332.2,1363.6,151.0,107.39999999999998
2020-10-04,39.29999999999999,237.70000000000002,1447.8000000000002,72.4,48.199999999999996
2020-10-05,85.0,372.8,1138.1000000000001,203.7,118.09999999999998
2020-10-06,61.50000000000001,262.5,1304.4,160.09999999999997,80.59999999999998
2020-10-07,70.8,381.7000000000001,1188.6,212.8,105.69999999999999
2020-10-08,78.7,395.49999999999994,1115.3,145.2,86.0
2020-10-09,140.9,677.6999999999999,742.6000000000001,210.59999999999997,123.00000000000003
2020-10-10,63.30000000000001,280.79999999999995,1123.7999999999997,165.8,92.90000000000003
2020-10-11,64.6,362.29999999999995,1031.4999999999998,149.7,93.8
2020-10-12,208.50000000000006,618.8,662.2,218.60000000000002,146.6
2020-10-13,90.8,539.3,791.5999999999999,238.79999999999998,137.9
2020-10-14,69.3,400.3,1221.3000000000002,259.0,143.19999999999996
2020-10-15,58.09999999999999,392.6,1280.6999999999998,218.4,96.4
2020-10-16,91.09999999999998,621.4,993.5000000000002,252.20000000000002,128.8
2020-10-17,53.8,507.90000000000003,1212.2,261.7,180.60000000000002
2020-10-18,196.1,791.2,449.2,445.6,350.9
2020-10-19,49.89999999999999,339.4999999999999,1357.5000000000002,349.09999999999997,238.99999999999997
2020-10-20,42.59999999999999,221.89999999999998,1436.6,458.2,242.39999999999998
2020-10-21,67.39999999999999,399.3,1111.2,194.19999999999996,106.4
2020-10-22,62.29999999999998,437.6000000000001,1464.3,244.8,125.3
2020-10-23,52.89999999999999,397.7999999999999,1247.4999999999998,197.1,112.39999999999999
2020-10-24,34.60000000000001,173.0,1683.7999999999997,192.29999999999998,97.19999999999999
2020-10-25,41.4,274.09999999999997,1462.4000000000003,188.70000000000002,102.2
2020-10-26,65.49999999999999,387.2,1257.1,247.19999999999996,122.39999999999999
2020-10-27,46.5,313.8999999999999,1354.8,240.2,115.10000000000001
2020-10-28,52.400000000000006,293.9,1514.6999999999996,271.4,129.7
2020-10-29,47.7,261.4,1568.8000000000002,236.49999999999994,128.50000000000003
2020-10-30,41.09999999999998,256.09999999999997,1683.8000000000002,163.20000000000005,89.29999999999998
2020-10-31,36.599999999999994,195.2,1630.4999999999998,301.40000000000003,166.19999999999996
2020-11-01,35.39999999999999,120.60000000000002,1600.0999999999997,278.40000000000003,150.89999999999998
2020-11-02,47.1,191.80000000000004,1631.1,211.1,110.3
2020-11-03,66.7,456.7,1408.8,261.5999999999999,130.9
2020-11-04,1390.9,1026.0,522.1999999999999,517.4000000000001,357.50000000000006
2020-11-05,1902.3000000000002,1021.1,185.39999999999995,1672.2999999999997,1440.8
2020-11-06,1349.8,1021.8,234.29999999999998,1423.6000000000001,1186.6
2020-11-07,817.8000000000001,778.1,116.3,951.1,751.1999999999999
2020-11-08,567.0,532.7,162.70000000000002,993.7999999999997,822.9999999999998
2020-11-09,144.1,423.00000000000006,532.6999999999999,341.99999999999994,254.4
2020-11-10,75.5,474.7,836.6,287.90000000000003,200.5
2020-11-11,43.79999999999999,221.70000000000002,1190.3,223.99999999999997,141.2
2020-11-12,49.699999999999996,248.2,1716.0000000000002,282.4,132.99999999999997
2020-11-13,70.8,466.9,1329.5,318.29999999999995,182.9
2020-11-14,34.199999999999996,125.30000000000003,1671.6999999999998,310.79999999999995,198.99999999999997
2020-11-15,34.4,107.69999999999997,1943.8,179.1,94.49999999999999
2020-11-16,53.09999999999998,231.90000000000003,1656.4999999999998,242.8,125.5
2020-11-17,39.499999999999986,188.69999999999996,1852.7,227.2,119.7
2020-11-18,42.49999999999999,180.14999999999998,1598.1999999999998,305.1,162.5
2020-11-19,94.4,502.99999999999994,1264.8,233.90000000000003,129.1
2020-11-20,228.10000000000002,515.0999999999999,976.5999999999999,250.29999999999998,173.19999999999996
2020-11-21,53.00000000000001,220.29999999999998,1804.6,179.99999999999997,98.49999999999999
2020-11-22,192.9,569.55,1072.0,264.2,175.1
2020-11-23,626.7999999999997,691.3000000000001,439.00000000000006,359.1000000000001,249.8
2020-11-24,56.3,268.70000000000005,1374.1000000000001,260.95,159.35
2020-11-25,49.29999999999999,412.79999999999995,1034.3,403.5,273.90000000000003
2020-11-26,872.4000000000001,884.7999999999998,309.4000000000001,579.0,380.7
2020-11-27,1456.3999999999999,902.8999999999999,56.5,705.8,527.3000000000001
2020-11-28,436.4,777.0,94.10000000000001,1041.9,875.5
2020-11-29,153.79999999999998,707.0,387.6,755.6,660.4000000000001
2020-11-30,187.29999999999998,485.69999999999993,500.6,445.5,367.50000000000006
2020-12-01,74.4,495.50000000000006,1142.5999999999997,269.5,128.89999999999998
2020-12-02,361.0999999999999,803.2,282.1,464.6000000000001,304.8
2020-12-03,150.8,578.4999999999999,900.7,203.2,144.60000000000002
2020-12-04,120.19999999999999,467.0,803.6999999999998,239.60000000000002,175.39999999999998
2020-12-05,64.49999999999999,382.2,1052.1000000000001,292.40000000000003,180.39999999999998
2020-12-06,184.00000000000003,475.99999999999994,485.70000000000005,408.2,345.8
2020-12-07,589.0,620.9,99.8,510.3,428.09999999999997
2020-12-08,907.1999999999998,589.8000000000002,105.5,544.0999999999999,454.4
2020-12-09,206.2,486.69999999999993,482.30000000000007,338.1,218.4
2020-12-10,58.2,263.5,986.4,360.69999999999993,230.0
2020-12-11,270.5,573.7000000000002,674.5999999999999,269.1,183.19999999999996
2020-12-12,104.10000000000002,407.6000000000001,739.9,296.09999999999997,213.9
2020-12-13,44.2,254.00000000000003,1196.3,158.6,106.6
2020-12-14,41.7,288.4,1779.7,295.09999999999997,159.10000000000002
2020-12-15,52.79999999999999,366.90000000000003,1429.7000000000003,298.6000000000001,149.7
2020-12-16,44.50000000000001,350.79999999999995,1393.5999999999997,238.3,129.79999999999998
2020-12-17,61.8,322.1,1339.5,252.90000000000003,126.09999999999998
2020-12-18,41.599999999999994,276.0,1458.1999999999998,183.79999999999998,110.79999999999998
2020-12-19,42.19999999999999,295.3,1604.3000000000002,289.0,161.5
2020-12-20,46.699999999999996,333.6,1617.1999999999998,232.8,120.3
2020-12-21,46.199999999999996,294.5,1406.2000000000003,90.49999999999997,50.99999999999999
2020-12-22,347.49999999999994,482.7000000000001,897.3000000000001,218.89999999999998,147.70000000000002
2020-12-23,45.79999999999999,356.99999999999994,1311.1,137.9,80.89999999999999
2020-12-24,47.10000000000001,310.1,1598.6,143.89999999999998,78.1
2020-12-25,69.49999999999999,398.5,1323.3000000000002,258.5,183.3
2020-12-26,48.30000000000002,279.50000000000006,1678.9999999999998,103.8,70.2
2020-12-27,54.50000000000001,419.00000000000006,1589.2000000000003,208.10000000000002,132.29999999999998
2020-12-28,110.15,411.34999999999997,769.5999999999998,304.4,248.29999999999995
2020-12-29,73.89999999999999,422.1,1045.2000000000003,352.20000000000005,298.1
2020-12-30,758.9000000000001,556.0,479.35,476.7,385.40000000000003
2020-12-31,486.00000000000006,451.3999999999999,446.4,520.3000000000001,454.70000000000005
2021-01-01,216.8,444.0,538.4999999999998,622.0,550.5999999999999
2021-01-02,67.0,413.7,766.0000000000001,231.3,181.4
2021-01-03,53.599999999999994,347.19999999999993,839.6999999999999,231.0,192.30000000000004
2021-01-04,36.0,341.90000000000003,1146.0000000000002,157.0,90.90000000000002
2021-01-05,42.60000000000001,362.0,963.8000000000001,171.70000000000002,89.3
2021-01-06,73.9,433.79999999999995,694.6999999999999,214.10000000000002,138.2
2021-01-07,308.3999999999999,533.8,313.2000000000001,534.1,439.80000000000007
2021-01-08,249.0,498.5999999999999,207.7,564.3,498.49999999999983
2021-01-09,582.6999999999999,561.0999999999998,458.7000000000001,569.7,487.0
2021-01-10,123.50000000000003,438.0,564.9,433.30000000000007,394.29999999999995
2021-01-11,51.1,355.8,1475.2,177.5,129.70000000000002
2021-01-12,127.69999999999999,573.8,1253.4000000000003,160.20000000000002,112.89999999999999
2021-01-13,243.40000000000003,534.3,624.6,273.7,220.7
2021-01-14,50.699999999999996,509.19999999999993,903.8000000000001,114.60000000000002,88.8
2021-01-15,727.1999999999999,641.9999999999999,333.04999999999995,576.4,459.40000000000003
2021-01-16,62.0,441.59999999999997,918.4000000000001,236.89999999999992,183.59999999999997
2021-01-17,44.5,428.19999999999993,1371.6999999999998,307.8,180.4
2021-01-18,45.8,416.40000000000003,1353.1999999999998,240.6,139.6
2021-01-19,21.899999999999995,338.70000000000005,1759.7000000000003,100.9,67.0
2021-01-20,18.499999999999996,337.5,1768.9,191.2,133.0
2021-01-21,32.1,429.6,1584.3,198.4,96.5
2021-01-22,94.20000000000003,457.8,1100.7,214.00000000000003,134.20000000000002
2021-01-23,237.45000000000007,603.25,915.0999999999999,291.00000000000006,230.7
2021-01-24,58.3,508.40000000000003,839.0,273.09999999999997,225.49999999999997
2021-01-25,158.00000000000003,598.3,922.7000000000002,302.3,218.9
2021-01-26,283.20000000000005,442.75,1183.3999999999996,199.7,137.99999999999997
2021-01-27,94.8,517.6,630.1999999999999,252.79999999999998,201.6
2021-01-28,26.300000000000004,375.90000000000003,1260.3000000000002,153.2,99.39999999999998
2021-01-29,26.030769230769234,441.76153846153846,1693.7999999999997,246.70000000000005,144.70000000000002
2021-01-30,37.969230769230776,493.1384615384615,1351.4,239.79999999999998,157.00000000000003
2021-01-31,43.87692307692308,485.75384615384615,1073.0000000000002,336.5,238.6
2021-02-01,36.223076923076945,470.34615384615387,760.15,420.40000000000003,362.5
2021-02-02,28.499999999999993,387.8,1430.1000000000001,359.70000000000005,231.7
2021-02-03,62.599999999999994,534.1000000000001,1353.6000000000004,325.1,172.9
2021-02-04,29.0,460.9,1193.5000000000002,301.3999999999999,178.70000000000002
2021-02-05,20.3,471.49999999999994,1505.1000000000001,195.40000000000003,129.79999999999998
2021-02-06,52.90000000000001,536.0999999999999,759.3000000000001,278.50000000000006,230.89999999999998
2021-02-07,-3.7000000000000006,380.0999999999999,1896.2,261.5,170.90000000000003
2021-02-08,-1.3000000000000003,456.20000000000005,1741.9999999999998,224.6,150.99999999999997
2021-02-09,6.0,491.0999999999999,1678.3999999999999,241.60000000000002,135.20000000000005
2021-02-10,12.15,497.45000000000005,1704.1,229.49999999999994,122.20000000000002
2021-02-11,35.4,485.4469241773963,1354.6999999999998,471.47293233082706,301.9022556390978
2021-02-12,17.700000000000003,430.387982832618,1596.1,635.2421052631578,366.66315789473686
2021-02-13,5.400000000000001,423.5484978540772,1651.5000000000002,643.9037593984962,375.5413533834585
2021-02-14,-1.1999999999999997,416.7090128755365,1776.2000000000003,652.5654135338348,384.4195488721805
2021-02-15,9.8,409.8695278969957,1455.3999999999996,661.227067669173,393.29774436090236
2021-02-16,2.3,403.03004291845485,1602.1,669.8887218045113,402.1759398496241
2021-02-17,-1.6000000000000005,396.19055793991424,1912.9,678.5503759398496,411.05413533834576
2021-02-18,5.200000000000001,389.3510729613734,1857.3999999999996,687.212030075188,419.93233082706774
2021-02-19,-1.5999999999999999,382.51158798283257,1800.0000000000002,695.8736842105264,428.81052631578945
2021-02-20,-2.1,375.67210300429184,1825.3,704.5353383458648,437.68872180451115
2021-02-21,2.3,368.83261802575106,1424.4000000000003,713.196992481203,446.5669172932331
2021-02-22,89.99999999999999,361.9931330472103,635.9,657.7315789473685,440.0973684210527
2021-02-23,1.700000000000001,355.1536480686695,1785.0999999999997,267.90000000000003,173.9
2021-02-24,2.900000000000001,348.3141630901288,1775.5,374.8,192.5
2021-02-25,39.4,341.474678111588,1397.0000000000002,358.3,189.1
2021-02-26,530.4,334.6351931330472,694.8,532.9,329.5
2021-02-27,623.2999999999998,327.7957081545064,769.8,698.5,533.4
2021-02-28,23.499999999999996,320.95622317596565,1247.3999999999999,541.9,454.40000000000003
2021-03-01,35.6,314.1167381974249,1012.3,915.6000000000001,775.3
2021-03-02,358.0,307.27725321888414,387.3999999999999,1194.3000000000002,979.4
2021-03-03,362.0999999999999,300.43776824034336,100.29999999999995,1090.4999999999998,953.9000000000001
2021-03-04,21.200000000000006,293.5982832618025,1171.5,391.8999999999999,315.40000000000003
2021-03-05,2.1,286.75879828326185,1892.0999999999997,297.0,127.6
2021-03-06,4.000000000000001,279.9193133047211,1506.4999999999998,265.7,163.89999999999995
2021-03-07,325.20000000000005,273.0798283261803,1040.8,664.8000000000001,539.9
2021-03-08,227.0,266.2403433476395,593.8,913.6999999999998,707.4000000000001
2021-03-09,66.5,259.4008583690987,1345.2,543.5999999999999,373.19999999999993
2021-03-10,-1.1500000000000004,252.56137339055797,1907.6500000000003,397.79999999999995,302.4000000000001
2021-03-11,21.35,245.72188841201717,1999.4785714285713,310.49999999999994,165.60000000000002
