MeasurementDateGMT,City of London - The Aldgate School: Nitric Oxide (ug/m3),City of London - The Aldgate School: Nitrogen Dioxide (ug/m3),City of London - The Aldgate School: Oxides of Nitrogen (ug/m3),City of London - The Aldgate School: PM10 Particulate (ug/m3),City of London - The Aldgate School: PM2.5 Particulate (ug/m3)
2020-09-03,3.5999999999999996,274.79999999999995,279.6,585.8181818181818,249.0
2020-09-04,68.0,432.1,536.4000000000001,552.495867768595,274.0
2020-09-05,44.400000000000006,425.7000000000001,493.79999999999995,519.1735537190083,252.0
2020-09-06,53.300000000000004,478.00000000000006,560.1,485.8512396694215,242.0
2020-09-07,145.39999999999998,560.6999999999999,783.4000000000002,329.60330578512395,259.0
2020-09-08,68.9,384.40000000000003,489.8999999999999,286.0,223.0
2020-09-09,75.00000000000001,418.5,533.3999999999999,342.0,220.0
2020-09-10,80.89999999999999,476.2,600.3000000000001,455.0,305.0
2020-09-11,142.20000000000002,641.8000000000002,859.8000000000002,412.0,288.0
2020-09-12,24.2,295.2,331.8,294.0,239.0
2020-09-13,34.199999999999996,322.90000000000003,375.20000000000005,299.0,267.0
2020-09-14,284.6999999999999,939.7,1376.6000000000004,638.0,418.0
2020-09-15,105.1,1082.3999999999999,1243.2,1118.0,738.0
2020-09-16,24.000000000000004,363.79999999999995,400.3499999999999,676.0,483.0
2020-09-17,41.69999999999999,233.10000000000002,296.9,536.0,304.0
2020-09-18,49.79999999999999,338.19999999999993,414.7,524.0,283.0
2020-09-19,18.800000000000004,223.00000000000003,252.20000000000005,585.0,290.0
2020-09-20,16.9,231.29999999999998,256.70000000000005,617.0,330.0
2020-09-21,154.2,914.8,1151.4,660.0,451.0
2020-09-22,69.79999999999998,788.8999999999999,895.8,613.0,465.0
2020-09-23,18.900000000000006,368.40000000000003,397.40000000000003,296.0,226.0
2020-09-24,55.800000000000004,490.09999999999997,575.5999999999999,245.0,192.0
2020-09-25,50.0,420.19999999999993,496.49999999999994,346.0,194.0
2020-09-26,24.999999999999993,275.70000000000005,314.00000000000006,298.0,192.0
2020-09-27,3.6,228.00000000000003,233.7,296.0,189.0
2020-09-28,98.0,668.8,819.0000000000001,369.0,254.0
2020-09-29,124.0,686.3999999999999,876.4,369.0,277.0
2020-09-30,95.59999999999998,532.3000000000001,678.7000000000002,344.0,248.0
2020-10-01,59.300000000000004,556.3000000000001,646.6,292.0,181.0
2020-10-02,36.699999999999996,540.0,596.6,311.0,202.0
2020-10-03,37.00000000000001,412.2,468.7999999999999,238.0,205.0
2020-10-04,49.800000000000004,387.0,463.6,138.0,122.0
2020-10-05,90.10000000000001,548.4,686.6,311.0,194.0
2020-10-06,44.09999999999999,424.9,492.7000000000001,291.0,178.0
2020-10-07,82.89999999999999,555.3,681.9999999999999,363.0,215.0
2020-10-08,39.7,436.9999999999999,497.5,245.0,194.0
2020-10-09,174.49999999999997,891.9,1159.6999999999998,300.0,212.0
2020-10-10,54.70000000000002,576.4999999999999,660.3,241.0,204.0
2020-10-11,20.999999999999996,383.7,415.3,209.0,206.0
2020-10-12,258.6,882.1999999999998,1278.6000000000001,272.0,285.0
2020-10-13,71.3,531.3999999999999,640.9,357.0,236.0
2020-10-14,35.800000000000004,408.9000000000001,464.5,390.0,267.0
2020-10-15,37.399999999999984,486.6000000000001,543.9,309.0,218.0
2020-10-16,50.9,533.1,610.8,334.27272727272714,256.0
2020-10-17,11.500000000000002,383.3999999999999,401.00000000000006,348.3636363636364,234.0
2020-10-18,158.50000000000003,815.3999999999997,1058.4,313.4545454545455,386.0
2020-10-19,63.5,517.6,614.9999999999999,278.54545454545456,314.0
2020-10-20,64.50000000000001,371.19999999999993,469.79999999999995,383.3636363636364,296.0
2020-10-21,61.0,582.9999999999999,676.8,204.0,137.0
2020-10-22,61.300000000000004,605.8,699.3,373.0,170.0
2020-10-23,38.800000000000004,552.3000000000002,611.7,342.0,171.0
2020-10-24,51.7,369.4999999999999,449.50000000000006,309.0,186.79245283018867
2020-10-25,107.69999999999997,534.8000000000001,699.9,234.0,175.9245283018868
2020-10-26,64.4,589.4000000000001,688.4,298.0,165.0566037735849
2020-10-27,100.10000000000002,578.0,731.3999999999999,312.0,154.18867924528303
2020-10-28,46.1,476.79999999999995,547.3999999999999,303.0,150.03773584905662
2020-10-29,66.69999999999999,533.1999999999999,635.6999999999999,313.0,191.0
2020-10-30,22.0,430.99999999999994,464.59999999999997,226.0,134.0
2020-10-31,25.099999999999998,335.4,373.90000000000003,348.0,192.0
2020-11-01,20.1,247.2,278.2,345.0,186.0
2020-11-02,13.000000000000002,277.4,297.4,216.0,136.0
2020-11-03,48.8,690.0999999999999,765.2999999999998,296.0,170.0
2020-11-04,853.4000000000001,1258.3,2567.0,494.0,420.0
2020-11-05,2178.5000000000005,1622.1,4962.599999999999,1171.0,1193.0
2020-11-06,815.6000000000001,1471.8000000000002,2722.499999999999,1056.0,1060.0
2020-11-07,720.7999999999998,1267.3,2372.5,879.0,699.0
2020-11-08,394.7,1021.7999999999997,1627.0000000000005,775.0,660.0
2020-11-09,142.7,870.8,1089.3999999999999,271.0,252.0
2020-11-10,83.30000000000001,878.4,1006.1999999999998,295.0,237.0
2020-11-11,45.6,541.1,611.0999999999999,251.0,148.0
2020-11-12,52.599999999999994,608.9000000000001,690.0,374.0,146.0
2020-11-13,62.4,822.8000000000002,918.4999999999999,403.0,200.0
2020-11-14,29.100000000000005,444.49999999999994,488.99999999999994,384.0,226.0
2020-11-15,32.8,396.1,446.09999999999997,208.0,145.0
2020-11-16,65.89999999999999,657.0999999999999,757.9999999999999,315.0,196.0
2020-11-17,52.60000000000001,552.3000000000002,632.9,309.0,203.0
2020-11-18,58.89999999999999,520.6,610.9000000000001,385.0,190.0
2020-11-19,110.69999999999999,856.6,1026.6000000000001,243.0,164.0
2020-11-20,145.2,1066.1,1288.3000000000002,259.0,241.0
2020-11-21,53.20000000000001,540.5,622.0000000000001,248.0,147.0
2020-11-22,80.80000000000001,776.9000000000001,900.9999999999999,226.0,138.0
2020-11-23,360.8,1254.7999999999997,1807.8,413.0,299.0
2020-11-24,67.14999999999999,636.9000000000002,740.0,329.0,175.0
2020-11-25,124.49999999999999,890.3,1080.6999999999998,476.0,292.0
2020-11-26,451.7,1383.8999999999999,2076.2,572.0,382.0
2020-11-27,1048.2,1385.6,2993.1,630.0,545.0
2020-11-28,621.4000000000001,1441.6999999999998,2394.600000000001,970.0,781.0
2020-11-29,212.80000000000004,1214.2999999999997,1540.8000000000002,686.0,554.0
2020-11-30,298.30000000000007,1020.5,1477.8000000000002,400.0,309.0
2020-12-01,160.39999999999998,924.4,1170.2999999999997,308.0,172.0
2020-12-02,551.4499999999999,1305.9500000000003,2151.6499999999996,498.0,328.0
2020-12-03,212.40000000000003,914.7000000000003,1240.5999999999997,236.0,180.0
2020-12-04,194.5,833.7,1132.0000000000002,282.0,189.0
2020-12-05,65.10000000000001,534.8000000000001,634.3000000000001,315.5,230.0
2020-12-06,142.79999999999998,727.7,946.3,394.0,349.0
2020-12-07,487.7,1028.1,1776.3,466.0,413.0
2020-12-08,1000.8,1172.2,2706.2999999999997,502.0,448.0
2020-12-09,291.0,977.3,1423.7000000000003,370.0,268.0
2020-12-10,83.8,524.5999999999999,653.5,397.0,248.0
2020-12-11,380.49999999999994,1050.9,1634.5,435.0,244.0
2020-12-12,97.49999999999999,741.4000000000001,890.5,352.0,206.0
2020-12-13,98.2,550.1,700.5999999999999,284.0,168.0
2020-12-14,137.1,651.6999999999999,861.9000000000001,438.0,219.0
2020-12-15,176.00000000000003,773.6,1043.9,456.0,209.0
2020-12-16,134.39999999999998,584.6,790.9,314.0,162.0
2020-12-17,131.4,592.3000000000001,793.6000000000001,397.0,190.0
2020-12-18,61.300000000000004,324.8,419.20000000000005,422.0,164.0
2020-12-19,68.9,377.1,482.7,387.0,207.0
2020-12-20,59.3,433.6,524.4,249.0,151.0
2020-12-21,66.60000000000002,395.3,496.70000000000005,209.0,95.0
2020-12-22,294.7,790.1999999999999,1241.8999999999999,289.0,205.0
2020-12-23,75.10000000000002,524.4999999999999,639.3000000000001,246.0,120.0
2020-12-24,41.0,266.79999999999995,329.8,197.0,118.0
2020-12-25,47.9,488.00000000000006,561.2,197.0,221.0
2020-12-26,29.000000000000004,329.9,374.69999999999993,144.0,158.0
2020-12-27,94.20000000000002,447.0,591.5999999999999,221.0,125.21739130434781
2020-12-28,86.0,672.9999999999999,804.7,297.0,135.2347826086957
2020-12-29,84.19999999999999,604.3999999999999,732.8999999999999,316.0,145.25217391304346
2020-12-30,202.2,961.0000000000001,1271.2,300.0,155.26956521739126
2020-12-31,133.69999999999996,801.1,1005.9999999999999,383.0,165.28695652173914
2021-01-01,237.39999999999995,739.35,1103.25,427.0,175.30434782608697
2021-01-02,63.699999999999996,476.4,574.1,223.0,185.32173913043485
2021-01-03,35.50000000000001,336.09999999999997,390.8000000000001,226.0,195.33913043478262
2021-01-04,34.800000000000004,273.9,327.00000000000006,199.0,205.35652173913036
2021-01-05,56.29999999999999,368.80000000000007,455.0,204.0,195.41739130434786
2021-01-06,126.09354838709677,487.32258064516134,680.2096774193549,240.0,189.0
2021-01-07,209.74562211981566,622.8331797235023,943.2387096774194,423.0,384.0
2021-01-08,244.5179723502304,653.3585253456222,1026.8516129032257,499.0,515.0
2021-01-09,279.2903225806452,683.8838709677419,1110.4645161290323,443.0,472.0
2021-01-10,314.06267281105994,714.4092165898618,1194.0774193548384,367.0,429.0
2021-01-11,348.8350230414747,744.9345622119816,1277.690322580645,244.0,184.0
2021-01-12,383.60737327188946,775.4599078341014,1361.3032258064516,278.0,136.54430379746833
2021-01-13,418.3797235023042,805.9852534562212,1444.9161290322581,381.0,235.746835443038
2021-01-14,453.152073732719,836.510599078341,1528.5290322580643,259.0,191.99999999999997
2021-01-15,584.615668202765,990.7023041474655,1885.71935483871,473.0,148.253164556962
2021-01-16,116.8,668.2,847.8999999999999,265.0,104.50632911392404
2021-01-17,59.699999999999996,546.1,637.8999999999999,316.0,60.75949367088607
2021-01-18,154.0,796.2999999999998,1032.2,273.0,17.012658227848092
2021-01-19,46.60000000000001,350.6499999999999,421.89999999999986,206.0,76.17721518987341
2021-01-20,58.80000000000001,316.80000000000007,407.2,311.0,196.0
2021-01-21,66.9,540.6,643.6999999999999,240.0,146.0
2021-01-22,154.79999999999998,771.2,1008.5000000000001,310.0,195.0
2021-01-23,154.3,784.3000000000001,1020.9999999999999,242.0,225.0
2021-01-24,63.60000000000001,873.0,970.9000000000001,276.0,232.0
2021-01-25,222.9,1034.2,1375.6999999999996,300.0,239.0
2021-01-26,272.0,972.9,1389.7,254.0,217.0
2021-01-27,198.79999999999995,999.1499999999997,1303.85,356.5,217.5
2021-01-28,53.300000000000004,608.4,690.4999999999999,300.0,150.0
2021-01-29,51.5,598.8000000000001,677.5,411.0,189.0
2021-01-30,37.800000000000004,477.59999999999997,535.1999999999999,307.0,193.0
2021-01-31,66.4,556.9,659.2000000000002,351.0,263.0
2021-02-01,115.50000000000001,651.9,828.9999999999999,427.0,370.0
2021-02-02,67.3,594.3000000000002,697.7000000000002,520.0,299.0
2021-02-03,124.2,819.5999999999999,1009.8,468.0,209.0
2021-02-04,55.69999999999999,692.1000000000001,777.9,418.0,227.0
2021-02-05,74.30000000000001,635.0,748.4000000000002,282.0,172.0
2021-02-06,66.30000000000001,568.4,670.5999999999999,327.0,248.0
2021-02-07,14.5,163.8,185.89999999999998,291.0,238.0
2021-02-08,40.5,322.8,385.29999999999995,213.0,217.0
2021-02-09,61.89999999999999,504.9,599.8,225.0,193.0
2021-02-10,49.2,426.7,501.9000000000001,280.0,155.0
2021-02-11,87.60000000000001,735.0000000000001,869.5,408.0,359.0
2021-02-12,53.199999999999996,598.0999999999999,679.5999999999999,471.0,345.0
2021-02-13,22.699999999999996,376.9,411.4999999999999,336.0,326.0
2021-02-14,50.29999999999999,401.99999999999994,479.6,381.0,303.0
2021-02-15,75.9,611.2,727.1,356.0,218.0
2021-02-16,68.4,584.0999999999999,688.8,426.0,255.0
2021-02-17,76.65,508.44999999999993,626.1,446.0,214.5
2021-02-18,46.2,442.70000000000005,513.4,296.0,160.0
2021-02-19,51.50000000000001,405.2,483.5,347.0,193.0
2021-02-20,77.79999999999998,401.00000000000006,520.3,735.0,403.0
2021-02-21,53.6,527.2,608.8999999999999,577.7894736842106,332.0
2021-02-22,272.40000000000003,1031.6,1449.1000000000001,448.21052631578954,425.0
2021-02-23,88.49999999999999,495.20000000000005,630.7000000000002,264.0,189.0
2021-02-24,100.49999999999999,502.7,656.5000000000001,385.0,226.0
2021-02-25,66.2,713.4000000000001,815.1,375.0,213.0
2021-02-26,281.70000000000005,897.4999999999999,1329.9999999999998,464.0,263.0
2021-02-27,455.19999999999993,1047.4999999999998,1745.7000000000003,571.0,496.0
2021-02-28,38.70000000000001,546.4999999999999,605.7,446.0,409.0
2021-03-01,101.5,589.3999999999999,745.1000000000001,679.0,629.0
2021-03-02,315.2,722.8,1206.6000000000001,868.5,838.0
2021-03-03,653.2,1091.4999999999998,2093.2,1005.0,1013.0
2021-03-04,75.2,552.6,667.9,387.0,321.0
2021-03-05,40.50000000000001,338.6,400.5999999999999,284.0,195.0
2021-03-06,34.29999999999999,489.6000000000001,542.4,227.0,222.0
2021-03-07,103.5,571.3,729.7,382.0,388.0
2021-03-08,444.1,1342.8000000000002,2023.4,723.0,667.0
2021-03-09,147.50000000000003,849.9000000000001,1076.2,445.5,309.0
2021-03-10,33.1,358.5,409.1,337.5,276.0
2021-03-11,24.6,251.80000000000004,289.6,365.0,218.0
2021-03-12,32.900000000000006,357.5,407.7,256.0,150.0
2021-03-13,20.2,269.0,300.0,188.0,159.0
2021-03-14,19.099999999999998,329.7,358.90000000000003,224.0,166.0
2021-03-15,53.7,566.6999999999999,648.9,335.0,245.0
2021-03-16,75.24999999999997,600.55,715.55,390.5,257.0
2021-03-17,115.50000000000001,496.5000000000001,673.4,521.0,326.0
2021-03-18,90.79999999999998,515.5,654.6000000000001,406.0,308.0
2021-03-19,40.4,383.34999999999997,445.1,185.0,131.0
2021-03-20,51.49999999999999,523.2,602.4,266.5,241.0
2021-03-21,22.000000000000004,312.5,346.3,281.0,235.0
2021-03-22,125.90000000000002,817.0,1009.9,462.0,340.0
2021-03-23,72.69999999999999,739.8,851.3000000000001,477.5,378.0
2021-03-24,79.3,649.2,771.0999999999999,557.5,377.0
2021-03-25,88.2,642.2,777.7,331.0,172.0
2021-03-26,48.20000000000001,427.9999999999999,501.69999999999993,286.0,184.0
2021-03-27,34.2,311.2,363.2,278.5,172.0
2021-03-28,17.8,233.60000000000002,260.6,421.0,237.0
2021-03-29,69.3,594.5,700.4999999999999,415.0,226.0
2021-03-30,520.8999999999999,1368.5,2166.9999999999995,576.0,373.0
2021-03-31,686.6999999999997,1660.1,2712.8999999999996,924.0,602.0
2021-04-01,151.50000000000003,473.3000000000001,705.8000000000001,680.0,433.0
2021-04-02,21.2,140.6,173.20000000000002,277.0,161.0
2021-04-03,16.4,153.5,178.60000000000002,420.0,261.0
2021-04-04,27.600000000000005,320.6,362.40000000000003,464.0,286.0
2021-04-05,29.000000000000007,258.5,303.20000000000005,269.0,182.0
2021-04-06,89.99999999999999,465.90000000000003,603.3,247.0,145.86206896551724
2021-04-07,94.30000000000001,667.4999999999999,811.9,257.0,145.13793103448276
2021-04-08,72.6,621.0999999999999,732.2,275.0,167.0
2021-04-09,59.1,498.69999999999993,589.3000000000001,258.0,165.0
2021-04-10,29.399999999999995,289.50000000000006,334.0999999999999,290.0,176.0
2021-04-11,27.7,330.09999999999997,372.4,197.0,175.0
2021-04-12,110.19999999999999,805.6000000000001,974.6000000000001,312.0,205.0
2021-04-13,420.54999999999995,1219.3,1863.9999999999998,447.0,303.0
2021-04-14,109.60000000000002,649.1999999999998,817.1999999999998,396.0,260.0
2021-04-15,57.1,443.09999999999997,530.3999999999999,268.0,150.0
2021-04-16,62.90000000000001,552.8000000000001,649.3,299.0,210.0
2021-04-17,26.900000000000002,449.1,489.99999999999994,243.0,164.0
2021-04-18,53.400000000000006,539.0,621.1,313.0,218.0
2021-04-19,168.6,976.2,1235.0,670.5,412.0
2021-04-20,149.10000000000002,1160.6999999999996,1388.9,951.5,651.0
2021-04-21,51.0,706.2,784.9000000000001,912.0,631.0
2021-04-22,60.10000000000001,410.1,502.2,479.0,221.0
2021-04-23,116.00000000000001,658.9,836.6999999999999,445.0,217.0
2021-04-24,36.3,450.59999999999997,506.4,416.0,246.0
2021-04-25,10.6,162.0,178.69999999999996,273.0,174.0
2021-04-26,35.1,283.69999999999993,337.99999999999994,328.0,187.0
2021-04-27,137.0,858.1999999999998,1067.8999999999999,566.0,300.0
2021-04-28,59.099999999999994,499.90000000000003,590.1999999999999,593.0,332.0
2021-04-29,57.099999999999994,414.1,501.4999999999999,359.0,193.0
2021-04-30,58.80000000000001,556.5,646.3000000000002,375.0,254.0
2021-05-01,38.7,434.19999999999993,493.59999999999997,362.0,273.0
2021-05-02,38.50000000000001,670.1999999999999,728.8,400.0,313.0
2021-05-03,26.800000000000004,340.69999999999993,381.70000000000005,308.0,168.0
2021-05-04,29.899999999999995,288.9,335.20000000000005,236.0,112.0
2021-05-05,66.3,581.8,683.7000000000002,205.0,125.0
2021-05-06,115.10000000000002,666.8000000000001,843.6999999999999,259.0,162.0
2021-05-07,73.60000000000001,573.2,686.1000000000001,300.0,168.0
2021-05-08,40.8,331.8,394.1999999999999,299.0,192.0
2021-05-09,57.90000000000001,319.0,407.8,232.0,124.0
2021-05-10,57.900000000000006,368.6000000000001,457.70000000000005,350.0,179.0
2021-05-11,86.3,504.0,636.2,410.52941176470586,174.0
2021-05-12,37.4,366.99999999999994,424.00000000000006,422.47058823529414,178.0
2021-05-13,72.4,723.4000000000001,834.3,390.0,218.0
2021-05-14,40.0,431.20000000000005,492.9,339.0,229.0
2021-05-15,21.8,403.0,436.4,258.0,153.0
2021-05-16,55.7,422.69999999999993,508.0999999999999,316.0,148.0
2021-05-17,81.80000000000001,672.7,798.1,213.0,168.0
2021-05-18,95.19999999999999,598.8,744.8999999999999,249.0,169.0
2021-05-19,119.09999999999998,586.9999999999999,769.4000000000002,193.0,127.0
2021-05-20,67.1,447.69999999999993,550.8999999999999,347.0,181.0
2021-05-21,13.0,203.90000000000003,223.7,386.0,216.0
2021-05-22,40.000000000000014,458.0,519.4,203.0,133.0
2021-05-23,44.3,342.0,410.4000000000001,223.0,154.0
2021-05-24,46.900000000000006,416.7,488.7,223.0,119.0
2021-05-25,54.70000000000001,492.59999999999997,576.3,244.0,134.0
2021-05-26,64.49999999999999,571.1999999999999,669.9999999999999,270.0,169.0
2021-05-27,67.1,761.9000000000001,864.6,407.0,213.0
2021-05-28,55.900000000000006,761.0999999999999,846.3,494.0,297.0
2021-05-29,38.00000000000001,585.1999999999999,642.9000000000001,469.0,308.0
2021-05-30,17.900000000000002,279.0,306.0,477.0,374.0
2021-05-31,29.299999999999997,402.40000000000015,447.09999999999997,533.0,344.0
2021-06-01,65.19999999999999,549.0,649.3000000000001,593.0,286.0
2021-06-02,59.89999999999999,798.6,890.7999999999998,598.0,350.0
2021-06-03,23.300000000000004,375.49999999999994,411.2,468.0,324.0
2021-06-04,62.8,435.39999999999986,532.2,384.0,228.0
2021-06-05,31.1,357.2000000000001,405.00000000000006,347.0,215.0
2021-06-06,33.4,411.1,462.59999999999997,264.0,210.0
2021-06-07,25.70000000000001,306.6000000000001,345.69999999999993,283.0,196.0
2021-06-08,56.800000000000004,394.7999999999999,481.5999999999999,340.0,211.0
2021-06-09,27.000000000000007,361.3,402.5,321.0,172.0
2021-06-10,37.7,269.1,327.1,247.0,135.0
2021-06-11,40.2,281.5,343.40000000000003,265.0,148.0
2021-06-12,31.6,309.8,358.3999999999999,327.0,246.0
2021-06-13,24.099999999999998,436.5999999999999,473.5000000000001,442.0,305.0
2021-06-14,34.0,379.4,431.9,383.0,204.0
2021-06-15,44.900000000000006,448.9,517.9,445.0,206.0
2021-06-16,44.900000000000006,602.7999999999998,671.1999999999999,488.0,288.0
2021-06-17,60.59999999999998,360.3,453.2,406.0,265.0
2021-06-18,35.800000000000004,265.2,319.49999999999994,243.0,110.0
2021-06-19,28.499999999999996,229.1,272.59999999999997,275.0,162.0
2021-06-20,20.099999999999998,157.60000000000005,188.20000000000005,282.0,155.0
2021-06-21,17.299999999999997,157.40000000000003,183.99999999999994,290.5,162.5
2021-06-22,28.6,140.8,184.6,358.0,191.0
2021-06-23,49.8,370.09999999999997,446.2000000000001,397.0,246.0
2021-06-24,127.19999999999999,638.2999999999998,832.8000000000001,482.0,379.23999999999995
2021-06-25,66.19999999999999,381.69999999999993,483.5,276.0,229.76
2021-06-26,48.3,309.70000000000005,383.8,354.5,210.0
2021-06-27,18.300000000000004,204.29999999999998,232.1,574.0,387.0
2021-06-28,55.9,303.29999999999995,388.90000000000003,398.5,255.0
2021-06-29,53.2,253.79999999999998,335.4,486.0,299.0
2021-06-30,1.5,12.6,14.9,16.0,13.0
