MeasurementDateGMT,Sutton - Worcester Park: Nitric Oxide (ug/m3),Sutton - Worcester Park: Nitrogen Dioxide (ug/m3),Sutton - Worcester Park: Oxides of Nitrogen (ug/m3),Sutton - Worcester Park: PM10 Particulate (ug/m3)
2021-04-28,234.99999999999997,802.4,1162.7999999999997,602.0
2021-04-29,275.8,735.5999999999999,1158.3,293.8
2021-04-30,866.1,1491.7999999999997,2819.7999999999997,370.0
2021-05-01,679.8000000000001,1239.7999999999997,2282.4000000000005,439.50000000000006
2021-05-02,552.8000000000001,1044.1,1891.6999999999996,500.6
2021-05-03,278.4,530.1999999999999,956.9999999999999,229.29999999999995
2021-05-04,303.5999999999999,547.1,1012.0,158.25
2021-05-05,601.1999999999999,872.0000000000001,1793.4000000000003,196.35
2021-05-06,822.9000000000001,1086.8,2348.4999999999995,213.45
2021-05-07,900.3,1298.3000000000002,2679.1000000000004,286.7
2021-05-08,504.40000000000003,714.4,1488.3999999999996,308.24999999999994
2021-05-09,532.2,739.2000000000002,1555.2,263.25
2021-05-10,627.2,939.2,1900.9,310.29999999999995
2021-05-11,871.55,1259.7500000000002,2595.8999999999996,294.0
2021-05-12,849.6999999999999,1186.2,2489.1,344.20000000000005
2021-05-13,875.0,1244.3,2585.6,283.70000000000005
2021-05-14,501.8,918.2,1687.0999999999997,316.70000000000005
2021-05-15,858.4999999999998,1218.4,2534.6999999999994,261.34999999999997
2021-05-16,678.7,965.9999999999999,2006.3,199.40000000000003
2021-05-17,708.7,955.3,2041.8999999999999,257.49999999999994
2021-05-18,948.4,1071.1000000000001,2525.0,243.70000000000002
2021-05-19,762.5000000000001,1044.2,2213.8999999999996,190.4
2021-05-20,909.5000000000002,1029.4,2423.7999999999993,316.7
2021-05-21,396.7,484.6,1092.9,285.95
2021-05-22,830.7,1002.1,2275.6,168.85
2021-05-23,467.5,681.3,1397.8,199.4
2021-05-24,887.4999999999999,1204.0999999999997,2565.1,210.9
2021-05-25,702.7000000000002,915.4000000000002,1993.2000000000003,262.5
2021-05-26,593.9000000000001,1054.9,1965.6,255.49999999999997
2021-05-27,970.1,1535.9,3023.1,322.7
2021-05-28,828.8999999999999,1553.6999999999998,2824.9000000000005,516.0999999999999
2021-05-29,218.8,750.4000000000001,1085.7,406.85
2021-05-30,125.19999999999997,451.80000000000007,643.9,437.30000000000007
2021-05-31,144.00000000000003,532.6999999999999,754.1,527.8999999999999
2021-06-01,250.69999999999993,858.3000000000002,1242.4,493.40000000000003
2021-06-02,516.7,1530.3999999999999,2322.4,527.7500000000001
2021-06-03,575.6,1009.3000000000001,1892.5,484.4000000000002
2021-06-04,391.49999999999994,761.0,1361.1999999999998,304.8
2021-06-05,647.4000000000001,1027.2,2020.1999999999998,361.2
2021-06-06,524.1,851.7,1655.3000000000002,241.85
2021-06-07,929.9999999999999,1273.8000000000004,2700.2999999999997,310.9
2021-06-08,764.6,1072.7000000000003,2244.6,267.6
2021-06-09,683.3000000000001,1002.1,2049.7,277.9
2021-06-10,814.7,880.1999999999999,2129.6000000000004,290.5
2021-06-11,869.4000000000001,930.2999999999998,2263.4,299.5999999999999
2021-06-12,415.70000000000005,774.0999999999998,1411.7000000000003,275.5999999999999
2021-06-13,408.5,1048.0,1674.8000000000004,479.6
2021-06-14,417.69999999999993,869.5999999999999,1509.7999999999995,379.30000000000007
2021-06-15,405.6,1068.1000000000001,1689.5999999999997,390.4
2021-06-16,867.9000000000001,1514.5000000000002,2845.5999999999995,415.5
2021-06-17,402.70000000000005,727.2,1344.9000000000003,765.2363636363638
2021-06-18,175.1,454.90000000000003,723.9,672.1212121212121
2021-06-19,294.4,498.80000000000007,950.5999999999999,484.7757575757576
2021-06-20,225.90000000000003,378.99999999999994,724.9999999999999,297.430303030303
2021-06-21,168.6,310.09999999999997,568.2,205.23636363636365
2021-06-22,195.20000000000002,362.90000000000003,663.1999999999999,264.50000000000006
2021-06-23,537.4,857.5999999999999,1681.9,282.1
2021-06-24,914.1000000000001,1052.3,2454.1000000000004,456.00000000000006
2021-06-25,967.0,1081.9,2565.2999999999997,250.69999999999996
2021-06-26,768.3000000000001,987.9999999999999,2166.2,249.09999999999997
2021-06-27,165.29999999999998,483.19999999999993,737.0,512.1999999999999
2021-06-28,247.8,570.6,950.5000000000002,327.20000000000005
2021-06-29,294.6999999999999,704.9999999999999,1156.8000000000002,340.2
2021-06-30,2.9,34.0,38.5,13.5
