MeasurementDateGMT,Camden - Bloomsbury: Nitric Oxide (ug/m3),Camden - Bloomsbury: Nitrogen Dioxide (ug/m3),Camden - Bloomsbury: Oxides of Nitrogen (ug/m3),Camden - Bloomsbury: Ozone (ug/m3),Camden - Bloomsbury: PM10 Particulate (ug/m3),Camden - Bloomsbury: PM2.5 Particulate (ug/m3),Camden - Bloomsbury: Sulphur Dioxide (ug/m3)
2020-01-09,36.7,455.1,511.2999999999999,1134.9,222.2,103.19999999999997,26.6
2020-01-10,267.0,955.3999999999999,1364.5,754.5999999999999,254.50000000000003,169.5,29.200000000000003
2020-01-11,25.800000000000004,373.4,413.6,1416.9999999999998,308.70000000000005,142.0,11.700000000000001
2020-01-12,106.5,473.3,636.7000000000002,1315.4,175.09999999999997,69.10000000000001,24.299999999999994
2020-01-13,54.2,487.0,570.05,1291.7500000000002,267.2684210526316,97.08947368421053,22.8
2020-01-14,39.89999999999999,423.9000000000001,484.79999999999995,1405.2999999999997,238.92631578947365,68.8421052631579,15.8
2020-01-15,173.80000000000004,801.7,1068.2,1082.3999999999999,224.98105263157893,60.35368421052632,23.500000000000004
2020-01-16,71.10000000000001,627.0999999999999,735.6999999999999,1019.2999999999997,211.03578947368422,51.865263157894745,19.8
2020-01-17,217.29999999999998,827.0,1160.5000000000002,1064.6,200.28842105263155,80.64947368421053,25.9
2020-01-18,559.1,1304.3,2162.1,478.2999999999999,344.79999999999995,183.0,36.00000000000001
2020-01-19,348.6,1192.5,1726.7000000000003,432.3,413.40000000000003,233.50000000000003,20.6
2020-01-20,1721.6000000000001,1822.4999999999998,4462.200000000001,68.89999999999999,806.2000000000002,612.0,72.89999999999999
2020-01-21,2241.1,1875.4,5311.5,69.0,914.8000000000003,703.0000000000001,91.69999999999999
2020-01-22,709.0333333333334,1271.6444444444444,2358.3444444444444,89.30000000000001,715.9625,655.8375000000001,37.77777777777778
2020-01-23,343.3,1500.7222222222222,2027.2888888888888,186.6,515.8875,430.81249999999994,50.522222222222226
2020-01-24,473.86666666666673,1217.7333333333331,1944.4666666666672,243.30000000000004,460.99999999999994,389.5,26.400000000000002
2020-01-25,75.00000000000001,757.2,872.4,622.9,614.5999999999999,503.1000000000001,11.299999999999999
2020-01-26,62.49999999999999,629.6999999999999,725.4000000000002,875.4999999999999,539.5,368.3,17.6
2020-01-27,91.89999999999999,822.3000000000001,963.0999999999998,1092.8,234.30000000000004,110.0,19.700000000000003
2020-01-28,329.1,990.4999999999999,1494.6000000000004,1081.8000000000002,177.60000000000002,65.6,34.50000000000001
2020-01-29,202.7,875.9,1187.2000000000003,1038.0,332.9,162.9,27.599999999999998
2020-01-30,121.50000000000003,734.3000000000002,920.3,890.1,247.00000000000006,131.2,32.6
2020-01-31,80.4,558.9999999999999,682.3000000000001,1058.4,121.50000000000001,66.90000000000002,44.4
2020-02-01,157.7,613.0000000000001,854.7000000000002,1251.9,302.9,141.70000000000002,53.599999999999994
2020-02-02,121.39999999999999,593.9,779.8,1209.2,364.0,201.99999999999997,49.699999999999996
2020-02-03,409.9,1022.4,1651.1999999999998,977.8000000000001,361.3,166.1,52.4
2020-02-04,569.7,1312.3,2186.2000000000003,649.5,274.8,117.4,61.2
2020-02-05,586.9999999999999,1321.7999999999997,2221.9,313.0,569.6999999999999,364.40000000000003,56.8
2020-02-06,1110.2999999999995,1518.6999999999998,3221.1,267.2,667.1000000000001,485.2,77.9
2020-02-07,629.1000000000003,1180.1999999999998,2144.7,363.69999999999993,747.7,605.0999999999999,124.5
2020-02-08,48.8,545.6,620.5999999999999,1221.6000000000001,392.99999999999994,205.9,67.20000000000002
2020-02-09,41.6,231.80000000000004,295.70000000000005,1612.2000000000003,201.00909090909093,132.89999999999998,63.199999999999996
2020-02-10,298.20000000000005,781.8000000000001,1238.4,1215.1000000000001,262.8909090909091,114.5,48.9
2020-02-11,314.49999999999994,838.0,1320.2,1196.4999999999998,237.09999999999997,109.60000000000001,80.30000000000001
2020-02-12,190.79999999999998,824.1000000000001,1117.1,1086.1000000000004,220.6,110.8,81.7
2020-02-13,591.1999999999999,1158.0,2064.3,1007.1999999999998,214.15,117.35000000000001,167.63703703703703
2020-02-14,410.6,1034.3000000000002,1663.6999999999996,802.4,373.79999999999995,220.89999999999998,171.54814814814816
2020-02-15,30.200000000000003,302.20000000000005,348.6,1233.9999999999998,170.79999999999998,98.9,175.45925925925926
2020-02-16,42.1,319.8,384.3,1550.0999999999997,130.2,66.05,179.3703703703704
2020-02-17,210.3,605.3000000000001,927.9,1308.7,279.1000000000001,128.2,183.28148148148148
2020-02-18,121.0,678.9000000000001,864.3999999999999,1274.9,251.451724137931,180.24137931034485,187.1925925925926
2020-02-19,370.1,1067.9,1635.0999999999997,851.5,347.24827586206897,260.7586206896552,156.2611111111111
2020-02-20,414.1,873.2999999999998,1508.3000000000002,1188.4,176.69999999999996,82.0,92.1
2020-02-21,62.9,488.4,584.5999999999999,1391.8999999999999,409.90000000000003,161.0,91.30000000000003
2020-02-22,257.2,618.3000000000001,1012.5,1435.6,432.90000000000015,178.0,78.5
2020-02-23,357.20000000000005,717.6,1265.2,1064.3,163.3,59.0,105.19999999999999
2020-02-24,177.79999999999998,645.2,918.1,1086.1999999999998,137.39999999999998,63.0,91.8
2020-02-25,391.09999999999997,916.5000000000001,1515.7999999999997,1081.2000000000003,186.7,75.0,72.10000000000001
2020-02-26,835.6,1426.5,2707.3,661.4000000000001,238.90000000000003,104.0,109.70000000000003
2020-02-27,425.3999999999999,1110.8,1762.9000000000003,787.6,259.29999999999995,112.0,83.10000000000001
2020-02-28,90.09999999999998,792.4999999999999,930.4000000000002,936.5,276.4,137.0,63.8
2020-02-29,174.8,511.79999999999995,779.5999999999998,1383.1000000000001,397.19999999999993,167.0,44.099999999999994
2020-03-01,78.49999999999999,373.6,493.8,1563.9,273.70000000000005,129.0,40.9
2020-03-02,395.99999999999994,1050.3999999999999,1658.1,928.4,196.2,110.0,54.900000000000006
2020-03-03,825.4,1236.1000000000001,2501.7000000000003,791.1,327.4,149.0,69.7
2020-03-04,248.10000000000002,1148.3,1528.5000000000002,663.5999999999999,343.30000000000007,171.0,35.599999999999994
2020-03-05,278.8,870.4,1297.9,787.7,310.4,196.0,41.8
2020-03-06,435.9,1194.1999999999998,1862.6000000000004,744.6999999999997,409.0,218.0,60.900000000000006
2020-03-07,195.20000000000002,803.0000000000001,1102.7,973.9,532.7000000000002,294.0,45.49999999999999
2020-03-08,43.800000000000004,327.40000000000003,394.50000000000006,1626.6999999999996,245.39999999999995,121.0,50.90000000000001
2020-03-09,270.3,743.7,1158.6999999999996,1129.8000000000002,251.3,110.0,54.9
2020-03-10,309.09999999999997,605.9000000000001,1080.1,984.0500000000002,77.39999999999998,39.0,72.3
2020-03-11,274.8999999999999,688.2,1109.6000000000004,1393.5000000000002,178.9,64.0,66.7
2020-03-12,327.1,696.6,1198.1,1248.1999999999998,327.7999999999999,128.0,72.9
2020-03-13,611.6,1056.8999999999999,1995.0999999999995,1002.8000000000004,374.20000000000005,159.0,80.0
2020-03-14,42.8,409.7,475.90000000000003,1453.4,227.30000000000004,112.0,54.20000000000001
2020-03-15,329.90000000000003,634.6,1140.4,1424.7999999999995,184.90000000000006,108.0,48.0
2020-03-16,559.0,1071.5,1929.0000000000005,820.3000000000001,308.49999999999994,173.0,50.10000000000001
2020-03-17,47.7,428.00000000000006,501.00000000000006,1405.1,344.2000000000001,135.0,23.599999999999998
2020-03-18,51.599999999999994,390.19999999999993,468.79999999999995,1364.3999999999999,328.70000000000005,139.0,30.700000000000003
2020-03-19,129.70000000000002,631.6500000000001,830.7499999999998,831.7,349.9000000000001,210.5,39.59999999999999
2020-03-20,81.4,393.3999999999999,518.4000000000001,1348.2000000000003,298.0,147.0,51.20000000000001
2020-03-21,112.6,497.8,670.6999999999999,1254.5,367.29999999999995,161.0,31.199999999999996
2020-03-22,117.99999999999997,582.6,763.5999999999999,1133.6000000000001,422.4,251.0,30.2
2020-03-23,312.4,1105.2999999999997,1583.7,781.4000000000001,531.8000000000001,287.0,46.49999999999999
2020-03-24,51.19999999999999,596.8,675.2999999999998,1372.1000000000001,436.09999999999997,310.0,31.799999999999994
2020-03-25,358.8999999999999,1225.7,1776.1,838.5999999999999,736.1,534.0,50.49999999999999
2020-03-26,117.39999999999999,772.8999999999999,952.9,1320.3000000000002,881.2000000000002,656.0,47.1
2020-03-27,71.40000000000002,602.1999999999998,712.4000000000001,1674.4999999999998,923.8,674.0,41.900000000000006
2020-03-28,42.7,316.2,381.1,1924.3,605.8999999999999,338.0,29.199999999999996
2020-03-29,39.0,221.20000000000002,280.9,1724.8,383.5999999999999,130.0,23.2
2020-03-30,78.29999999999998,474.69999999999993,594.1999999999999,1366.5,278.29999999999995,127.0,25.6
2020-03-31,98.80000000000001,572.4999999999999,723.8999999999999,1397.4000000000003,378.99999999999994,178.0,28.6
2020-04-01,80.1,676.6999999999999,799.4000000000001,1276.0999999999997,314.3,203.0,32.300000000000004
2020-04-02,976.0,1500.5,2997.1,797.5,259.2,137.0,70.4
2020-04-03,398.3,959.1,1569.5000000000002,1109.2999999999997,324.8,175.0,47.899999999999984
2020-04-04,34.7,517.5999999999999,571.1,1387.8,332.6,279.0,29.4
2020-04-05,29.700000000000003,332.99999999999994,378.30000000000007,1845.7000000000003,355.7,257.0,22.3
2020-04-06,393.00000000000006,1032.1999999999998,1634.3,1312.7,306.19999999999993,149.0,29.3
2020-04-07,161.2,941.3999999999999,1188.2,1178.5000000000002,562.8000000000001,324.0,23.800000000000004
2020-04-08,142.80000000000004,1197.0000000000002,1415.4999999999998,1212.8000000000002,1168.6999999999998,813.0,42.7
2020-04-09,190.00000000000003,1270.7,1561.8000000000002,1084.0,1390.6999999999998,1057.0,50.60000000000001
2020-04-10,160.5,1136.4,1382.8999999999999,1209.0999999999997,1023.1,719.0,45.9
2020-04-11,172.2,1076.9999999999995,1341.1999999999998,1129.0,765.0999999999998,552.0,51.4
2020-04-12,49.699999999999996,586.7,662.8000000000001,1964.0,635.9,461.0,36.8
2020-04-13,42.99999999999999,230.5,296.9,1770.0999999999997,457.19999999999993,201.0,11.600000000000001
2020-04-14,58.6,411.19999999999993,501.30000000000007,1805.7,374.09999999999997,177.0,11.3
2020-04-15,94.6,862.2999999999998,1007.5,1453.1,643.5,406.0,30.999999999999996
2020-04-16,133.05,1118.4499999999998,1322.45,1106.25,1184.1,852.0,51.8
2020-04-17,78.19999999999999,545.3999999999999,665.3000000000001,1540.1000000000001,488.99999999999994,245.0,31.600000000000005
2020-04-18,71.6,498.90000000000003,608.6,1241.8000000000002,533.5,311.0,19.7
2020-04-19,49.90000000000001,419.7,496.2,1523.4999999999998,516.9999999999999,270.0,27.0
2020-04-20,72.89999999999999,436.69999999999993,548.7999999999998,1630.3,606.8,240.0,33.8
2020-04-21,67.8,471.4000000000001,575.1000000000001,1705.1000000000001,744.2,249.0,40.50000000000001
2020-04-22,76.10000000000001,605.3,721.3,1645.1,716.1999999999999,342.0,45.29999999999999
2020-04-23,90.1,765.8000000000001,903.8,1593.6999999999998,825.0,471.0,47.0
2020-04-24,68.49999999999999,698.9999999999999,804.3,1743.3000000000002,722.9000000000002,501.0,30.400000000000002
2020-04-25,81.60000000000001,541.5000000000002,666.5,1726.0,402.99999999999994,288.0,15.600000000000001
2020-04-26,35.4,407.9,461.70000000000005,1890.2000000000003,423.2,299.0,15.799999999999999
2020-04-27,138.04999999999998,658.5499999999998,870.35,1504.9,569.3,395.0,31.999999999999993
2020-04-28,77.30000000000001,540.0000000000001,658.0999999999999,1251.6999999999998,214.5,147.0,20.599999999999998
2020-04-29,32.0,326.3,375.8,1441.8000000000002,269.7,172.0,18.5
2020-04-30,29.15,290.05,334.3999999999999,1488.0,253.59999999999997,109.0,26.25
2020-05-01,343.5,794.0,1320.7,1177.1,232.99999999999997,119.0,37.6
2020-05-02,377.99999999999994,920.0000000000001,1499.1000000000001,1261.1,191.2,141.0,35.8
2020-05-03,36.3,450.2,505.79999999999995,1496.9999999999998,257.3,211.0,30.4
2020-05-04,61.399999999999984,547.6999999999999,642.2,1713.1999999999996,394.29999999999995,272.0,29.099999999999998
2020-05-05,85.0,556.6,686.9,1660.7999999999997,371.1000000000001,190.0,26.4
2020-05-06,64.7,585.9999999999999,684.5,1693.7999999999997,456.2,311.0,25.000000000000007
2020-05-07,91.09999999999998,686.1999999999999,826.3000000000002,1791.3000000000002,560.5999999999999,407.0,32.49999999999999
2020-05-08,30.000000000000007,544.7,590.4999999999999,2440.9,439.90000000000003,397.0,31.500000000000004
2020-05-09,52.800000000000004,1048.3000000000002,1128.8999999999999,1924.6000000000006,777.5999999999999,692.0,52.4
2020-05-10,40.20000000000001,402.4,464.2000000000001,1837.3999999999999,567.1999999999998,440.0,29.300000000000004
2020-05-11,74.8,297.4,411.9,1379.8,389.7000000000001,228.0,20.400000000000002
2020-05-12,117.0,599.6000000000001,778.4999999999998,1411.3999999999996,303.6,202.0,19.899999999999995
2020-05-13,63.699999999999996,373.7,471.59999999999997,1504.8,297.9,210.0,22.799999999999997
2020-05-14,89.2,464.9999999999999,601.8,1283.6,268.69999999999993,208.0,18.3
2020-05-15,100.5,687.6999999999999,842.4,1437.3,319.09999999999997,267.0,18.3
2020-05-16,233.90000000000003,900.8999999999999,1260.2000000000003,1331.4000000000003,233.89999999999998,231.0,25.400000000000002
2020-05-17,261.4000000000001,855.8,1256.8,1174.8,306.3,260.0,30.6
2020-05-18,297.5,913.6,1369.5000000000002,1302.9999999999998,315.9000000000001,228.0,26.2
2020-05-19,312.1,1012.5999999999999,1491.6000000000001,1064.6000000000001,282.2999999999999,193.0,24.5
2020-05-20,116.30000000000005,562.0,740.3000000000002,1456.3999999999999,297.69999999999993,210.0,22.700000000000003
2020-05-21,103.1,637.5999999999999,795.3,1870.8,388.6,274.0,30.400000000000002
2020-05-22,33.1,245.09999999999997,295.8,1841.9999999999995,554.8,317.0,20.7
2020-05-23,139.7,404.49999999999994,618.5999999999999,1376.1000000000001,493.19999999999993,300.0,17.900000000000002
2020-05-24,180.00000000000006,617.7,893.5,1226.6,359.5,292.0,17.2
2020-05-25,73.7,530.6,642.8,1518.2,376.8,284.0,13.200000000000001
2020-05-26,124.60000000000001,654.1,844.9000000000002,1516.4999999999998,356.5,256.0,14.500000000000002
2020-05-27,80.69999999999999,709.1999999999999,832.8000000000001,1433.4,416.6,291.0,22.099999999999998
2020-05-28,107.55000000000001,556.1499999999999,720.85,1309.7000000000003,418.0999999999999,199.0,16.45
2020-05-29,102.6,614.0,771.1999999999999,1333.7,410.6000000000001,166.0,22.1
2020-05-30,61.4,508.8,602.4,1734.6,432.99999999999983,213.0,23.599999999999998
2020-05-31,59.0,399.90000000000003,490.2,1785.5999999999997,442.79999999999995,198.0,22.900000000000002
2020-06-01,72.59999999999998,554.9000000000001,666.0999999999999,1582.25,378.99999999999994,196.0,18.799999999999997
2020-06-02,67.59999999999998,521.1999999999999,624.8,1666.0000000000002,382.59999999999997,198.0,17.0
2020-06-03,54.80000000000001,666.6000000000003,750.5999999999999,1315.3,458.0999999999999,260.0,23.699999999999996
2020-06-04,300.0,657.8,1117.7,1141.9,257.2,115.0,26.200000000000003
2020-06-05,718.6999999999999,1087.1000000000001,2189.0,733.8000000000001,194.4,108.0,44.7
2020-06-06,441.79999999999995,726.8,1404.3999999999996,811.8,197.4,123.0,34.10000000000001
2020-06-07,605.5,766.0000000000001,1694.5,695.3999999999999,199.8,147.0,39.2
2020-06-08,67.89999999999999,363.3,467.3,1146.8000000000002,404.80000000000007,187.0,14.500000000000002
2020-06-09,60.000000000000014,427.20000000000005,519.4,1454.1,334.5,190.0,15.999999999999998
2020-06-10,31.60000000000001,358.09999999999997,406.59999999999997,1335.3000000000002,351.90000000000003,224.0,16.7
2020-06-11,79.10000000000001,471.4000000000001,592.9,1243.0,398.30000000000007,292.0,22.600000000000005
2020-06-12,119.49999999999999,717.7,900.8000000000001,1102.1999999999998,486.09999999999997,391.0,25.6
2020-06-13,73.8,598.9999999999999,712.7,1154.3999999999999,281.4,148.0,22.200000000000003
2020-06-14,50.70000000000001,421.09999999999997,498.89999999999986,1429.0,323.79999999999995,216.0,21.6
2020-06-15,127.69999999999999,512.5,708.2,1324.9999999999998,232.99999999999994,130.0,23.0
2020-06-16,34.199999999999996,320.4000000000001,373.0000000000001,1563.8,239.74999999999997,140.0,20.6
2020-06-17,83.90000000000002,685.1999999999999,813.9000000000001,1142.1999999999998,282.35,164.0,21.6
2020-06-18,61.3,459.2,552.5999999999999,1419.9999999999998,144.7,103.0,17.600000000000005
2020-06-19,28.900000000000002,235.0,279.40000000000003,1420.1000000000004,195.0,124.0,14.799999999999999
2020-06-20,28.2,206.49999999999997,249.60000000000002,1266.2999999999997,219.5,108.0,26.899999999999995
2020-06-21,214.10000000000002,502.99999999999994,831.3000000000002,986.0000000000001,212.34999999999997,111.0,24.8
2020-06-22,76.29999999999998,296.50000000000006,413.29999999999995,1237.0000000000002,368.19999999999993,165.0,16.900000000000002
2020-06-23,52.599999999999994,415.8999999999999,496.90000000000003,1486.0999999999997,397.30000000000007,206.0,21.300000000000004
2020-06-24,95.80000000000001,1040.5,1187.1999999999998,2044.3999999999999,648.25,309.0,47.5
2020-06-25,64.74999999999999,915.8999999999999,1014.8500000000003,2401.2999999999993,639.2,344.0,48.10000000000001
2020-06-26,24.900000000000006,479.20000000000005,517.3,2188.0,511.6,294.0,17.700000000000006
2020-06-27,21.500000000000004,131.6,164.89999999999995,1264.9000000000003,281.29999999999995,133.0,18.8
2020-06-28,23.9,107.7,144.5,1351.3000000000004,271.69999999999993,111.0,17.099999999999998
2020-06-29,66.79999999999998,227.4,329.8,1221.1,322.1000000000001,120.0,19.799999999999997
2020-06-30,59.39999999999999,243.99999999999994,335.0,934.4000000000001,245.50000000000003,89.0,19.100000000000005
2020-07-01,49.69999999999999,217.69999999999996,293.90000000000003,885.0000000000001,219.50000000000006,90.0,16.5
2020-07-02,154.8,520.9000000000001,758.0,807.3999999999999,194.3,110.0,20.400000000000002
2020-07-03,64.89999999999999,318.70000000000005,418.99999999999994,1044.8999999999999,292.80000000000007,126.0,33.076926584587326
2020-07-04,35.599999999999994,192.10000000000002,246.79999999999998,766.05,170.39999999999998,91.0,33.52448700410396
2020-07-05,57.300000000000004,188.6,276.29999999999995,943.6999999999999,300.8,96.0,33.47195622435021
2020-07-06,161.9,526.5,774.6,905.5000000000001,308.39999999999986,146.0,33.419425444596435
2020-07-07,134.1,543.1999999999999,748.8999999999999,977.7999999999998,295.79999999999995,154.0,33.36689466484268
2020-07-08,156.4,478.2,718.0999999999999,415.09999999999997,176.9,112.0,33.314363885088916
2020-07-09,79.7,299.8,422.0999999999999,382.90000000000003,193.20000000000002,118.0,33.26183310533515
2020-07-10,163.3,538.9,789.5999999999998,845.3000000000001,198.89999999999992,119.0,33.2093023255814
2020-07-11,173.70000000000002,568.4,834.2,842.4000000000001,237.89999999999998,192.67481662591683,33.156771545827624
2020-07-12,75.20000000000002,556.1999999999999,671.1999999999998,1291.7,332.7999999999999,194.08312958435206,33.10424076607387
2020-07-13,108.50000000000001,550.9000000000001,717.5000000000001,1170.5,243.6999999999999,195.49144254278727,33.051709986320105
2020-07-14,119.1,488.8,671.5000000000001,858.2999999999998,220.29999999999993,196.8997555012225,32.99917920656635
2020-07-15,283.8,678.8999999999999,1113.8000000000002,630.8,231.79999999999993,198.30806845965768,32.94664842681258
2020-07-16,187.49999999999997,523.3000000000001,811.0,593.8999999999999,205.09999999999997,199.7163814180929,32.89411764705882
2020-07-17,187.60000000000005,668.9000000000002,956.5,676.0000000000001,352.90000000000003,201.1246943765281,32.84158686730506
2020-07-18,146.10000000000002,477.59999999999997,701.8000000000001,722.6,239.39999999999992,202.53300733496332,32.78905608755129
2020-07-19,116.7,413.8,592.5,814.9,185.79999999999995,203.94132029339852,32.73652530779754
2020-07-20,82.69999999999999,406.09999999999997,533.0,1059.6999999999998,279.29999999999995,205.34963325183375,32.68399452804377
2020-07-21,72.8,513.0999999999999,624.6,1107.9499999999998,291.9,206.75794621026895,32.63146374829002
2020-07-22,33.300000000000004,346.00000000000006,397.1000000000001,1844.6,278.3999999999999,208.16625916870413,32.57893296853624
2020-07-23,33.1,348.3,398.5999999999999,1636.3999999999999,278.3999999999999,209.57457212713936,32.52640218878249
2020-07-24,50.90140845070423,294.16760563380274,371.8197183098592,967.1999999999998,278.3999999999999,210.98288508557457,32.47387140902873
2020-07-25,34.985915492957744,202.12394366197182,254.60281690140846,801.2,278.3999999999999,212.39119804400977,32.42134062927496
2020-07-26,36.608450704225355,222.40563380281685,277.31830985915497,740.4,278.3999999999999,213.79951100244494,32.368809849521206
2020-07-27,39.80422535211269,242.00281690140838,302.45915492957744,778.5,265.9,215.20782396088018,32.31627906976743
2020-07-28,121.39999999999999,472.4,658.2,846.3,226.19999999999987,129.99755501222495,32.26374829001369
2020-07-29,98.59999999999998,504.5,656.1000000000001,1054.0,267.79999999999995,143.0,32.21121751025991
2020-07-30,59.5,553.2,644.5,1271.6000000000001,327.4999999999999,201.0,32.158686730506155
2020-07-31,81.1,816.4999999999998,940.5,1815.5000000000002,693.0000000000002,408.0,32.106155950752395
2020-08-01,34.6,223.50000000000003,276.9,1009.6999999999999,249.3999999999999,206.0,32.05362517099863
2020-08-02,37.199999999999996,222.7,280.1000000000001,1116.3999999999996,219.5,162.0,32.00109439124487
2020-08-03,127.91250000000002,452.61249999999995,648.7583333333334,988.224,238.825,133.22222222222223,31.948563611491096
2020-08-04,49.437500000000014,232.63750000000005,308.34166666666664,1481.376,481.825,96.77777777777777,31.896032831737347
2020-08-05,44.00000000000001,184.7,252.09999999999997,1353.8999999999999,337.6,94.0,31.843502051983577
2020-08-06,38.69999999999999,326.4,385.4,1017.8999999999999,224.19999999999996,107.0,31.790971272229825
2020-08-07,208.9,1205.0,1525.7,1362.0999999999997,629.1000000000001,292.0,31.738440492476055
2020-08-08,196.4,1092.5,1394.3999999999994,1415.9499999999998,842.5,370.0,31.685909712722296
2020-08-09,34.800000000000004,419.49999999999994,472.6,2268.0,708.3000000000001,415.0,31.633378932968537
2020-08-10,52.800000000000004,680.8000000000001,761.6999999999999,2252.4,891.7999999999998,414.0,31.580848153214767
2020-08-11,46.000000000000014,936.4000000000001,1007.3,2550.2,1034.7000000000003,646.0,31.528317373461014
2020-08-12,32.800000000000004,953.0000000000002,1003.3,2753.4000000000005,1230.8000000000002,794.0,31.47578659370724
2020-08-13,46.599999999999994,601.7,672.7999999999998,2010.0,730.5000000000001,496.0,31.42325581395349
2020-08-14,142.24948453608246,667.8381443298969,886.7515463917526,1176.8,399.20000000000005,273.0,31.37072503419972
2020-08-15,168.74226804123714,721.4721649484536,981.7731958762886,740.3999999999997,350.99999999999994,198.0,31.318194254445967
2020-08-16,124.79999999999998,574.8,768.0,1167.9,422.29999999999995,286.0,31.2656634746922
2020-08-17,80.85773195876288,428.1278350515463,554.2268041237112,1106.6,227.2,110.36363636363636,31.213132694938437
2020-08-18,35.95051546391753,319.7618556701031,376.14845360824734,1017.7,223.59999999999994,33.63636363636364,31.160601915184678
2020-08-19,70.7,511.1,619.3000000000001,580.5,210.69999999999996,56.0,31.108071135430905
2020-08-20,40.199999999999996,304.5,365.9,1197.1000000000001,524.0999999999999,140.0,31.05554035567716
2020-08-21,39.39999999999999,215.39999999999998,275.9,1376.4999999999995,523.0999999999999,148.0,31.003009575923386
2020-08-22,131.89999999999998,251.19999999999996,453.7,1315.8999999999996,362.40000000000003,159.0,30.95047879616963
2020-08-23,67.5,258.00000000000006,361.2,1060.4,254.29999999999995,42.592592592592595,30.897948016415864
2020-08-24,74.9,345.30000000000007,459.70000000000005,924.3,264.0,87.33333333333333,30.845417236662108
2020-08-25,34.9,235.75000000000003,288.90000000000003,1057.4,141.04230769230767,119.57407407407408,30.792886456908345
2020-08-26,82.55,402.1,528.4499999999998,1026.6,269.3076923076923,87.0,30.740355677154575
2020-08-27,77.5,579.0999999999999,698.1,675.5,346.45000000000005,110.0,30.687824897400827
2020-08-28,121.2,495.40000000000003,681.0,764.5000000000001,179.8,62.0,30.63529411764705
2020-08-29,109.8,392.79999999999995,560.6999999999999,927.6,268.79999999999995,94.0,30.582763337893297
2020-08-30,76.19999999999999,387.00000000000006,503.8,1113.6000000000001,366.30000000000007,117.0,30.530232558139527
2020-08-31,167.0,583.4000000000001,839.5,898.9,296.8,150.0,30.47770177838577
2020-09-01,299.80000000000007,907.3000000000001,1367.6,813.8000000000002,406.19999999999993,235.0,30.42517099863201
2020-09-02,38.800000000000004,577.0000000000002,636.6999999999999,1377.2,393.2000000000001,167.0,30.372640218878246
2020-09-03,61.89999999999999,347.8,442.9,931.0000000000001,280.4,97.0,30.32010943912449
2020-09-04,72.3,423.0000000000001,534.1,920.6999999999999,348.8,146.0,30.267578659370713
2020-09-05,122.3,612.0999999999999,799.7,719.6,349.9,171.0,30.215047879616964
2020-09-06,90.8,505.4,645.0,760.4,280.49999999999994,148.0,30.162517099863194
2020-09-07,147.6,567.1999999999998,793.4000000000001,555.9999999999999,298.79999999999995,147.0,30.109986320109442
2020-09-08,97.89999999999999,317.5,467.59999999999985,747.9999999999999,250.29999999999998,67.0,30.057455540355672
2020-09-09,172.70000000000002,509.40000000000003,774.1999999999999,641.6000000000001,272.59999999999997,104.0,30.00492476060191
2020-09-10,220.70000000000002,660.2,998.5000000000002,869.5999999999999,386.7,178.0,29.952393980848154
2020-09-11,98.5,652.8,803.8000000000001,941.1,404.09999999999985,196.0,29.899863201094384
2020-09-12,162.3,399.79999999999995,649.1000000000003,990.5,273.7,157.0,29.84733242134063
2020-09-13,430.0,377.09999999999997,1036.4999999999998,965.9000000000002,262.8107231920199,108.0,29.79480164158686
2020-09-14,352.09999999999997,1196.7999999999997,1736.6999999999996,696.9000000000001,290.9446384039901,166.4214659685864,29.742270861833106
2020-09-15,229.93833333333333,1367.4533333333336,1720.5466666666666,781.360989010989,274.28229426433916,163.13089005235602,29.689740082079336
2020-09-16,268.83666666666664,1572.3466666666668,1985.8533333333335,965.8120879120878,257.6199501246882,155.59162303664917,29.637209302325584
2020-09-17,251.71666666666664,1494.2666666666669,1881.5333333333333,974.198901098901,240.95760598503733,148.0523560209424,29.584678522571817
2020-09-18,234.5966666666667,1416.1866666666667,1777.2133333333336,982.5857142857142,224.29526184538653,140.51308900523563,29.532147742818054
2020-09-19,217.47666666666666,1338.1066666666668,1672.8933333333332,990.9725274725275,207.6329177057357,132.9738219895288,29.4796169630643
2020-09-20,200.35666666666665,1260.0266666666669,1568.5733333333333,999.3593406593408,190.9705735660848,125.43455497382197,29.427086183310525
2020-09-21,183.23666666666668,1181.9466666666667,1464.2533333333333,1007.7461538461539,174.30822942643383,117.89528795811518,29.374555403556776
2020-09-22,166.11666666666667,1103.8666666666666,1359.9333333333332,1016.132967032967,157.64588528678306,110.35602094240838,29.322024623803003
2020-09-23,148.99666666666667,1025.7866666666666,1255.6133333333335,1024.5197802197804,140.98354114713217,102.81675392670158,29.269493844049247
2020-09-24,131.87666666666667,947.7066666666667,1151.2933333333333,1032.9065934065936,124.32119700748129,95.27748691099477,29.21696306429548
2020-09-25,114.75666666666666,869.6266666666668,1046.9733333333334,1041.2934065934066,107.65885286783043,87.73821989528795,29.164432284541718
2020-09-26,97.63666666666664,791.5466666666669,942.6533333333333,1049.6802197802197,90.99650872817953,80.19895287958116,29.111901504787962
2020-09-27,80.51666666666665,713.4666666666665,838.3333333333334,1058.0670329670331,74.33416458852868,72.65968586387436,29.059370725034196
2020-09-28,63.39666666666665,635.3866666666665,734.0133333333333,1066.4538461538461,57.67182044887781,65.12041884816755,29.006839945280444
