MeasurementDateGMT,Wandsworth - Wandsworth Town Hall: Nitric Oxide (ug/m3),Wandsworth - Wandsworth Town Hall: Nitrogen Dioxide (ug/m3),Wandsworth - Wandsworth Town Hall: Oxides of Nitrogen (ug/m3),Wandsworth - Wandsworth Town Hall: Ozone (ug/m3)
2021-04-24,125.6,525.8000000000001,718.6000000000001,584.1298210735588
2021-04-25,96.49999999999999,228.2,376.1000000000001,589.3115308151094
2021-04-26,154.10000000000005,317.50000000000006,554.0999999999999,594.49324055666
2021-04-27,225.60000000000008,699.5,1045.15,599.6749502982109
2021-04-28,245.79999999999995,682.8999999999999,1059.7,604.8566600397616
2021-04-29,352.15,869.2,1409.5,610.0383697813121
2021-04-30,273.5000000000001,1026.5000000000002,1446.1,615.220079522863
2021-05-01,226.29999999999995,1035.4,1382.8999999999999,620.4017892644135
2021-05-02,149.75,852.2,1081.5,625.5834990059644
2021-05-03,31.699999999999992,243.79999999999998,291.99999999999994,630.7652087475151
2021-05-04,149.6,536.8,766.5,635.9469184890656
2021-05-05,265.30000000000007,787.3999999999999,1193.8999999999999,641.1286282306164
2021-05-06,336.7,1002.6,1518.5,646.310337972167
2021-05-07,230.49999999999997,785.8000000000001,1138.8999999999999,651.492047713718
2021-05-08,54.50000000000001,303.80000000000007,386.99999999999994,656.6737574552685
2021-05-09,56.5,331.5,418.40000000000003,661.8554671968191
2021-05-10,51.7,278.69999999999993,358.30000000000007,667.0371769383701
2021-05-11,141.0,557.5999999999999,773.8,672.2188866799205
2021-05-12,76.60000000000001,402.5,519.5999999999999,677.4005964214715
2021-05-13,170.1,921.5000000000001,1181.7,682.582306163022
2021-05-14,275.99999999999994,953.6000000000001,1376.8,687.7640159045725
2021-05-15,89.69999999999997,503.8,641.3000000000001,692.9457256461236
2021-05-16,71.0,380.6,489.90000000000003,698.1274353876739
2021-05-17,229.2,737.8,1088.9,703.3091451292249
2021-05-18,129.6,475.49999999999994,674.1,708.4908548707755
2021-05-19,292.70000000000005,848.2,1297.2,713.6725646123259
2021-05-20,99.90000000000002,379.80000000000007,532.9999999999999,718.854274353877
2021-05-21,45.00000000000001,182.4,251.79999999999995,724.0359840954275
2021-05-22,206.40000000000003,682.9,999.7,729.2176938369782
2021-05-23,40.39999999999999,194.7,256.49999999999994,734.399403578529
2021-05-24,114.25000000000004,490.74999999999994,665.7,739.5811133200795
2021-05-25,153.20000000000005,555.3,790.3,744.7628230616305
2021-05-26,303.59999999999997,965.2999999999998,1430.8999999999999,749.944532803181
2021-05-27,251.30000000000004,1023.3000000000002,1409.0,755.1262425447318
2021-05-28,193.10000000000002,1089.2,1385.1000000000001,760.3079522862826
2021-05-29,125.30000000000001,879.3000000000001,1071.6000000000004,765.489662027833
2021-05-30,92.60000000000001,581.9,723.7000000000002,770.671371769384
2021-05-31,84.89999999999999,625.3,755.2000000000002,775.8530815109345
2021-06-01,156.50000000000003,915.4999999999999,1155.4000000000003,781.0347912524852
2021-06-02,178.05,932.25,1204.9999999999995,786.2165009940361
2021-06-03,122.08823529411765,418.70000000000005,605.364705882353,791.3982107355864
2021-06-04,430.41176470588243,934.1999999999999,1594.2352941176473,796.5799204771375
2021-06-05,197.7,671.1000000000001,974.2,801.761630218688
2021-06-06,82.0,360.79999999999995,486.7,806.9433399602386
2021-06-07,112.39999999999999,421.8,594.2,812.1250497017895
2021-06-08,198.14999999999998,479.75,783.7666666666662,817.3067594433398
2021-06-09,738.8275862068965,448.31379310344823,1580.5298850574711,822.488469184891
2021-06-10,1632.4724137931037,324.9862068965518,2828.703448275863,827.6701789264415
2021-06-11,149.60000000000002,476.55,705.7500000000001,832.8518886679922
2021-06-12,201.5,769.9999999999999,1079.0,838.0335984095431
2021-06-13,71.30000000000003,595.6999999999999,705.2999999999998,843.2153081510934
2021-06-14,162.90000000000003,729.0,978.5999999999998,848.3970178926443
2021-06-15,157.3,629.3000000000002,870.3999999999999,853.578727634195
2021-06-16,64.6,533.9,633.0999999999999,858.7604373757456
2021-06-17,330.2000000000001,919.8,1425.7999999999997,863.9421471172965
2021-06-18,410.9000000000001,891.2999999999998,1521.5,800.7052186878728
2021-06-19,186.29999999999998,700.0999999999999,985.4000000000001,744.0
2021-06-20,150.39999999999998,558.1999999999999,788.8,744.0
2021-06-21,262.8,648.4000000000001,1051.3000000000002,744.0
2021-06-22,330.09999999999997,716.6,1222.6999999999998,744.0
2021-06-23,323.49999999999994,925.2,1420.8999999999999,744.0
2021-06-24,311.09999999999997,895.5000000000001,1373.0000000000002,744.0
2021-06-25,181.6,649.0000000000001,927.5,744.0
2021-06-26,92.60000000000002,565.1,706.9999999999999,744.0
2021-06-27,104.40000000000002,655.5500000000001,815.7000000000002,744.0
2021-06-28,324.40000000000003,932.9999999999999,1430.2,744.0
2021-06-29,402.99999999999994,918.0000000000001,1535.6,744.0
2021-06-30,6.1,25.0,34.4,31.0
