MeasurementDateGMT,Sutton - Beddington Lane north: Nitric Oxide (ug/m3),Sutton - Beddington Lane north: Nitrogen Dioxide (ug/m3),Sutton - Beddington Lane north: Oxides of Nitrogen (ug/m3),Sutton - Beddington Lane north: PM10 Particulate (ug/m3),Sutton - Beddington Lane north: PM2.5 Particulate (ug/m3)
2020-03-12,270.20000000000005,343.4,757.5,481.0,148.0
2020-03-13,318.30000000000007,587.4,1076.1,563.0,153.0
2020-03-14,144.20000000000002,413.6,634.1,386.0,119.0
2020-03-15,115.5,491.0,668.0999999999999,348.0,147.0
2020-03-16,549.9,883.8000000000001,1726.7000000000003,558.0,210.0
2020-03-17,208.7,488.6000000000001,809.1999999999999,534.0,143.0
2020-03-18,177.5,352.9,625.3000000000002,491.0,187.0
2020-03-19,33.49999999999999,409.7000000000001,461.40000000000003,435.0,246.0
2020-03-20,24.3,208.79999999999995,245.70000000000002,362.0,100.0
2020-03-21,32.900000000000006,272.1,322.80000000000007,461.0,152.0
2020-03-22,35.300000000000004,325.20000000000005,379.49999999999994,483.0,205.0
2020-03-23,130.8,710.1999999999999,911.0,524.0,277.0
2020-03-24,111.9,670.5999999999999,842.0999999999999,606.0,283.0
2020-03-25,245.60000000000002,818.6999999999998,1195.0000000000002,655.0,409.0
2020-03-26,214.30000000000004,668.1000000000001,997.1000000000001,928.0,604.0
2020-03-27,103.39999999999999,397.1,555.2,919.0,636.0
2020-03-28,17.6,146.6,173.70000000000002,587.0,320.0
2020-03-29,17.900000000000002,86.3,113.39999999999999,357.0,123.0
2020-03-30,67.00000000000001,305.0,407.7999999999999,329.0,96.0
2020-03-31,32.650000000000006,330.65,380.2,451.0,150.0
2020-04-01,453.5,747.9999999999999,1443.8999999999999,553.0,200.0
2020-04-02,134.0,404.09999999999997,609.6,410.0,94.0
2020-04-03,182.70000000000002,594.1,873.7,564.0,196.0
2020-04-04,71.1,423.0,532.5999999999999,508.0,169.0
2020-04-05,28.5,282.0,325.5,506.0,179.0
2020-04-06,109.80000000000001,457.6,626.5000000000001,574.0,189.0
2020-04-07,269.29999999999995,670.8000000000001,1083.3999999999999,771.0,327.0
2020-04-08,141.50000000000003,1010.6999999999999,1227.7000000000003,1386.0,878.0
2020-04-09,130.30000000000004,919.0000000000002,1119.2000000000003,1462.0,1054.0
2020-04-10,42.80000000000001,717.9999999999999,783.3,1190.0,739.0
2020-04-11,134.29999999999998,665.0999999999999,871.3000000000001,1060.0,479.0
2020-04-12,44.4,512.8,581.0,872.0,462.0
2020-04-13,12.9,120.9,141.10000000000002,522.0,160.0
2020-04-14,30.999999999999996,267.70000000000005,315.40000000000003,500.0,174.0
2020-04-15,128.7,577.3,774.5,836.0,366.0
2020-04-16,158.4,941.0999999999999,1183.9,1372.0,835.0
2020-04-17,22.9,349.1000000000001,383.89999999999986,706.0,215.0
2020-04-18,30.7,358.9,406.0,857.0,336.0
2020-04-19,27.0,290.50000000000006,332.40000000000003,633.0,229.0
2020-04-20,32.300000000000004,289.7,339.4,737.0,172.0
2020-04-21,26.700000000000006,299.40000000000003,340.09999999999997,914.0,192.0
2020-04-22,35.099999999999994,381.5,435.5,910.0,281.0
2020-04-23,66.2,510.29999999999995,612.7,957.0,394.0
2020-04-24,82.89999999999998,692.4999999999999,819.7000000000002,1120.0,533.0
2020-04-25,19.900000000000002,303.4,334.0,548.0,199.0
2020-04-26,45.399999999999984,445.4999999999999,515.2,615.0,267.0
2020-04-27,168.50000000000006,567.9,826.7,1046.0,335.0
2020-04-28,18.599999999999998,282.1000000000001,310.9,330.0,52.0
2020-04-29,201.60000000000005,495.35,804.5500000000001,550.5,115.0
2020-04-30,192.9,437.09999999999997,732.5999999999999,389.0,84.0
2020-05-01,128.5,222.9,419.9000000000001,388.0,97.0
2020-05-02,63.89999999999999,216.7,314.1000000000001,263.0,105.0
2020-05-03,25.1,256.9,295.6,305.0,138.0
2020-05-04,25.200000000000003,231.39999999999998,270.40000000000003,351.0,208.0
2020-05-05,22.999999999999996,168.5,203.39999999999998,348.0,141.0
2020-05-06,42.00000000000001,356.40000000000003,420.90000000000003,493.0,211.0
2020-05-07,123.29999999999998,684.6,873.3999999999999,854.0,362.0
2020-05-08,45.699999999999996,502.90000000000003,572.7999999999998,545.0,330.0
2020-05-09,31.200000000000003,467.9,515.5000000000001,731.0,511.0
2020-05-10,12.900000000000002,213.79999999999995,233.69999999999996,586.0,352.0
2020-05-11,23.4,106.50000000000001,142.20000000000002,292.0,77.0
2020-05-12,177.8,433.49999999999994,706.4,395.0,132.0
2020-05-13,24.799999999999997,157.29999999999998,195.49999999999997,238.0,111.0
2020-05-14,34.0,202.3,254.20000000000005,188.0,87.0
2020-05-15,219.40000000000003,577.1999999999999,913.2,413.0,223.0
2020-05-16,87.69999999999999,418.8,552.5999999999999,330.0,202.0
2020-05-17,43.599999999999994,164.20000000000002,230.79999999999998,311.0,149.0
2020-05-18,117.89999999999999,261.2,441.8,395.0,124.0
2020-05-19,125.8,339.40000000000003,532.4999999999999,474.0,142.0
2020-05-20,186.20000000000002,677.8000000000001,963.5,969.0,213.0
2020-05-21,142.09999999999997,629.9999999999999,847.6999999999999,592.0,201.0
2020-05-22,143.60000000000002,355.9,575.8,1266.0,266.0
2020-05-23,54.800000000000004,87.60000000000001,171.50000000000003,682.0,132.0
2020-05-24,44.8,197.20000000000002,266.0,563.0,167.0
2020-05-25,69.1,345.49999999999994,452.0000000000001,572.0,218.0
2020-05-26,163.60000000000002,548.1,799.3000000000002,661.0,263.0
2020-05-27,74.8,546.0,660.4999999999999,460.0,159.0
2020-05-28,20.800000000000004,236.19999999999996,268.59999999999997,329.0,114.0
2020-05-29,45.849999999999994,380.35,450.45000000000005,438.5,170.0
2020-05-30,23.500000000000004,263.1,299.30000000000007,488.0,175.0
2020-05-31,19.799999999999997,209.4,239.89999999999995,387.0,153.0
2020-06-01,27.200000000000003,261.65,303.0,372.0,136.5
2020-06-02,123.5,539.6,729.2999999999997,471.0,162.0
2020-06-03,108.50000000000001,587.5000000000002,753.4999999999997,485.0,239.0
2020-06-04,150.29999999999998,327.5,557.9,301.0,106.0
2020-06-05,175.39999999999998,315.8,584.5000000000001,385.0,51.0
2020-06-06,97.7,197.8,348.1000000000001,302.0,110.0
2020-06-07,64.8,233.3,332.3,327.0,147.0
2020-06-08,74.69999999999999,267.1,381.9,300.0,148.0
2020-06-09,211.94074074074072,600.9851851851853,924.6222222222221,374.0,188.76923076923077
2020-06-10,354.75925925925924,688.0148148148149,1231.4777777777779,417.0,235.73076923076923
2020-06-11,21.299999999999997,232.79999999999998,265.1,456.0,316.0
2020-06-12,39.79999999999999,364.3,425.70000000000005,604.0,453.0
2020-06-13,51.800000000000004,273.4,352.69999999999993,398.0,194.0
2020-06-14,74.80000000000001,378.2000000000001,493.1000000000001,321.0,223.0
2020-06-15,260.6,613.9,1013.6999999999999,606.0,213.0
2020-06-16,238.00000000000003,619.8000000000001,985.2,613.0,228.0
2020-06-17,173.39999999999998,569.3,834.9999999999999,541.0,238.0
2020-06-18,303.00000000000006,713.9,1178.3000000000002,422.0,236.0
2020-06-19,281.99999999999994,449.7,882.4,474.0,184.0
2020-06-20,181.60000000000005,530.4999999999999,809.3,360.0,159.0
2020-06-21,80.90000000000002,289.69999999999993,413.19999999999993,420.0,149.0
2020-06-22,267.8,490.99999999999994,901.9999999999998,709.0,187.0
2020-06-23,195.35000000000008,685.3,985.2,1020.5,283.0
2020-06-24,35.10000000000001,542.0,596.3000000000001,728.0,390.0
2020-06-25,38.69999999999999,581.4000000000001,640.8000000000001,743.0,398.0
2020-06-26,200.3,927.9,1234.8,1397.0,429.0
2020-06-27,149.10000000000002,349.90000000000003,578.6,394.0,188.0
2020-06-28,56.9,112.8,200.1,463.0,153.0
2020-06-29,156.20000000000002,225.2,464.70000000000005,525.0,155.0
2020-06-30,277.70000000000005,339.80000000000007,765.4000000000001,409.0,134.0
2020-07-01,241.20000000000005,342.5,712.4,357.0,139.0
2020-07-02,220.29999999999998,359.29999999999995,697.2000000000002,368.0,163.0
2020-07-03,207.89999999999995,296.6,614.6999999999999,460.0,179.0
2020-07-04,120.60000000000002,168.29999999999998,352.90000000000003,245.0,135.0
2020-07-05,37.699999999999996,63.699999999999996,121.39999999999999,921.0,162.0
2020-07-06,181.3,291.2,569.1000000000001,423.0,172.0
2020-07-07,225.19999999999996,488.6,833.6999999999999,421.0,167.0
2020-07-08,286.59999999999997,301.3,741.1000000000001,299.0,160.0
2020-07-09,296.79999999999995,302.9,758.2,469.0,181.0
2020-07-10,226.0,416.9,763.8999999999999,312.0,121.0
2020-07-11,124.80000000000003,368.1,558.8,283.0,170.0
2020-07-12,107.9,513.7,679.4000000000001,356.0,197.0
2020-07-13,219.8,428.6,765.7,359.0,127.0
2020-07-14,254.00000000000003,435.7999999999999,824.9000000000002,370.0,169.0
2020-07-15,231.69999999999996,410.8,765.8,325.0,123.0
2020-07-16,223.99999999999997,430.7999999999999,774.1999999999999,324.0,124.0
2020-07-17,233.1,420.3999999999999,777.9999999999998,473.0,179.0
2020-07-18,92.3,246.69999999999996,388.4,537.0,144.0
2020-07-19,46.5,260.80000000000007,332.3,251.0,155.0
2020-07-20,149.49999999999997,382.0,611.3000000000001,342.0,107.0
2020-07-21,217.15000000000003,527.15,860.4500000000002,338.0,131.0
2020-07-22,188.9,538.0000000000001,827.2000000000002,508.0,143.0
2020-07-23,226.20000000000002,525.1000000000001,872.6,475.0,139.0
2020-07-24,224.1,395.79999999999995,739.9000000000001,319.0,96.0
2020-07-25,157.39999999999998,272.4,513.2,225.0,90.0
2020-07-26,89.89999999999999,180.49999999999997,318.49999999999994,362.0,82.0
2020-07-27,246.79999999999998,432.8999999999999,811.1999999999999,393.0,145.0
2020-07-28,189.29999999999998,310.6,600.3000000000001,394.0,107.0
2020-07-29,245.20000000000002,465.9000000000001,841.5,419.0,90.0
2020-07-30,256.70000000000005,678.5000000000001,1071.8,446.0,132.0
2020-07-31,87.5,648.3,781.8000000000001,838.0,250.0
2020-08-01,101.19999999999999,167.60000000000002,323.2,380.0,111.0
2020-08-02,67.3,130.79999999999998,233.70000000000007,404.0,69.0
2020-08-03,204.09999999999997,398.1000000000001,711.1999999999999,384.0,78.0
2020-08-04,320.3,569.8,1060.9,577.0,142.0
2020-08-05,276.3999999999999,530.8,954.6999999999998,773.0,118.0
2020-08-06,350.59999999999997,726.5,1263.7,861.0,160.0
2020-08-07,227.9,1066.3000000000002,1416.2999999999997,842.0,278.0
2020-08-08,91.69999999999999,662.1,802.7000000000002,778.0,419.0
2020-08-09,16.4,193.7,219.0,602.0,429.0
2020-08-10,50.50000000000001,489.59999999999997,567.1000000000001,810.0,404.0
2020-08-11,62.199999999999996,700.3999999999999,795.8,910.0,618.0
2020-08-12,48.99999999999999,657.3000000000001,732.4999999999999,1029.0,668.0
2020-08-13,70.55,501.2999999999999,609.55,790.0,579.0
2020-08-14,132.5,427.79999999999995,631.1999999999999,510.0,247.0
2020-08-15,129.8,427.79999999999995,626.8,529.0,353.0
2020-08-16,94.69999999999999,355.1,500.4,451.0,284.0
2020-08-17,253.10000000000005,591.0,979.1000000000003,506.0,116.0
2020-08-18,287.19999999999993,494.99999999999994,935.4999999999999,447.0,97.0
2020-08-19,183.5,510.1,791.9,249.0,84.0
2020-08-20,255.60000000000005,643.4,1035.3,777.0,150.0
2020-08-21,190.9,351.9,644.4000000000002,635.0,169.0
2020-08-22,102.19999999999999,180.3,337.20000000000005,367.0,100.0
2020-08-23,57.699999999999996,102.9,190.8,424.0,71.0
2020-08-24,215.90000000000006,399.09999999999997,730.0999999999998,273.0,85.0
2020-08-25,153.00000000000003,317.59999999999997,552.2,296.0,98.0
2020-08-26,152.4,323.2,556.7000000000002,408.972972972973,127.0
2020-08-27,241.69999999999996,590.8,961.4999999999997,500.02702702702703,146.5
2020-08-28,265.09999999999997,423.3999999999999,829.1999999999998,274.56666666666666,97.0
2020-08-29,85.7,234.10000000000002,365.3,270.2666666666667,103.0
2020-08-30,35.3,194.1,248.40000000000003,340.6666666666667,162.0
2020-08-31,224.29999999999998,542.0,885.8000000000001,411.0666666666666,159.0
2020-09-01,558.0,818.0,1673.0999999999997,478.93333333333334,250.0
2020-09-02,473.3,1100.8,1826.6,502.0,246.0
2020-09-03,265.2,420.59999999999997,827.2,363.0,236.0
2020-09-04,316.70000000000005,467.4,952.6,407.0,206.0
2020-09-05,152.9,369.1,603.8000000000001,501.0,202.0
2020-09-06,89.0,346.5,482.9,386.0,197.0
2020-09-07,403.90000000000003,437.1000000000001,1055.6999999999996,306.0,211.0
2020-09-08,258.8999999999999,376.40000000000003,773.4,205.0,189.0
2020-09-09,305.9000000000001,503.50000000000006,972.6999999999999,313.0,194.0
2020-09-10,271.35,784.45,1200.8000000000002,418.0,215.0
2020-09-11,425.3,719.5000000000001,1371.3,434.0,172.0
2020-09-12,121.80000000000001,272.70000000000005,459.89999999999986,452.0,107.0
2020-09-13,110.9,577.0,746.6999999999999,335.0,141.0
2020-09-14,278.3999999999999,806.7,1233.4000000000003,495.0,237.0
2020-09-15,294.00000000000006,1284.3999999999999,1735.7999999999997,1160.0,726.0
2020-09-16,52.39999999999999,537.0000000000001,617.4,627.0,359.0
2020-09-17,15.999999999999998,231.89999999999998,256.0,450.0,94.0
2020-09-18,65.99999999999999,418.8999999999999,520.2,452.0,122.0
2020-09-19,12.6,322.2,341.3,518.0,166.0
2020-09-20,7.100000000000001,311.90000000000003,322.2000000000001,523.0,173.0
2020-09-21,230.2,903.4000000000001,1256.5,608.0,298.0
2020-09-22,342.1,985.0999999999997,1510.2999999999997,1119.392405063291,313.0
2020-09-23,280.00000000000006,587.4,1016.4999999999999,1147.8987341772151,187.1509433962264
2020-09-24,350.40000000000003,713.0999999999999,1250.2000000000003,776.0506329113925,158.2641509433962
2020-09-25,238.7,473.7000000000001,839.8,382.6582278481013,131.58490566037736
2020-09-26,118.0,305.09999999999997,485.9,266.0,111.0
2020-09-27,48.50000000000001,255.99999999999997,330.2,242.0,124.0
2020-09-28,384.30000000000007,698.9,1287.8000000000002,420.0,195.0
2020-09-29,428.1000000000001,781.1,1437.6000000000001,446.0,272.0
2020-09-30,383.7,1058.9999999999998,1647.2999999999997,400.0,174.0
2020-10-01,314.80000000000007,623.7999999999998,1106.4,391.0,144.0
2020-10-02,29.700000000000003,440.99999999999994,486.90000000000003,139.0,138.0
2020-10-03,170.00000000000003,637.6,898.0,200.0,172.0
2020-10-04,116.69999999999997,332.09999999999997,511.5,117.0,68.0
2020-10-05,298.80000000000007,452.8,911.1,347.0,160.0
2020-10-06,206.1,361.5,677.6,319.0,117.0
2020-10-07,314.9,568.6,1051.3999999999999,491.0,154.0
2020-10-08,349.20000000000005,633.5500000000001,1168.3500000000001,378.0,146.0
2020-10-09,562.8000000000001,688.1999999999999,1551.3,500.0,175.0
2020-10-10,168.5,417.1000000000001,675.5000000000001,278.0,134.0
2020-10-11,168.3,505.09999999999997,763.2999999999998,259.0,134.0
2020-10-12,792.8000000000001,913.0999999999999,2129.0,463.0,186.0
2020-10-13,501.3999999999999,756.5,1525.2999999999997,331.0,182.0
2020-10-14,47.00000000000001,407.9,479.80000000000007,284.0,196.0
2020-10-15,132.60000000000002,511.70000000000005,715.0000000000001,313.0,163.0
2020-10-16,1058.3000000000002,882.0000000000001,2505.2000000000003,650.0,257.0
2020-10-17,107.70000000000002,611.6999999999999,776.9,435.0,229.0
2020-10-18,260.00000000000006,708.5,1107.5000000000002,593.0,424.0
2020-10-19,282.1,808.3000000000001,1240.5,854.0,327.0
2020-10-20,313.4,773.5000000000001,1254.4000000000003,805.0,308.0
2020-10-21,273.6000000000001,574.2000000000002,993.9000000000002,297.0,190.0
2020-10-22,353.8,710.4999999999999,1252.2999999999997,658.0,194.0
2020-10-23,327.90000000000003,659.5999999999999,1162.8999999999999,343.0,141.0
2020-10-24,156.3,715.6000000000001,955.1999999999999,308.0,118.0
2020-10-25,150.99999999999997,702.0000000000001,933.8,205.0,115.0
2020-10-26,364.20000000000005,622.4000000000001,1180.7000000000005,796.0,172.0
2020-10-27,312.50000000000006,617.2,1096.6,320.0,150.0
2020-10-28,299.20000000000005,523.8,983.0000000000001,547.0,183.0
2020-10-29,317.8999999999999,556.5,1043.8999999999999,335.0,180.0
2020-10-30,214.99999999999997,434.8,764.4,465.0,202.0
2020-10-31,116.20000000000002,536.5,714.8,365.0,247.0
2020-11-01,83.00000000000001,367.9,495.2,323.0,220.0
2020-11-02,197.70000000000002,305.1,608.5000000000001,370.0,215.0
2020-11-03,289.6,677.2,1121.0999999999997,525.0,189.0
2020-11-04,1922.2,1116.4,4063.5500000000006,1234.5,436.0
2020-11-05,2107.7999999999997,1024.4,4256.1,1518.0,1101.0
2020-11-06,950.6000000000001,1111.7,2569.6999999999994,1132.0,973.0
2020-11-07,768.7,827.3,2005.5,1101.0,920.0
2020-11-08,425.10000000000014,699.4000000000001,1350.6000000000001,928.0,794.0
2020-11-09,366.8,649.0000000000001,1210.8000000000002,472.0,267.0
2020-11-10,497.70000000000005,890.4,1653.6999999999998,694.0,260.0
2020-11-11,234.0,590.4000000000001,948.8000000000001,401.0,119.0
2020-11-12,289.3,661.0999999999999,1104.4,791.0,133.0
2020-11-13,430.1,899.5000000000001,1558.6,758.0,190.0
2020-11-14,130.5,769.1999999999999,969.4,358.0,199.0
2020-11-15,78.50000000000001,410.20000000000005,530.8000000000001,220.0,95.0
2020-11-16,258.70000000000005,431.90000000000015,828.8,513.0,125.0
2020-11-17,269.7,507.4000000000001,921.4000000000001,531.0,130.0
2020-11-18,317.09999999999997,569.6,1056.1000000000001,673.0,169.0
2020-11-19,415.8,723.5,1360.9000000000003,526.0,140.0
2020-11-20,779.8000000000001,1102.1999999999996,2297.999999999999,460.0,164.0
2020-11-21,92.30000000000001,253.39999999999998,394.70000000000005,273.0,97.0
2020-11-22,202.1,611.3000000000001,921.6999999999999,351.0,188.0
2020-11-23,1186.3000000000004,1176.1,2994.9,840.0,290.0
2020-11-24,352.29999999999995,933.5999999999998,1474.0,457.0,182.0
2020-11-25,433.79999999999995,948.8,1614.1999999999998,627.0,275.0
2020-11-26,1002.0999999999999,1123.5,2659.7000000000003,634.0,394.0
2020-11-27,1569.8000000000002,1198.0,3604.500000000001,714.0,591.0
2020-11-28,356.40000000000003,1022.4000000000001,1568.6000000000001,897.0,857.0
2020-11-29,123.69999999999999,921.2,1110.8000000000002,689.0,632.0
2020-11-30,428.79999999999995,667.3499999999999,1324.8999999999999,612.5,361.0
2020-12-01,478.4,947.3,1680.9,602.0,158.0
2020-12-02,937.9000000000001,1188.1999999999998,2625.9999999999995,753.0,309.0
2020-12-03,610.1999999999999,1103.6999999999998,2039.2,296.0,140.0
2020-12-04,558.8,1000.5000000000001,1857.1,390.0,177.0
2020-12-05,60.0,591.8000000000001,683.1999999999998,360.0,109.0
2020-12-06,534.8,896.2,1716.2000000000003,468.0,308.0
2020-12-07,667.8,1217.3999999999999,2241.6,583.0,393.0
2020-12-08,1307.3,1276.1000000000001,3280.4999999999995,690.0,421.0
2020-12-09,527.9999999999999,891.1999999999998,1701.0000000000002,537.0,204.0
2020-12-10,135.2,572.6999999999998,780.0,487.0,160.0
2020-12-11,979.8000000000001,1124.0,2626.4,383.0,174.0
2020-12-12,208.50000000000003,602.8,923.1,420.0,202.0
2020-12-13,82.6,576.9000000000001,703.1999999999999,360.88235294117646,68.0
2020-12-14,342.1,912.3000000000001,1436.8999999999999,540.3529411764705,124.0
2020-12-15,414.3,1048.1000000000001,1683.5000000000002,760.5882352941178,122.0
2020-12-16,216.6,761.2,1093.8,980.8235294117649,113.0
2020-12-17,398.65000000000003,825.6499999999999,1436.1499999999999,974.8529411764705,127.5
2020-12-18,265.2,923.2,1329.6999999999998,272.0,104.0
2020-12-19,210.6,792.2000000000003,1114.5,358.0,135.0
2020-12-20,160.90000000000003,731.7999999999998,978.5,289.0,125.0
2020-12-21,163.10000000000002,403.1,653.3000000000001,139.0,51.0
2020-12-22,452.9000000000001,694.7,1389.3,391.0,100.0
2020-12-23,307.90000000000003,859.9000000000001,1332.0999999999995,203.0,34.0
2020-12-24,136.90000000000003,398.30000000000007,608.0999999999999,269.0,165.0
2020-12-25,61.7,378.6,473.7,345.0,203.0
2020-12-26,42.1,157.79999999999995,222.50000000000003,146.0,30.0
2020-12-27,83.2,366.8,494.20000000000005,256.0,114.0
2020-12-28,118.5,723.2999999999998,905.4,343.0,277.0
2020-12-29,235.00000000000003,609.0000000000001,969.2999999999998,410.0,307.0
2020-12-30,950.8,875.5999999999999,2333.5000000000005,659.0,462.0
2020-12-31,656.3,842.2,1847.9999999999998,630.0,542.0
2021-01-01,178.29999999999998,590.9,864.6999999999999,722.0,607.0
2021-01-02,347.1,743.7,1275.8999999999999,289.0,204.0
2021-01-03,62.900000000000006,454.99999999999994,551.1999999999999,262.0,218.0
2021-01-04,27.400000000000002,284.7999999999999,326.8,220.0,137.0
2021-01-05,102.39999999999999,349.2,505.69999999999993,234.0,115.0
2021-01-06,202.4,605.5,915.9999999999999,258.0,128.0
2021-01-07,203.79999999999995,795.5999999999999,1108.0,541.0,431.0
2021-01-08,422.4,925.7,1573.7,580.0,534.0
2021-01-09,366.3,915.8,1477.5,519.0,452.0
2021-01-10,52.8,517.3,598.5999999999999,422.0,406.0
2021-01-11,31.4,250.70000000000002,298.8,196.0,127.0
2021-01-12,308.1000000000001,746.5,1219.6,239.0,124.0
2021-01-13,285.1,720.9999999999999,1158.3999999999999,305.0,228.0
2021-01-14,74.2,552.6,666.6,302.0,158.0
2021-01-15,794.0000000000001,999.9,2216.8500000000004,610.0,455.0
2021-01-16,115.0,645.0999999999999,821.5000000000001,294.0,185.0
2021-01-17,41.2,370.50000000000006,433.7,395.0,192.0
2021-01-18,65.10000000000001,510.09999999999997,609.8,317.0,161.0
2021-01-19,24.499999999999996,207.9,245.69999999999996,150.0,79.0
2021-01-20,76.1,588.8000000000001,705.3,236.0,132.0
2021-01-21,33.0,337.6,388.4,280.0,110.0
2021-01-22,112.7,535.0000000000001,707.6000000000001,347.0,162.0
2021-01-23,161.09999999999997,627.4,874.8000000000001,350.0,249.0
2021-01-24,43.3,663.3000000000001,729.9,306.0,250.0
2021-01-25,187.3,781.5,1068.2999999999997,375.0,254.0
2021-01-26,405.70000000000016,947.9000000000001,1570.2000000000003,326.0,215.0
2021-01-27,94.1,608.4999999999999,752.9000000000001,227.0,131.0
2021-01-28,34.4,425.50000000000006,478.09999999999997,220.0,73.0
2021-01-29,48.19999999999999,336.49999999999994,410.5,269.0,90.0
2021-01-30,27.60000000000001,429.90000000000003,471.99999999999994,263.0,138.0
2021-01-31,52.6,544.6,625.1,384.0,227.0
2021-02-01,88.3,679.5000000000001,815.0,417.0,345.0
2021-02-02,25.799999999999994,344.59999999999997,383.9,389.0,201.0
2021-02-03,93.09999999999998,590.1,733.4,427.0,164.0
2021-02-04,115.49999999999999,783.4000000000001,960.3000000000002,322.0,134.0
2021-02-05,123.54999999999997,660.9999999999999,850.5000000000001,273.0,141.0
2021-02-06,103.40000000000002,547.2,705.9999999999999,284.0,212.0
2021-02-07,11.800000000000002,130.6,148.60000000000002,313.0,178.0
2021-02-08,22.000000000000007,264.5,298.5999999999999,275.0,159.0
2021-02-09,50.6,406.4,483.40000000000003,303.0,156.0
2021-02-10,42.699999999999996,425.40000000000003,491.1,283.0,289.0
2021-02-11,68.15,632.8000000000001,737.1999999999999,445.0,382.0
2021-02-12,50.60000000000001,461.7000000000001,539.1999999999999,453.0,360.0
2021-02-13,35.9,313.1,367.9,449.0,260.0
2021-02-14,25.1,300.59999999999997,339.2,454.0,289.0
2021-02-15,60.3,616.6,709.5000000000001,287.0,219.0
2021-02-16,87.89999999999998,705.5999999999999,840.5999999999999,366.0,183.0
2021-02-17,62.39999999999999,613.3,709.0000000000001,367.0,166.0
2021-02-18,38.400000000000006,347.6,406.79999999999995,304.0,176.0
2021-02-19,54.099999999999994,512.8,595.9000000000001,412.0,163.0
2021-02-20,42.5,498.6000000000001,563.8,878.0,360.0
2021-02-21,37.6,549.8000000000001,607.9999999999999,621.0,298.0
2021-02-22,78.39999999999998,729.3000000000001,849.4000000000002,645.0,345.0
2021-02-23,68.80000000000003,716.4000000000001,821.9000000000001,373.0,274.0
2021-02-24,70.19999999999999,742.2,850.4000000000002,523.0,193.0
2021-02-25,126.69999999999999,683.0999999999999,877.3000000000002,563.0,204.0
2021-02-26,647.4000000000001,967.1,1960.2000000000003,698.0,305.0
2021-02-27,513.5999999999999,887.4,1675.3,778.0,493.0
2021-02-28,53.999999999999986,541.4,624.8999999999999,638.0,456.0
2021-03-01,63.7,568.5,666.1,903.0,703.0
2021-03-02,559.0,819.6000000000001,1677.0,1257.0,948.0
2021-03-03,532.0000000000001,1001.9000000000001,1817.3000000000002,1053.0,848.0
2021-03-04,75.09999999999998,517.7,632.8,425.0,286.0
2021-03-05,109.60000000000002,358.20000000000005,526.3,323.0,178.0
2021-03-06,60.8,633.6,726.5,349.0,243.0
2021-03-07,315.4,761.8,1245.8,630.0,515.0
2021-03-08,255.79999999999998,932.3000000000001,1324.6000000000004,965.0,666.0
2021-03-09,117.69999999999997,518.7,699.4000000000001,639.0,345.0
2021-03-10,52.500000000000014,391.5,472.00000000000006,417.0,254.0
2021-03-11,20.200000000000003,113.4,144.29999999999998,339.0,162.0
2021-03-12,19.900000000000006,142.8,173.25000000000003,271.0,115.0
2021-03-13,22.7,128.9,164.09999999999997,206.0,111.0
2021-03-14,15.299999999999999,136.6,160.4,222.0,131.0
2021-03-15,411.3,677.4000000000001,1308.6999999999998,359.0,193.0
2021-03-16,61.800000000000004,425.29999999999995,520.1,411.0,161.0
2021-03-17,385.59999999999997,667.3,1258.9000000000003,643.0,216.0
2021-03-18,71.99999999999999,594.0999999999999,704.6999999999999,462.0,234.0
2021-03-19,38.699999999999996,387.9,447.80000000000007,258.0,129.0
2021-03-20,64.8,633.8,733.2,413.0,237.0
2021-03-21,65.60000000000001,372.5,472.9,347.0,211.0
2021-03-22,139.59999999999997,695.1,909.1000000000001,619.0,358.0
2021-03-23,127.10000000000001,621.1,816.4,711.0,399.0
2021-03-24,35.099999999999994,440.20000000000005,494.1,703.0,395.0
2021-03-25,51.6,411.0,490.09999999999997,319.0,150.0
2021-03-26,38.699999999999996,428.70000000000005,488.2,322.0,125.0
2021-03-27,22.000000000000004,171.5,205.1,274.0,128.0
2021-03-28,2.4000000000000004,123.8,127.5,434.0,140.0
2021-03-29,59.49999999999999,463.5999999999999,554.6,561.0,203.0
2021-03-30,385.7000000000001,967.5000000000001,1559.1999999999998,704.0,325.0
2021-03-31,421.0,1043.1999999999998,1688.6000000000004,955.0,434.0
2021-04-01,41.7,470.4,534.0,754.0,423.0
2021-04-02,8.799999999999999,130.60000000000002,143.79999999999998,238.0,128.0
2021-04-03,8.399999999999999,147.39999999999998,160.10000000000005,408.0,177.0
2021-04-04,20.599999999999998,298.2999999999999,330.0,659.0,304.0
2021-04-05,22.2,188.8,223.29999999999995,272.0,174.0
2021-04-06,136.2,477.1,686.2999999999997,301.0,107.0
2021-04-07,230.29999999999995,568.6,921.6999999999999,341.0,161.0
2021-04-08,71.00000000000001,336.0,444.7,390.0,127.0
2021-04-09,58.20000000000001,338.6,427.5,334.0,125.0
2021-04-10,21.799999999999997,254.90000000000006,288.59999999999997,281.0,154.0
2021-04-11,35.1,332.6000000000001,386.5,208.0,118.0
2021-04-12,160.5,654.6,900.7999999999998,338.0,193.0
2021-04-13,379.00000000000006,969.9000000000001,1551.1000000000001,630.0,314.0
2021-04-14,221.30000000000004,638.1999999999998,977.5,489.0,262.0
2021-04-15,77.80000000000001,491.2,610.4000000000001,302.0,148.0
