MeasurementDateGMT,Lambeth - Bondway Interchange: Nitric Oxide (ug/m3),Lambeth - Bondway Interchange: Nitrogen Dioxide (ug/m3),Lambeth - Bondway Interchange: Oxides of Nitrogen (ug/m3),Lambeth - Bondway Interchange: PM10 Particulate (ug/m3),Lambeth - Bondway Interchange: Sulphur Dioxide (ug/m3)
2020-12-15,813.3999999999999,1122.8,2369.6999999999994,1465.0,143.6
2020-12-16,712.5,1046.0,2138.0,1138.0,140.5
2020-12-17,587.2,823.5999999999999,1724.3000000000002,1634.0,107.99999999999999
2020-12-18,480.09999999999997,616.0,1351.6,1527.0,128.3
2020-12-19,348.30000000000007,551.4,1085.4999999999998,1420.0,143.6
2020-12-20,294.49999999999994,513.6999999999999,965.7,1152.0,115.50000000000001
2020-12-21,432.80000000000007,603.1,1267.4,1031.0,149.50000000000006
2020-12-22,980.1,1087.8999999999999,2590.6,1078.0,158.9
2020-12-23,630.4,924.9000000000002,1892.0000000000002,1028.0,167.0
2020-12-24,248.49999999999997,428.9,810.0000000000001,300.0,78.6
2020-12-25,73.69999999999999,446.20000000000005,559.5,261.0,29.8
2020-12-26,203.70000000000002,500.79999999999995,813.1,736.0,109.0
2020-12-27,280.79999999999995,624.1,1054.5,942.0,274.6
2020-12-28,368.7,862.4000000000002,1428.1999999999998,526.0,293.8
2020-12-29,661.0000000000001,952.4999999999999,1965.9000000000003,768.0,245.20000000000002
2020-12-30,844.3000000000001,1217.3000000000002,2511.5,1262.0,210.40000000000003
2020-12-31,1022.5999999999999,1246.4999999999998,2814.7000000000003,841.0,203.50000000000003
2021-01-01,569.9,847.1,1720.9999999999998,914.0,172.1
2021-01-02,394.79999999999995,731.5999999999999,1336.5999999999997,323.0,146.4
2021-01-03,152.6,466.8,700.5000000000001,274.0,131.0
2021-01-04,188.39999999999998,523.4999999999999,812.6000000000001,230.0,129.5
2021-01-05,216.39999999999998,576.5,908.3,300.0,128.5
2021-01-06,312.0000000000001,668.8,1147.15,421.0,141.65
2021-01-07,1002.3999999999999,1242.6,2779.7,1716.0,184.6
2021-01-08,1134.7,1152.9000000000003,2892.5999999999995,988.0,184.5
2021-01-09,1080.9,1216.8999999999996,2874.1,974.0,154.0
2021-01-10,449.50000000000006,921.7,1611.1999999999996,1079.0,117.8
2021-01-11,426.8999999999999,793.8000000000002,1448.1999999999998,1478.0,158.40000000000003
2021-01-12,752.5,1161.8,2315.6,690.0,185.70000000000005
2021-01-13,1052.75,1327.6499999999999,2941.4999999999995,1134.5,176.95
2021-01-14,291.3,927.1000000000001,1374.0,256.0,85.2
2021-01-15,1330.8000000000002,1184.3000000000002,3224.4999999999995,1037.0,82.89999999999999
2021-01-16,652.3,1124.9,2125.1000000000004,1095.0,85.6
2021-01-17,389.90000000000003,1028.0,1625.5000000000002,1201.0,63.800000000000004
2021-01-18,583.0000000000001,1062.6,1956.5,1490.0,84.9
2021-01-19,329.4,666.8,1171.9000000000003,1202.0,144.00000000000003
2021-01-20,342.8,607.2,1133.4,1170.0,209.2
2021-01-21,581.6999999999999,949.2000000000002,1840.8,1788.0,224.5
2021-01-22,796.8,1189.5000000000002,2411.5,1458.0,204.59999999999997
2021-01-23,752.1999999999999,1270.5999999999997,2423.7,998.0,191.50000000000003
2021-01-24,392.70000000000005,1104.0,1706.3,568.0,164.10000000000002
2021-01-25,784.1,1293.0000000000002,2495.5,1823.0,131.2
2021-01-26,1226.4999999999998,1337.4000000000003,3218.1,1474.0,126.4
2021-01-27,1177.0000000000002,1329.8,3135.4000000000005,1706.0,145.9
2021-01-28,420.20000000000005,864.2000000000002,1508.8999999999999,2176.0,161.2
2021-01-29,523.0,974.8000000000001,1776.6000000000001,1514.0,169.60000000000002
2021-01-30,160.40000000000003,584.0,829.8999999999999,300.0,139.5
2021-01-31,175.99999999999997,614.4,883.7000000000002,405.0,145.6
2021-02-01,563.0,910.0999999999999,1773.5000000000002,645.0,170.1
2021-02-02,713.2,1098.9,2192.7,1601.0,184.50000000000006
2021-02-03,763.15,1272.15,2441.8500000000004,1813.5,171.3
2021-02-04,827.6999999999999,1180.4,2449.7000000000003,1037.0,99.19999999999999
2021-02-05,690.4999999999998,1278.4,2336.8,1283.0,93.99999999999999
2021-02-06,326.40000000000003,860.5,1360.9999999999998,490.0,86.0
2021-02-07,40.10000000000001,295.1000000000001,356.6,346.0,74.10000000000002
2021-02-08,209.3,600.2,921.1999999999997,266.0,82.3
2021-02-09,181.70000000000002,637.3000000000001,916.3000000000001,310.0,68.1
2021-02-10,286.80000000000007,721.2000000000002,1161.2,661.0,32.800000000000004
2021-02-11,226.00000000000003,827.9999999999999,1174.4999999999998,809.0,-1.7999999999999994
2021-02-12,192.10000000000002,689.3000000000001,984.1,764.0,-14.400000000000002
2021-02-13,110.8,517.8,688.0999999999999,643.0,-38.8
2021-02-14,193.39999999999998,593.9000000000001,890.6999999999999,828.0,-10.600000000000001
2021-02-15,736.0000000000002,1117.1999999999998,2246.0,1332.0,51.099999999999994
2021-02-16,537.2999999999998,935.6,1759.2,1491.0,72.30000000000001
2021-02-17,398.1,840.5000000000001,1451.5,1554.0,76.3
2021-02-18,394.8,793.9000000000001,1399.8,1749.0,89.60000000000002
2021-02-19,375.00000000000006,807.6,1382.6000000000001,1708.0,79.10000000000002
2021-02-20,249.30000000000004,629.3999999999999,1012.2000000000002,1786.0,92.49999999999999
2021-02-21,385.9,940.5000000000001,1532.2,1203.0,88.40000000000002
2021-02-22,1014.3000000000001,1451.2999999999997,3006.5,2093.0,92.2
2021-02-23,414.8,810.7,1446.7999999999995,2003.0,38.800000000000004
2021-02-24,516.4,871.1999999999999,1663.3000000000006,2329.0,52.89999999999999
2021-02-25,732.0,1416.7,2539.2,1653.0,41.599999999999994
2021-02-26,1292.7999999999997,1746.8,3729.2000000000003,1734.0,30.0
2021-02-27,1120.9999999999998,1349.6000000000001,3068.200000000001,1205.0,19.199999999999996
2021-02-28,107.9,705.6999999999998,870.6999999999999,698.0,-18.599999999999998
2021-03-01,255.9,764.6999999999999,1156.9,1174.0,14.599999999999998
2021-03-02,794.2,1021.4000000000001,2239.1000000000004,1633.0,63.9
2021-03-03,1276.6000000000001,1333.8,3291.2999999999993,1629.0,102.30000000000001
2021-03-04,306.0,868.1999999999999,1337.4,688.0,6.099999999999999
2021-03-05,268.6,711.6999999999998,1123.2,738.0,-29.6
2021-03-06,206.99999999999997,776.5999999999999,1093.7,516.0,-46.300000000000004
2021-03-07,340.40000000000003,954.6,1476.6,812.0,-10.199999999999996
2021-03-08,1145.3,1838.3,3594.5000000000005,2376.0,48.0
2021-03-09,696.4999999999999,1295.0999999999997,2363.4,2305.0,46.99999999999999
2021-03-10,464.50000000000006,875.1999999999998,1587.5000000000002,1363.0,87.6
2021-03-11,284.85,640.95,1077.8500000000004,1809.0,109.3
2021-03-12,351.6,739.2499999999999,1278.4,1580.0,123.35
2021-03-13,208.69999999999996,461.5,781.6999999999999,1214.0,182.50000000000003
2021-03-14,184.5,548.9,832.4,1037.0,101.69999999999999
2021-03-15,645.7,1273.0,2262.8500000000004,979.0,97.10000000000001
2021-03-16,546.8,954.0500000000002,1791.55,1121.0,58.4
2021-03-17,63.400000000000006,533.1999999999999,631.6,990.0,50.699999999999996
2021-03-18,14.2,299.1,319.3999999999999,859.0,65.8
2021-03-19,190.40000000000003,472.29999999999995,762.8999999999999,681.0,42.8
2021-03-20,55.199999999999996,432.0,516.0,856.0,53.49999999999999
2021-03-21,180.60000000000002,806.0,1082.6000000000001,464.0,38.19999999999999
2021-03-22,488.9,1375.5000000000002,2124.7,1362.0,82.8
2021-03-23,619.5999999999999,1292.6000000000004,2242.6,2088.0,91.30000000000001
2021-03-24,654.2,1235.8000000000002,2238.8000000000006,1995.0,109.4
2021-03-25,493.40000000000003,977.9000000000001,1734.7000000000003,1400.0,112.69999999999999
2021-03-26,502.69999999999993,950.0999999999999,1720.8999999999999,1086.0,142.4
2021-03-27,253.2,569.9,957.8000000000001,1270.0,93.20000000000003
2021-03-28,154.80000000000007,437.5,674.9999999999998,1128.0,80.9
2021-03-29,486.00000000000006,1145.2,1890.25,1875.0,89.99999999999999
2021-03-30,1233.45,1942.75,3834.15,2183.0,156.79999999999995
2021-03-31,3046.85,2798.25,7469.7,2799.0,246.0
2021-04-01,385.7,687.5999999999997,1279.15,1113.0,94.30000000000001
2021-04-02,103.4,343.5,502.40000000000003,452.0,49.300000000000004
2021-04-03,105.5,399.9,561.5999999999999,622.0,47.099999999999994
2021-04-04,220.70000000000002,692.8,1031.3999999999999,1326.0,82.10000000000001
2021-04-05,157.99999999999997,489.1,731.0,543.0,100.39999999999999
2021-04-06,671.6125,1417.55,2447.1375,829.0,118.60000000000001
2021-04-07,739.5875000000001,1861.0500000000004,2995.0624999999995,1484.0,107.9
2021-04-08,549.6999999999999,1286.5,2129.2999999999997,1762.0,120.6
2021-04-09,474.99999999999994,1172.0,1900.3,1267.0,130.25000000000003
2021-04-10,131.00000000000003,567.1,767.7,493.0,106.40000000000002
2021-04-11,210.90000000000003,695.1,1017.9000000000001,425.0,77.10000000000001
2021-04-12,719.4,1424.0,2526.9999999999995,1099.0,75.99999999999999
2021-04-13,982.8000000000001,1688.9,3195.8,1903.0,76.3
2021-04-14,509.7000000000001,1055.3999999999999,1836.6999999999996,863.0,56.99999999999999
2021-04-15,290.19999999999993,791.2999999999998,1236.1000000000001,567.0,28.2
2021-04-16,296.6000000000001,900.7,1355.8,773.0,20.700000000000006
2021-04-17,221.89999999999998,859.5000000000001,1200.2,511.0,32.400000000000006
2021-04-18,239.89999999999998,950.7999999999998,1318.5000000000002,593.0,54.19999999999998
2021-04-19,551.3999999999999,1291.5999999999997,2136.8,1433.0,95.60000000000002
2021-04-20,591.2,1504.8999999999999,2411.3,1658.0,129.90000000000003
2021-04-21,269.0,1026.9,1439.5000000000002,1410.0,97.0
2021-04-22,197.89999999999998,671.55,974.4,873.0,65.0
2021-04-23,286.5,913.7999999999997,1353.0,851.0,83.30000000000001
2021-04-24,135.10000000000002,687.7,894.7,684.0,82.69999999999999
2021-04-25,73.3,327.7,440.09999999999997,440.0,64.7
2021-04-26,154.5,512.7,749.5999999999998,635.0,100.0
2021-04-27,597.8,1394.1,2310.7,1375.0,187.49999999999997
2021-04-28,230.80000000000004,803.3,1157.3999999999999,937.0,197.09999999999997
2021-04-29,291.2,804.4999999999999,1251.1,576.0,150.10000000000002
2021-04-30,373.6000000000001,1074.9000000000003,1647.9,1057.0,142.49999999999997
2021-05-01,188.79999999999995,777.4,1067.4,594.0,124.8
2021-05-02,302.09999999999997,1109.7,1572.6,949.0,122.7
2021-05-03,121.9,387.5,574.4,1099.0,232.49999999999997
2021-05-04,369.9,749.4,1316.3000000000002,1317.0,282.7
2021-05-05,617.5,1180.9,2128.0,1405.0,259.5
2021-05-06,741.8000000000001,1325.8,2463.2,1142.0,273.5
2021-05-07,619.6,1215.3999999999999,2165.3,1389.0,238.89999999999998
2021-05-08,267.1,498.1,908.3,816.0,265.4
2021-05-09,297.6000000000001,576.5999999999999,1033.1000000000001,843.0,306.40000000000003
2021-05-10,423.8,813.8999999999999,1464.1,1261.0,300.0
2021-05-11,511.6000000000001,944.8000000000002,1728.8999999999996,1118.0,272.7
2021-05-12,446.69999999999993,862.4000000000002,1547.1999999999998,1284.0,266.3
2021-05-13,314.6,945.1999999999998,1427.4,649.0,282.09999999999997
2021-05-14,419.9000000000001,1007.6,1651.6,962.0,263.8
2021-05-15,320.4,844.5,1335.7,805.0,300.69999999999993
2021-05-16,318.6,741.9999999999999,1230.4999999999998,774.0,313.3
2021-05-17,753.0,1396.6000000000001,2550.9,1255.0,301.9
2021-05-18,663.2,1125.8999999999999,2142.9,1458.0,272.5
2021-05-19,739.7500000000001,1375.1999999999998,2509.5000000000005,1126.0,155.14999999999998
2021-05-20,583.8000000000002,780.1999999999998,1675.2000000000003,1404.0,90.39999999999998
2021-05-21,268.59999999999997,437.9,849.4,1372.0,130.8
2021-05-22,472.40000000000003,1030.5,1754.3999999999999,1131.0,108.20000000000002
2021-05-23,202.50000000000003,447.4,757.7,787.0,88.3
2021-05-24,613.1000000000001,1077.7,2018.1999999999996,1215.0,118.1
2021-05-25,483.40000000000003,886.0000000000003,1627.2,1705.0,83.50000000000001
2021-05-26,641.6000000000001,1205.9999999999998,2189.9,1214.0,121.05
2021-05-27,679.3,1373.8,2415.2000000000003,1181.0,133.9
2021-05-28,564.9,1281.0999999999997,2147.3,1054.0,126.3
2021-05-29,187.60000000000002,798.0999999999999,1085.8000000000002,774.0,108.19999999999999
2021-05-30,95.2,388.09999999999997,534.6,680.0,82.0
2021-05-31,100.09999999999998,491.6000000000001,645.0000000000002,814.0,117.49999999999997
2021-06-01,219.40000000000003,820.3000000000002,1156.5,1082.0,148.29999999999998
2021-06-02,239.0,1054.6,1421.0000000000005,1046.0,131.50000000000003
2021-06-03,411.05,1042.7,1672.8999999999996,1661.0,57.59999999999999
2021-06-04,373.40000000000003,753.1,1325.2999999999997,617.0,39.6
2021-06-05,377.40000000000003,932.9,1511.6999999999998,1348.0,37.300000000000004
2021-06-06,285.2,660.3000000000001,1097.2,1069.0,36.400000000000006
2021-06-07,580.7,896.4999999999999,1786.4999999999998,1458.0,51.199999999999996
2021-06-08,546.0999999999999,975.1999999999998,1813.0,1552.0,58.99999999999999
2021-06-09,434.99999999999994,936.1,1603.1999999999998,1830.0,63.59999999999999
2021-06-10,507.3,659.6999999999998,1437.2999999999997,1771.0,73.2
2021-06-11,460.6999999999999,721.5999999999999,1428.1,1756.0,74.3
2021-06-12,286.0,721.0000000000001,1160.0,919.0,57.9
2021-06-13,188.1,815.4,1103.5,1102.0,52.199999999999996
2021-06-14,308.0,851.9000000000001,1323.7,1188.0,87.80000000000001
2021-06-15,278.5,667.7,1095.3000000000002,884.0,87.2
2021-06-16,408.8000000000001,1081.8,1708.3,1983.0,131.1
2021-06-17,339.00000000000017,787.9999999999999,1307.4,900.0,121.0
2021-06-18,222.7,566.8,908.1,362.0,104.5
2021-06-19,165.00000000000003,407.09999999999997,659.8999999999999,493.0,98.0
2021-06-20,137.40000000000003,327.7,538.4,427.0,111.7
2021-06-21,190.40000000000003,396.79999999999995,688.8000000000001,472.0,99.19999999999999
2021-06-22,209.99999999999997,445.70000000000005,767.7000000000002,600.0,75.20000000000002
2021-06-23,268.79999999999995,618.0999999999999,1030.3999999999999,688.0,75.0
2021-06-24,584.1999999999999,1077.6999999999998,1973.2,1790.0,100.7
2021-06-25,438.1,769.0,1441.0000000000002,1421.0,111.60000000000001
2021-06-26,188.60000000000005,448.2,737.2,639.0,95.60000000000001
2021-06-27,101.99999999999999,421.8,578.0,864.0,100.8
2021-06-28,297.3,617.9,1073.3999999999999,702.0,109.39999999999998
2021-06-29,236.1,466.9,828.5,705.0,106.30000000000001
2021-06-30,4.9,17.8,25.4,26.0,4.2
