MeasurementDateGMT,Richmond Upon Thames - Castelnau: Nitric Oxide (ug/m3),Richmond Upon Thames - Castelnau: Nitrogen Dioxide (ug/m3),Richmond Upon Thames - Castelnau: Oxides of Nitrogen (ug/m3),Richmond Upon Thames - Castelnau: PM10 Particulate (ug/m3)
2021-06-14,30.799999999999997,304.2,351.40000000000003,423.80000000000007
2021-06-15,61.199999999999996,403.8,497.70000000000005,531.0
2021-06-16,48.4,376.30000000000007,450.6000000000001,496.4
2021-06-17,74.0,446.09999999999997,559.7,437.5999999999999
2021-06-18,87.8,442.90000000000003,577.7,170.89999999999998
2021-06-19,63.5,297.0,394.90000000000003,243.49999999999997
2021-06-20,41.900000000000006,258.5,322.8999999999999,240.10000000000002
2021-06-21,49.900000000000006,386.3,462.59999999999997,255.2
2021-06-22,69.39999999999999,284.90000000000003,391.1,349.1
2021-06-23,115.8,517.0999999999999,694.8,389.50000000000006
2021-06-24,81.39999999999999,402.0,526.8000000000001,436.0
2021-06-25,65.39999999999999,318.2,418.20000000000005,331.7
2021-06-26,65.9,338.4,439.20000000000005,322.9
2021-06-27,28.0,362.79999999999995,405.8,556.6
2021-06-28,109.30000000000001,585.0999999999999,752.3999999999997,355.5
2021-06-29,99.69999999999997,484.3,637.4,397.90000000000003
2021-06-30,1.1,19.3,20.9,13.8
