MeasurementDateGMT, Nitric Oxide (ug/m3), Nitrogen Dioxide (ug/m3), Oxides of Nitrogen (ug/m3), PM10 Particulate (ug/m3)
2021-03-12,201.5,308.25,616.9,330.87
2021-03-13,189.9,229.5,521.05,242.4
2021-03-14,169.15,243.5,503.1,220.9
2021-03-15,147.2,396.1,621.9,376.6
2021-03-16,506.26,453.9,1230.23,390.8
2021-03-17,643.02,523.95,1509.71,529.45
2021-03-18,594.44,573.34,1484.82,484.85
2021-03-19,548.01,529.78,1370.33,184.85
2021-03-20,508.84,685.56,1465.88,389.55
2021-03-21,462.21,673.6,1383.04,352.45
2021-03-22,440.44,943.29,1619.3,559.5
2021-03-23,378.03,994.48,1574.44,660.25
2021-03-24,387.45,772.1,1366.15,729.17
2021-03-25,316.85,570.8,1056.55,609.26
2021-03-26,235.9,364.25,726.1,556.26
2021-03-27,260.8,307.2,707.3,517.32
2021-03-28,120.3,259.5,444.05,561.57
2021-03-29,283.5,373.75,808.55,538.32
2021-03-30,1049.75,1024.35,2634.1,725.7
2021-03-31,1115.95,1341.65,3052.95,965.6
2021-04-01,81.7,299.0,424.2,637.2
2021-04-02,30.75,114.6,161.95,271.3
2021-04-03,33.7,149.05,200.8,499.4
2021-04-04,186.75,488.95,775.3,567.6
2021-04-05,86.9,231.6,364.75,310.55
2021-04-06,175.32,372.0,640.92,253.11
2021-04-07,347.63,646.1,1179.15,282.99
2021-04-08,319.9,727.2,1217.85,336.18
2021-04-09,282.8,638.0,1071.65,342.47
2021-04-10,32.95,299.15,349.65,371.56
2021-04-11,157.85,526.5,768.15,343.9
2021-04-12,438.5,1016.0,1688.15,402.24
2021-04-13,673.95,1245.6,2278.9,525.2
2021-04-14,238.35,838.6,1203.75,456.7
2021-04-15,88.9,435.6,572.0,277.05
2021-04-16,150.8,638.75,869.75,346.45
2021-04-17,98.45,614.55,765.35,294.75
2021-04-18,107.0,681.45,845.45,325.3
2021-04-19,214.7,844.63,1173.78,663.05
2021-04-20,248.45,922.3,1302.95,971.85
2021-04-21,111.55,519.75,691.3,947.69
2021-04-22,58.75,362.3,452.25,672.94
2021-04-23,99.8,555.85,709.3,567.54
2021-04-24,68.35,427.45,532.35,532.39
2021-04-25,26.45,172.5,213.4,391.09
2021-04-26,37.6,259.75,317.55,350.59
2021-04-27,221.95,789.7,1130.35,582.45
2021-04-28,67.95,440.05,543.9,582.6
2021-04-29,156.95,468.8,709.7,328.2
2021-04-30,175.6,590.25,860.0,379.6
2021-05-01,80.75,425.15,548.9,361.3
2021-05-02,174.8,582.55,850.45,433.9
2021-05-03,90.6,411.05,549.95,348.22
2021-05-04,153.25,302.2,537.05,228.8
2021-05-05,267.65,489.4,899.5,210.19
2021-05-06,342.75,602.9,1128.6,226.79
2021-05-07,227.7,485.1,834.45,285.85
2021-05-08,117.4,382.55,562.2,290.7
2021-05-09,152.05,302.4,535.5,257.75
2021-05-10,186.25,364.95,650.4,315.15
2021-05-11,194.4,509.6,807.75,307.25
2021-05-12,217.65,389.9,723.65,362.3
2021-05-13,102.63,561.4,718.9,311.4
2021-05-14,165.8,542.8,797.3,382.1
2021-05-15,208.65,503.75,823.5,298.3
2021-05-16,178.25,391.0,664.55,253.6
2021-05-17,280.05,437.4,866.8,302.21
2021-05-18,387.2,391.65,985.25,347.3
2021-05-19,290.45,437.0,882.35,348.0
2021-05-20,194.6,439.8,738.4,461.74
2021-05-21,132.9,264.65,468.7,318.55
2021-05-22,217.05,328.55,661.5,202.6
2021-05-23,119.05,324.6,507.25,248.65
2021-05-24,253.3,418.62,807.3,213.25
2021-05-25,312.75,423.9,903.45,294.3
2021-05-26,256.25,516.3,909.3,301.7
2021-05-27,217.5,536.4,869.6,367.9
2021-05-28,245.15,753.15,1129.1,566.57
2021-05-29,55.85,396.0,481.9,562.73
2021-05-30,36.35,274.15,329.8,539.05
2021-05-31,54.07,322.88,405.9,532.12
2021-06-01,63.8,422.8,520.5,520.65
2021-06-02,94.4,607.05,752.25,595.95
2021-06-03,246.9,403.5,782.1,530.1
2021-06-04,210.5,450.2,772.8,331.65
2021-06-05,295.35,415.35,868.2,396.05
2021-06-06,328.35,357.85,861.2,294.95
2021-06-07,334.7,378.83,891.6,343.41
2021-06-08,313.05,344.05,824.2,374.76
2021-06-09,333.2,329.7,840.75,339.48
2021-06-10,313.3,228.15,708.65,288.85
2021-06-11,333.35,201.25,712.55,289.9
2021-06-12,176.25,331.15,601.15,352.95
2021-06-13,187.05,394.05,681.3,481.7
2021-06-14,248.0,407.05,787.45,465.4
2021-06-15,125.85,453.9,647.2,523.15
2021-06-16,285.15,516.55,953.8,539.24
2021-06-17,132.5,345.0,548.15,341.03
2021-06-18,73.65,285.5,398.3,161.2
2021-06-19,59.8,246.25,337.45,224.3
2021-06-20,40.05,200.3,261.35,252.15
2021-06-21,37.05,231.5,287.3,250.25
2021-06-22,63.48,295.38,392.52,326.96
2021-06-23,184.2,651.95,934.45,316.98
2021-06-24,468.65,744.0,1462.65,345.58
2021-06-25,332.25,510.0,1019.55,355.14
2021-06-26,98.45,387.9,538.55,364.7
2021-06-27,37.05,297.75,354.35,374.26
2021-06-28,108.3,383.9,550.2,383.82
2021-06-29,154.0,405.1,641.35,397.75
2021-06-30,10.5,21.35,37.45,14.55
