MeasurementDateGMT, Nitric Oxide (ug/m3), Nitrogen Dioxide (ug/m3), Oxides of Nitrogen (ug/m3), PM10 Particulate (ug/m3)
2021-03-05,199.48,524.46,830.44,210.2
2021-03-06,134.8,535.46,742.38,268.6
2021-03-07,541.06,784.0,1613.71,625.4
2021-03-08,883.6,1166.1,2520.8,916.6
2021-03-09,230.89,607.69,961.13,457.8
2021-03-10,101.13,432.45,586.49,327.6
2021-03-11,116.04,375.6,552.57,227.9
2021-03-12,115.5,412.93,589.14,178.4
2021-03-13,117.24,384.95,563.95,144.4
2021-03-14,111.27,369.76,539.65,166.4
2021-03-15,218.38,580.9,914.92,321.6
2021-03-16,179.2,482.73,756.7,300.6
2021-03-17,230.15,496.91,849.0,377.4
2021-03-18,213.91,489.99,817.26,361.7
2021-03-19,186.32,468.04,753.0,172.2
2021-03-20,194.93,522.25,820.56,349.3
2021-03-21,181.52,452.63,730.48,333.9
2021-03-22,298.73,698.35,1155.77,579.9
2021-03-23,302.26,563.81,1026.75,556.0
2021-03-24,139.89,526.7,740.62,598.25
2021-03-25,98.89,445.39,596.52,323.6
2021-03-26,83.1,389.86,516.75,252.55
2021-03-27,82.78,322.71,449.23,290.3
2021-03-28,52.15,271.66,351.42,334.8
2021-03-29,92.29,442.06,583.18,404.4
2021-03-30,702.18,905.16,1981.63,932.5
2021-03-31,831.78,1020.63,2295.73,1070.1
2021-04-01,204.26,451.61,764.46,584.6
2021-04-02,99.05,312.59,464.28,209.9
2021-04-03,87.37,292.31,426.21,338.05
2021-04-04,83.93,376.32,505.06,457.0
2021-04-05,83.77,266.88,395.2,242.6
2021-04-06,162.41,376.6,625.62,225.4
2021-04-07,163.11,423.85,673.9,271.3
2021-04-08,75.38,403.19,518.72,229.1
2021-04-09,107.88,389.61,555.08,247.75
2021-04-10,83.67,322.4,451.0,236.2
2021-04-11,91.29,339.08,479.3,227.8
2021-04-12,282.58,623.65,1057.13,390.9
2021-04-13,538.98,686.12,1512.77,534.85
2021-04-14,245.94,598.61,975.87,420.1
2021-04-15,253.86,715.21,1104.46,227.0
2021-04-16,424.2,835.84,1486.12,359.8
2021-04-17,190.81,643.91,936.39,276.35
2021-04-18,185.82,655.48,940.1,335.2
2021-04-19,282.83,831.9,1265.51,607.9
2021-04-20,354.51,968.58,1512.26,960.15
2021-04-21,267.75,691.97,1102.56,889.9
2021-04-22,147.65,550.89,777.55,306.1
2021-04-23,194.65,678.9,977.41,348.4
2021-04-24,136.24,559.62,768.59,386.8
2021-04-25,54.59,222.82,306.94,248.75
2021-04-26,108.2,383.28,549.14,246.55
2021-04-27,326.86,913.81,1414.85,711.8
2021-04-28,153.55,565.51,800.85,525.95
2021-04-29,166.48,483.61,739.03,305.0
2021-04-30,261.44,654.05,1054.92,413.9
2021-05-01,127.68,542.25,738.2,389.9
2021-05-02,107.19,570.12,734.66,428.35
2021-05-03,36.15,299.35,354.69,275.3
2021-05-04,90.6,229.76,368.52,179.0
2021-05-05,133.21,383.4,587.55,186.6
2021-05-06,218.11,594.22,928.51,242.2
2021-05-07,118.66,423.89,605.95,240.8
2021-05-08,78.61,385.24,505.62,263.0
2021-05-09,62.99,339.89,436.61,214.0
2021-05-10,68.46,326.84,431.8,222.6
2021-05-11,203.11,586.42,897.89,261.05
2021-05-12,61.4,425.2,518.98,254.3
2021-05-13,159.45,595.62,840.35,320.7
2021-05-14,160.5,522.65,768.36,374.9
2021-05-15,112.31,512.35,684.79,313.2
2021-05-16,53.48,308.21,390.06,186.8
2021-05-17,143.19,472.77,692.33,266.7
2021-05-18,149.81,481.96,711.85,246.25
2021-05-19,164.68,481.98,734.59,206.15
2021-05-20,137.11,495.19,705.44,227.65
2021-05-21,47.64,198.15,271.14,163.5
2021-05-22,107.82,328.11,493.52,149.7
2021-05-23,54.84,313.35,396.99,135.5
2021-05-24,82.86,386.75,513.56,123.05
2021-05-25,111.9,340.24,512.02,163.45
2021-05-26,130.46,470.36,670.24,263.95
2021-05-27,239.46,578.35,945.75,419.95
2021-05-28,148.29,729.25,956.35,541.95
2021-05-29,76.55,475.19,592.45,418.45
2021-05-30,46.88,275.56,347.3,378.2
2021-05-31,58.39,387.34,476.93,483.35
2021-06-01,99.1,616.01,768.06,489.6
2021-06-02,92.75,746.53,888.64,560.2
2021-06-03,51.59,382.29,461.48,394.05
2021-06-04,174.08,426.79,693.78,269.8
2021-06-05,95.5,393.8,540.33,380.9
2021-06-06,95.79,422.52,569.38,248.61
2021-06-07,81.84,435.75,561.16,207.89
2021-06-08,165.36,462.6,715.91,360.0
2021-06-09,69.13,404.66,510.65,324.8
2021-06-10,65.75,324.59,425.5,205.15
2021-06-11,70.37,238.46,346.52,129.93
2021-06-12,90.13,333.52,471.8,315.29
2021-06-13,56.79,388.38,475.81,305.97
2021-06-14,76.04,454.56,571.21,228.13
2021-06-15,82.79,402.4,529.21,150.29
2021-06-16,69.95,557.56,664.81,72.45
2021-06-17,166.71,418.88,674.14,-5.38
2021-06-18,105.09,283.85,445.5,6.32
2021-06-19,99.52,239.6,392.21,159.7
2021-06-20,77.65,195.64,314.85,176.2
2021-06-21,147.6,337.5,563.81,153.35
2021-06-22,139.79,335.29,549.74,153.8
2021-06-23,173.38,467.64,733.31,278.6
2021-06-24,279.79,526.55,955.69,384.31
2021-06-25,128.69,366.38,563.55,197.04
2021-06-26,89.31,302.47,439.22,266.45
2021-06-27,48.76,214.01,288.8,376.6
2021-06-28,159.95,311.73,556.76,314.15
2021-06-29,137.09,300.16,510.39,314.5
2021-06-30,5.08,18.64,26.48,16.4
