MeasurementDateGMT, Nitric Oxide (ug/m3), Nitrogen Dioxide (ug/m3), Oxides of Nitrogen (ug/m3), Ozone (ug/m3), PM10 Particulate (ug/m3), PM2.5 Particulate (ug/m3)
2019-02-22,1106.1,1224.3,2920.3,231.8,775.1,596.55
2019-02-23,988.2,1178.85,2694.1,144.95,851.7,746.2
2019-02-24,1341.3,1447.45,3504.25,137.85,1038.6,979.8
2019-02-25,2376.75,1880.65,5524.85,133.9,1229.2,1037.7
2019-02-26,2913.8,2148.12,6615.28,106.2,1421.7,1109.6
2019-02-27,2876.55,2186.0,6596.4,146.9,1790.6,1239.1
2019-02-28,844.05,1381.9,2675.65,420.7,757.8,576.7
2019-03-01,1309.7,1426.3,3434.8,295.2,941.8,643.5
2019-03-02,331.95,790.7,1299.75,604.55,381.0,201.5
2019-03-03,174.45,551.1,818.5,859.75,212.3,93.5
2019-03-04,575.25,881.45,1763.5,773.55,202.0,105.7
2019-03-05,548.3,854.95,1696.05,686.2,259.1,132.3
2019-03-06,325.05,695.4,1193.4,641.0,330.2,185.3
2019-03-07,474.95,734.75,1462.95,805.9,172.8,89.6
2019-03-08,794.3,1058.15,2275.95,541.4,301.1,145.5
2019-03-09,356.0,784.3,1330.2,852.15,403.8,205.1
2019-03-10,314.05,743.3,1225.1,932.05,148.8,86.35
2019-03-11,734.7,914.9,2041.1,787.5,278.5,133.4
2019-03-12,451.6,854.65,1546.9,750.6,174.6,107.2
2019-03-13,550.73,789.05,1633.52,871.1,295.9,151.3
2019-03-14,501.6,831.65,1600.75,877.45,249.1,135.2
2019-03-15,457.95,715.4,1417.4,707.45,142.3,89.3
2019-03-16,178.05,440.3,713.45,1058.0,175.5,108.8
2019-03-17,426.3,800.9,1454.6,815.75,105.8,70.5
2019-03-18,1137.05,1419.2,3163.0,449.4,351.0,207.8
2019-03-19,886.1,1136.15,2495.0,351.95,408.5,298.5
2019-03-20,799.1,1094.45,2319.4,469.35,356.7,251.7
2019-03-21,971.35,1134.5,2623.85,292.15,450.3,311.6
2019-03-22,700.75,938.55,2013.2,394.65,416.7,345.9
2019-03-23,449.05,954.7,1643.2,565.25,460.9,315.3
2019-03-24,661.05,1131.5,2145.45,553.35,451.8,298.9
2019-03-25,886.98,1106.54,2466.44,858.7,385.9,210.2
2019-03-26,1225.38,1500.58,3379.51,828.08,663.5,401.4
2019-03-27,1371.04,1573.95,3676.39,624.56,549.4,341.0
2019-03-28,1209.01,1517.92,3371.87,421.04,635.8,443.0
2019-03-29,1065.29,1390.86,3024.06,339.32,1030.2,729.7
2019-03-30,1282.5,1430.6,3397.3,319.3,1263.4,1082.7
2019-03-31,218.55,489.35,824.45,1111.2,634.8,470.5
2019-04-01,395.0,756.2,1361.9,859.85,418.3,201.7
2019-04-02,917.7,1277.35,2684.6,326.4,647.2,483.3
2019-04-03,918.8,1300.45,2709.25,423.2,403.8,302.2
2019-04-04,259.0,717.35,1114.5,761.75,216.2,139.0
2019-04-05,173.85,672.65,939.2,971.7,357.0,248.2
2019-04-06,349.0,683.85,1218.9,864.85,351.2,279.65
2019-04-07,602.65,801.7,1725.85,359.5,1105.5,1001.9
2019-04-08,1260.8,1373.55,3306.75,261.5,1218.8,1042.4
2019-04-09,516.1,1037.85,1829.4,663.9,942.7,730.8
2019-04-10,435.3,771.35,1438.95,976.4,378.9,209.8
2019-04-11,387.15,803.2,1396.6,1003.65,367.5,225.1
2019-04-12,433.4,912.75,1577.35,941.7,306.2,257.2
2019-04-13,374.45,860.75,1435.1,934.25,316.0,257.1
2019-04-14,217.85,733.5,1067.5,1055.25,441.0,410.6
2019-04-15,307.95,925.45,1397.7,722.35,867.2,748.0
2019-04-16,841.0,1463.2,2752.8,294.35,1203.4,1005.8
2019-04-17,744.05,1235.8,2376.8,515.35,1351.1,1173.0
2019-04-18,489.4,1129.65,1879.9,696.15,1121.8,1037.7
2019-04-19,411.2,1265.05,1895.7,873.7,866.8,738.9
2019-04-20,337.45,1110.0,1627.5,1010.35,837.1,737.7
2019-04-21,253.15,1162.35,1550.35,1281.4,974.6,869.6
2019-04-22,187.5,1320.6,1607.9,1198.25,1324.9,1302.4
2019-04-23,471.75,1428.8,2151.8,600.05,890.8,702.1
2019-04-24,460.05,1128.6,1834.15,162.13,937.35,537.2
2019-04-25,227.0,668.5,1016.45,175.26,299.3,120.1
2019-04-26,377.1,785.0,1363.2,187.44,356.8,154.6
2019-04-27,349.75,609.9,1146.35,199.62,360.6,125.0
2019-04-28,495.2,786.25,1545.8,211.8,366.8,174.1
2019-04-29,583.75,1035.95,1931.1,223.98,535.0,368.3
2019-04-30,433.15,1043.55,1707.5,236.16,607.0,443.9
2019-05-01,772.85,1402.15,2586.8,248.34,653.6,463.1
2019-05-02,911.35,1215.35,2612.9,260.52,463.9,290.35
2019-05-03,937.55,1290.25,2727.85,272.7,449.6,285.4
2019-05-04,517.55,776.05,1569.7,284.88,387.8,171.1
2019-05-05,524.95,1010.4,1815.15,297.06,467.6,236.5
2019-05-06,447.9,915.6,1602.05,309.24,340.0,166.9
2019-05-07,413.35,890.95,1524.6,321.42,430.2,268.9
2019-05-08,417.52,980.88,1621.18,333.6,403.0,197.2
2019-05-09,1027.9,1319.9,2896.4,345.78,533.4,290.85
2019-05-10,680.3,1180.9,2224.15,357.96,485.0,297.0
2019-05-11,512.45,1041.9,1827.35,370.14,491.1,319.0
2019-05-12,335.1,791.5,1305.5,382.32,334.5,209.0
2019-05-13,309.2,785.5,1259.55,394.5,310.0,155.4
2019-05-14,292.8,689.45,1138.2,406.68,328.4,194.6
2019-05-15,334.55,840.1,1353.2,418.86,595.6,382.9
2019-05-16,364.8,811.2,1370.5,431.04,507.5,268.7
2019-05-17,651.45,909.45,1908.05,443.22,528.6,324.2
2019-05-18,505.25,1083.6,1858.15,455.4,593.5,411.7
2019-05-19,495.05,991.4,1750.6,467.58,624.2,530.6
2019-05-20,900.05,1326.1,2706.2,479.76,614.2,420.2
2019-05-21,778.85,1217.2,2411.5,491.94,475.8,258.9
2019-05-22,584.12,1139.38,2035.0,504.12,346.1,190.9
2019-05-23,487.55,1041.85,1789.4,516.3,353.6,211.6
2019-05-24,990.38,1307.8,2826.65,528.48,528.8,321.2
2019-05-25,627.0,954.35,1916.0,540.66,406.0,222.4
2019-05-26,399.5,584.4,1197.0,552.84,253.5,142.7
2019-05-27,342.6,648.4,1173.4,565.01,334.0,136.5
2019-05-28,668.65,843.45,1868.75,577.19,272.3,111.0
2019-05-29,405.25,752.95,1374.1,589.37,345.25,325.1
2019-05-30,558.15,644.4,1500.25,601.55,326.7,211.9
2019-05-31,579.15,670.8,1558.9,613.73,243.9,149.95
2019-06-01,335.6,724.5,1238.9,862.07,321.2,221.95
2019-06-02,243.75,592.7,966.15,1024.15,343.6,234.4
2019-06-03,457.8,727.35,1429.2,1057.4,397.7,184.8
2019-06-04,360.9,880.85,1434.35,698.85,436.8,240.7
2019-06-05,470.65,782.5,1504.2,830.3,358.3,177.4
2019-06-06,403.0,690.65,1308.75,982.65,331.0,140.35
2019-06-07,313.88,950.2,1431.9,778.7,421.5,198.3
2019-06-08,263.32,527.75,931.68,1054.7,261.4,134.6
2019-06-09,341.65,666.65,1190.5,887.25,316.4,165.0
2019-06-10,624.1,1119.15,2076.0,690.6,334.9,193.5
2019-06-11,489.35,780.55,1530.6,754.1,281.8,185.1
2019-06-12,784.05,1075.25,2277.3,627.3,336.4,208.7
2019-06-13,472.25,856.0,1580.1,672.8,316.8,224.3
2019-06-14,387.8,737.2,1332.0,752.6,332.1,178.2
2019-06-15,279.15,662.65,1090.8,892.85,257.8,175.3
2019-06-16,262.45,541.8,944.2,777.95,270.1,162.0
2019-06-17,380.55,657.25,1240.45,1010.15,284.5,184.1
2019-06-18,633.6,1091.6,2063.25,586.5,385.1,243.71
2019-06-19,945.2,1241.0,2690.48,450.2,565.45,369.02
2019-06-20,600.8,861.7,1782.9,678.0,341.5,207.62
2019-06-21,774.65,1005.85,2193.55,697.4,356.5,197.9
2019-06-22,183.25,593.55,874.65,1058.45,283.7,167.9
2019-06-23,148.65,616.95,845.05,1292.15,553.7,417.29
2019-06-24,556.3,1154.25,2007.2,514.25,648.8,365.36
2019-06-25,739.1,1083.95,2217.15,523.2,561.1,252.84
2019-06-26,435.35,610.2,1277.9,1051.6,322.7,140.32
2019-06-27,234.7,388.75,748.45,1133.55,300.1,198.0
2019-06-28,175.7,409.85,679.25,1012.25,404.3,212.31
2019-06-29,277.45,884.0,1309.45,1123.45,519.82,361.41
2019-06-30,325.2,599.45,1098.2,994.7,520.37,279.88
2019-07-01,706.05,776.05,1858.65,750.2,521.97,198.16
2019-07-02,671.05,828.5,1857.45,668.65,523.56,234.2
2019-07-03,431.75,759.85,1421.93,815.2,525.16,208.0
2019-07-04,563.9,1018.45,1883.1,717.7,526.76,235.2
2019-07-05,771.1,1381.95,2564.25,773.25,528.36,358.7
2019-07-06,615.0,805.3,1748.2,489.45,529.96,247.6
2019-07-07,147.6,481.8,708.1,730.7,531.56,189.9
2019-07-08,277.5,681.35,1106.8,858.55,533.16,195.8
2019-07-09,456.2,987.1,1687.05,732.0,534.76,236.6
2019-07-10,546.35,975.9,1813.7,776.4,536.36,408.5
2019-07-11,706.55,1068.9,2152.1,779.7,537.96,264.1
2019-07-12,736.45,911.75,2040.9,692.2,539.56,240.6
2019-07-13,472.2,699.2,1423.3,681.85,541.16,241.6
2019-07-14,302.85,560.55,1025.0,703.85,542.76,153.1
2019-07-15,557.0,724.25,1578.25,627.7,544.36,150.7
2019-07-16,513.25,1035.75,1822.5,879.15,545.95,262.8
2019-07-17,414.88,914.03,1550.0,1013.95,547.55,293.2
2019-07-18,604.0,851.6,1777.88,603.5,549.15,278.63
2019-07-19,481.4,755.75,1494.35,368.65,550.75,274.47
2019-07-20,422.45,636.9,1284.9,571.35,552.35,270.31
2019-07-21,303.4,524.8,989.8,595.35,553.95,266.15
2019-07-22,417.45,537.0,1176.95,505.65,555.55,261.99
2019-07-23,402.25,877.1,1494.0,1122.5,557.15,257.83
2019-07-24,566.05,1178.15,2046.35,846.25,558.75,253.68
2019-07-25,446.85,1398.75,2084.05,1043.9,560.35,249.52
2019-07-26,730.55,1080.75,2201.0,470.3,561.95,245.36
2019-07-27,583.35,868.9,1763.2,605.95,563.55,241.2
2019-07-28,424.0,713.9,1364.2,682.95,565.15,237.04
2019-07-29,383.95,722.3,1310.8,788.1,566.75,232.88
2019-07-30,209.9,540.75,862.65,815.75,568.34,228.72
2019-07-31,538.9,673.25,1499.6,676.5,569.94,224.56
2019-08-01,667.15,941.0,1964.1,712.85,571.54,220.4
2019-08-02,488.05,788.65,1536.75,841.35,573.14,216.24
2019-08-03,149.85,559.5,789.15,896.8,574.74,212.08
2019-08-04,199.75,661.25,967.65,814.8,576.34,207.92
2019-08-05,382.2,607.8,1194.0,699.7,577.94,203.76
2019-08-06,332.15,507.95,1017.2,690.65,579.54,199.6
2019-08-07,367.95,533.5,1097.85,737.35,581.14,195.44
2019-08-08,338.25,578.15,1096.95,655.25,582.74,191.28
2019-08-09,256.25,501.95,895.05,570.6,584.34,187.12
2019-08-10,137.4,324.8,535.7,876.9,585.94,182.96
2019-08-11,193.6,400.35,697.6,771.65,587.54,178.8
2019-08-12,632.55,853.85,1823.55,358.15,589.14,174.64
2019-08-13,516.45,765.25,1557.15,652.2,590.74,170.48
2019-08-14,405.95,775.97,1398.25,370.65,592.33,166.32
2019-08-15,556.7,704.85,1558.4,524.7,593.93,162.16
2019-08-16,494.6,704.05,1462.5,316.75,595.53,158.0
2019-08-17,317.75,490.45,977.65,537.6,597.13,153.84
2019-08-18,218.8,455.7,791.0,697.25,598.73,149.68
2019-08-19,413.15,567.8,1201.2,645.85,600.33,145.52
2019-08-20,593.5,928.65,1838.6,676.2,601.93,141.36
2019-08-21,433.35,840.6,1504.9,658.7,603.53,137.2
2019-08-22,409.1,736.65,1363.8,800.6,605.13,133.04
2019-08-23,520.25,974.35,1771.7,514.15,606.73,128.88
2019-08-24,369.55,1279.5,1846.1,764.95,608.33,124.72
2019-08-25,230.25,1241.9,1594.6,999.95,609.93,120.56
2019-08-26,358.85,1406.25,1956.45,746.75,611.53,116.4
2019-08-27,553.5,1618.1,2467.0,725.8,613.13,112.24
2019-08-28,435.2,785.05,1452.35,652.55,614.72,108.08
2019-08-29,468.85,694.4,1413.15,735.45,616.32,103.92
2019-08-30,389.7,685.45,1282.45,607.5,617.92,99.77
2019-08-31,463.2,765.5,1475.8,554.1,619.52,95.61
2019-09-01,430.6,675.9,1336.4,639.8,621.12,91.45
2019-09-02,529.95,826.1,1638.6,579.05,622.72,87.29
2019-09-03,459.1,723.4,1427.2,634.3,624.32,83.13
2019-09-04,546.95,656.5,1495.2,547.3,625.92,78.97
2019-09-05,834.85,957.3,2237.35,512.7,627.52,156.5
2019-09-06,650.85,878.15,1875.85,429.95,629.12,185.7
2019-09-07,536.05,733.45,1555.2,521.3,630.72,142.7
2019-09-08,489.0,885.4,1635.15,551.35,632.32,165.8
2019-09-09,393.8,940.0,1543.85,384.85,633.92,222.4
2019-09-10,1232.85,1217.35,3107.95,243.05,635.52,217.69
2019-09-11,447.78,595.88,1282.58,573.15,637.12,230.14
2019-09-12,513.65,627.1,1414.8,466.15,638.71,242.59
2019-09-13,622.75,758.75,1713.4,547.4,640.31,255.05
2019-09-14,709.15,1154.9,2242.2,383.55,641.91,265.05
2019-09-15,605.6,1054.85,1983.4,445.75,643.51,251.86
2019-09-16,989.5,844.85,2362.05,298.05,645.11,232.94
2019-09-17,813.5,934.9,2182.3,501.75,646.71,162.01
2019-09-18,793.35,1027.55,2243.7,467.9,648.31,180.07
2019-09-19,1031.7,1131.4,2713.2,442.35,649.91,264.12
2019-09-20,513.7,966.05,1754.05,605.35,651.51,173.88
2019-09-21,212.55,1020.85,1347.05,563.45,653.11,197.01
2019-09-22,254.6,880.1,1270.15,508.25,654.71,200.81
2019-09-23,348.25,603.7,1137.65,559.7,656.31,176.53
2019-09-24,398.9,741.5,1353.1,426.05,657.91,152.25
2019-09-25,544.3,672.85,1507.35,464.15,659.51,127.97
2019-09-26,461.7,714.7,1422.9,516.2,661.1,103.7
2019-09-27,419.75,611.85,1255.55,572.2,662.7,79.42
2019-09-28,248.6,493.75,875.0,775.7,664.3,55.14
2019-09-29,222.05,472.3,812.95,780.9,665.9,30.86
2019-09-30,569.85,744.8,1618.7,432.02,667.5,7.74
2019-10-01,656.95,854.7,1862.1,562.28,669.1,14.9
2019-10-02,1288.3,1106.55,3082.35,390.9,670.7,162.51
2019-10-03,1153.3,1025.15,2793.65,371.6,480.32,299.95
2019-10-04,1023.7,1009.8,2579.4,440.7,564.2,115.47
2019-10-05,286.0,758.65,1197.1,513.05,309.0,115.95
2019-10-06,359.85,650.15,1201.85,664.5,270.1,116.43
2019-10-07,775.1,892.05,2080.6,321.75,351.6,116.91
2019-10-08,548.25,710.3,1551.05,639.1,437.5,116.79
2019-10-09,490.13,686.78,1438.02,731.55,288.4,112.55
2019-10-10,492.1,665.65,1420.15,616.5,357.8,178.6
2019-10-11,321.4,680.75,1173.45,714.1,256.9,204.5
2019-10-12,475.9,1047.7,1777.85,537.6,225.9,191.91
2019-10-13,261.35,672.8,1073.35,757.55,212.2,179.32
2019-10-14,571.65,928.05,1804.85,278.8,313.4,166.73
2019-10-15,844.6,947.9,2243.2,383.4,358.8,154.14
2019-10-16,807.35,1052.2,2289.95,464.9,395.5,141.55
2019-10-17,563.5,1020.7,1885.0,424.7,330.6,128.96
2019-10-18,424.75,815.0,1466.3,726.5,405.5,196.4
2019-10-19,644.7,947.65,1936.1,524.55,350.5,202.9
2019-10-20,812.05,908.0,2153.25,389.9,560.6,454.9
2019-10-21,790.6,981.1,2192.9,509.95,342.3,171.4
2019-10-22,1861.65,1416.95,4271.25,175.8,739.3,406.5
2019-10-23,2094.35,1155.1,4366.3,133.65,841.4,568.5
2019-10-24,1558.25,1131.45,3520.6,188.85,645.3,539.6
2019-10-25,638.95,900.95,1880.6,477.25,369.8,216.1
2019-10-26,367.9,734.75,1298.85,776.05,301.4,224.5
2019-10-27,1014.0,1171.95,2726.75,469.3,368.4,265.1
2019-10-28,1268.6,1176.5,3121.5,315.65,509.4,346.2
2019-10-29,425.55,937.5,1589.75,776.3,224.3,131.4
2019-10-30,388.85,998.7,1595.0,509.4,437.7,282.1
2019-10-31,723.05,950.1,2058.55,182.55,769.4,643.3
2019-11-01,767.65,965.95,2142.7,196.85,449.3,417.2
2019-11-02,223.1,590.5,932.7,827.8,277.2,129.5
2019-11-03,736.85,926.0,2055.75,456.75,379.4,246.8
2019-11-04,1245.8,1084.75,2994.5,258.6,448.1,299.1
2019-11-05,1208.3,1075.55,2928.35,257.75,554.4,379.2
2019-11-06,1092.23,1221.87,2896.43,325.15,738.3,482.6
2019-11-07,792.5,1106.45,2321.1,460.95,337.6,190.3
2019-11-08,2468.4,1377.05,5161.85,165.1,691.1,418.7
2019-11-09,519.35,932.75,1728.9,380.7,333.5,268.4
2019-11-10,793.15,1066.95,2282.95,487.45,332.8,291.8
2019-11-11,687.4,1085.2,2139.1,559.85,336.2,208.5
2019-11-12,630.0,987.4,1953.1,651.2,266.3,131.8
2019-11-13,776.25,1054.3,2244.45,410.8,361.5,172.4
2019-11-14,567.85,1081.85,1952.6,528.2,206.6,162.3
2019-11-15,880.75,991.95,2342.5,372.15,445.1,293.1
2019-11-16,1134.55,1092.05,2831.3,167.95,460.1,377.2
2019-11-17,2677.15,1488.55,5593.7,73.1,839.6,728.7
2019-11-18,1347.6,1376.75,3442.6,313.15,461.7,234.3
2019-11-19,2483.3,1532.25,5340.35,66.5,783.4,513.3
2019-11-20,536.17,1172.68,1994.8,365.95,413.1,272.9
2019-11-21,448.65,807.6,1495.35,182.85,620.6,574.0
2019-11-22,369.8,989.85,1556.85,429.0,266.8,196.3
2019-11-23,548.55,885.3,1726.4,197.7,387.6,315.5
2019-11-24,1294.45,864.75,2849.9,167.5,562.1,456.0
2019-11-25,500.05,908.1,1675.1,321.15,248.0,192.6
2019-11-26,402.15,988.65,1605.1,421.95,243.6,175.8
2019-11-27,914.7,1319.5,2721.8,411.65,304.6,243.7
2019-11-28,1090.2,1090.25,2761.6,404.35,355.3,260.0
2019-11-29,2061.75,1355.5,4516.95,226.4,619.1,356.6
2019-11-30,1683.6,1329.35,3910.9,138.1,521.3,431.4
2019-12-01,575.55,1090.45,1973.15,604.2,269.4,182.1
2019-12-02,2597.0,1743.95,5725.75,124.9,821.3,528.7
2019-12-03,1825.75,1670.15,4469.95,115.55,794.0,466.0
2019-12-04,3633.05,1642.5,7213.32,83.3,834.1,676.5
2019-12-05,1346.75,1214.3,3279.55,368.2,574.8,462.8
2019-12-06,384.95,860.55,1450.75,871.05,218.8,127.5
2019-12-07,392.15,903.15,1504.4,725.55,284.8,173.2
2019-12-08,168.05,573.35,830.9,1259.1,266.5,159.1
2019-12-09,904.9,1047.55,2435.1,681.55,359.2,196.5
2019-12-10,441.75,913.0,1590.05,561.25,347.4,191.2
2019-12-11,835.85,1069.7,2351.0,567.85,363.1,197.4
2019-12-12,497.1,1053.0,1814.75,508.2,214.3,152.7
2019-12-13,538.7,1017.05,1843.0,878.45,302.5,155.9
2019-12-14,329.3,908.8,1413.7,1088.15,337.8,180.3
2019-12-15,274.7,675.85,1097.0,1101.15,254.8,129.3
2019-12-16,1031.95,1222.7,2805.3,337.1,367.0,230.9
2019-12-17,1170.75,1460.95,3256.3,405.3,410.7,274.4
2019-12-18,772.15,1147.65,2331.4,365.25,377.4,267.6
2019-12-19,316.65,688.9,1174.5,620.55,337.1,222.5
2019-12-20,700.6,1160.3,2234.52,659.0,175.3,175.1
2019-12-21,173.95,757.6,1024.5,874.95,196.4,130.7
2019-12-22,308.0,780.25,1252.4,917.7,245.8,153.1
2019-12-23,455.7,916.1,1614.9,710.15,314.9,186.7
2019-12-24,253.35,665.65,1054.1,1047.25,306.6,184.3
2019-12-25,998.45,942.55,2473.0,641.8,355.1,272.9
2019-12-26,306.95,726.2,1196.7,786.0,282.4,188.8
2019-12-27,1198.9,960.35,2798.9,336.55,443.3,403.6
2019-12-28,576.35,875.25,1759.05,257.85,456.8,408.2
2019-12-29,465.5,808.4,1521.8,383.7,479.5,432.0
2019-12-30,830.5,912.1,2185.4,132.85,567.5,492.1
2019-12-31,612.28,819.98,1758.7,116.3,664.9,494.3
2020-01-01,753.2,927.15,2082.0,81.7,932.7,858.4
2020-01-02,254.3,795.25,1185.15,652.1,250.2,134.7
2020-01-03,472.08,915.15,1638.9,890.4,272.6,104.4
2020-01-04,475.65,1058.75,1787.9,688.0,293.1,136.2
2020-01-05,278.1,766.65,1192.9,1060.3,158.5,70.4
2020-01-06,365.65,822.3,1382.45,806.2,338.7,148.6
2020-01-07,411.35,775.5,1406.7,679.9,449.2,137.8
2020-01-08,653.3,897.4,1899.25,644.2,595.7,212.1
2020-01-09,319.5,680.3,1169.95,879.2,256.4,68.8
2020-01-10,764.5,1087.8,2259.85,698.9,299.7,112.15
2020-01-11,218.75,640.25,975.95,1013.9,356.1,101.9
